pmid|annotator|subject_text_span|subject_label|predicate|object_text_span|object_label
38648770|distant|Parkinson's disease|DDF|change abundance|bacteria|bacteria
38648770|distant|gut microbiota|microbiome|is linked to|human synucleinopathies|DDF
38648770|distant|gut microbiota|microbiome|is linked to|sporadic form of Parkinson's disease|DDF
38648770|distant|Bacterial Amyloids|microbiome|influence|Synucleinopathies|DDF
38648770|distant|sporadic form of Parkinson's disease|DDF|change abundance|gut microbiota|microbiome
38648770|distant|Gut Microbiome|microbiome|is linked to|Synucleinopathies|DDF
25847918|distant|Butyrivibrio Fibrisolvens|bacteria|produced by|intestinal microbiome|microbiome
25847918|distant|antimicrobial peptides defensin 5 alpha|chemical|produced by|ALS intestine|anatomical location
25847918|distant|muscle atrophy|DDF|affect|Amyotrophic lateral sclerosis|DDF
25847918|distant|muscle atrophy|DDF|affect|ALS|DDF
25847918|distant|respiratory paralysis|DDF|target|patients|human
25847918|distant|antimicrobial peptides defensin 5 alpha|chemical|produced by|intestinal microbiome|microbiome
25847918|distant|ALS|DDF|is a|fatal neurodegenerative disease|DDF
25847918|distant|Fermicus|bacteria|produced by|intestinal microbiome|microbiome
25847918|distant|Parkinson's disease|DDF|is a|neurological diseases|DDF
25847918|distant|antimicrobial peptides defensin 5 alpha|chemical|impact|intestinal microbiome|microbiome
25847918|distant|G93A mice|animal|produced by|intestinal microbiome|microbiome
25847918|distant|antimicrobial peptides defensin 5 alpha|chemical|located in|ALS intestine|anatomical location
25847918|distant|Amyotrophic lateral sclerosis|DDF|is a|fatal neurodegenerative disease|DDF
25847918|distant|intestine|anatomical location|located in|G93A mice|animal
36502554|distant|antibiotics|drug|influence|depressive symptoms|DDF
36502554|distant|gastrointestinal microbiota|microbiome|is linked to|depression|DDF
36502554|distant|medications|drug|influence|disorders|DDF
36502554|distant|Antibiotic use|drug|influence|depression|DDF
36502554|distant|medications|drug|influence|depressive symptoms|DDF
36502554|distant|antibiotics|drug|influence|disorders|DDF
36502554|distant|Antibiotics|drug|influence|depression|DDF
36502554|distant|antimicrobial resistance|DDF|target|healthy individuals|human
36502554|distant|Antibiotics|drug|impact|gastrointestinal microbiota|microbiome
38627687|distant|participants|human|used by|16S rRNA gene sequencing|biomedical technique
38627687|distant|organophosphorus pesticides|chemical|impact|human gut microbiome|microbiome
38627687|distant|Organophosphorus pesticides|chemical|impact|gut microbiota|microbiome
38627687|distant|OP|chemical|impact|gut microbiota|microbiome
38627687|distant|Parkinson's disease|DDF|target|participants|human
35057561|distant|gut microbiota|microbiome|is linked to|Dysbiosis|DDF
35057561|distant|Dysbiosis|DDF|change abundance|gut microbiota|microbiome
35057561|distant|defects in the gut function|DDF|affect|Parkinson's disease|DDF
35057561|distant|defects in the gut function|DDF|affect|motor symptoms|DDF
34440563|distant|metabolic dysfunction|DDF|affect|inflammation|DDF
34440563|distant|metabolic dysfunction|DDF|affect|mood disorders|DDF
34440563|distant|metabolic dysfunction|DDF|affect|dyslipidemia|DDF
34440563|distant|metabolic dysfunction|DDF|affect|neurotransmitter disruptions|DDF
34440563|distant|metabolic dysfunction|DDF|affect|BD|DDF
34440563|distant|Metabolic Dysfunction|DDF|affect|Mood Disorders|DDF
34440563|distant|mood disorders|DDF|affect|dyslipidemia|DDF
34440563|distant|MDD|DDF|target|patients|human
34440563|distant|metabolic dysfunction|DDF|affect|MDD|DDF
34440563|distant|mood disorders|DDF|affect|hyperglycemia|DDF
34440563|distant|Major depressive disorder|DDF|target|patients|human
34440563|distant|mood disorders|DDF|affect|metabolic dysfunction|DDF
34440563|distant|bipolar disorder|DDF|target|patients|human
34440563|distant|metabolic dysfunction|DDF|affect|alteration on brain cholesterol|DDF
34440563|distant|statins|drug|influence|MDD|DDF
34440563|distant|metabolic dysfunction|DDF|affect|hormonal alterations|DDF
34440563|distant|polyunsaturated fatty acids|chemical|influence|MDD|DDF
34440563|distant|BD|DDF|target|patients|human
34440563|distant|metabolic dysfunction|DDF|affect|central insulin resistance|DDF
36937822|distant|poor bone strength|DDF|affect|susceptibility|DDF
36937822|distant|macro- and micronutrients|chemical|influence|bone fragility|DDF
36937822|distant|poor bone strength|DDF|affect|fracture|DDF
36937822|distant|Bone fragility|DDF|affect|increased mortality|DDF
36937822|distant|Bone fragility|DDF|affect|susceptibility|DDF
36937822|distant|bone fragility|DDF|target|patients|human
36937822|distant|macro- and micronutrients|chemical|administered|patients|human
36937822|distant|Bone fragility|DDF|affect|disability|DDF
36937822|distant|major fragility fractures|DDF|target|Patients|human
36937822|distant|Bone fragility|DDF|affect|comorbidities|DDF
36937822|distant|Bone fragility|DDF|affect|poor quality of life|DDF
36937822|distant|skeletal fragility|DDF|target|patients|human
37956855|distant|suicide thoughts|DDF|target|U.S. adults|human
37956855|distant|3,4-Methylenedioxymethamphetamine|drug|influence|suicide thoughts|DDF
37956855|distant|3,4-Methylenedioxymethamphetamine|drug|administered|U.S. adults|human
37956855|distant|gut microbiome|microbiome|located in|sham + MDMA + CRS group|human
37956855|distant|brain-derived neurotrophic factor|chemical|located in|CRS-exposed mice|animal
37956855|distant|PFC|anatomical location|located in|CRS-exposed mice|animal
37956855|distant|MDMA|drug|influence|depression|DDF
37956855|distant|MDMA|drug|impact|microbes|bacteria
37956855|distant|MDMA|drug|administered|U.S. adults|human
37956855|distant|brain-derived neurotrophic factor|chemical|located in|prefrontal cortex|anatomical location
37956855|distant|synaptic proteins|chemical|located in|PFC|anatomical location
37956855|distant|MDMA|drug|influence|suicide thoughts|DDF
37956855|distant|synaptic proteins|chemical|located in|CRS-exposed mice|animal
37956855|distant|depression|DDF|target|U.S. adults|human
37956855|distant|synaptic proteins|chemical|located in|prefrontal cortex|anatomical location
37956855|distant|microbes|bacteria|located in|vehicle + CRS group|human
37956855|distant|microbes|bacteria|located in|MDMA + CRS group|human
37956855|distant|3,4-Methylenedioxymethamphetamine|drug|influence|depression|DDF
37956855|distant|MDMA|drug|influence|anhedonia-like behavior|DDF
37956855|distant|MDMA|drug|change effect|anhedonia-like behavior|DDF
37956855|distant|CRS|DDF|target|mice|animal
37956855|distant|chronic restrain stress|DDF|target|mice|animal
37956855|distant|MDMA|drug|target|mice|animal
37956855|distant|prefrontal cortex|anatomical location|located in|CRS-exposed mice|animal
38589422|distant|fecal microbiota|microbiome|is linked to|deficits in sociability|DDF
38589422|distant|dysregulated transcript response|DDF|target|mice|animal
38589422|distant|gut microbiota|microbiome|is linked to|dysregulated brain transcript response|DDF
38589422|distant|schizophrenia|DDF|affect|dysregulated brain transcript response|DDF
38589422|distant|fecal microbiota|microbiome|located in|SCZ patients|human
38589422|distant|human gut microbiome|microbiome|located in|FMT mice|animal
38589422|distant|Schizophrenia|DDF|is a|neurodevelopmental disorder|DDF
38589422|distant|deficits in sociability|DDF|target|SPF mice|animal
38589422|distant|hyperactivity|DDF|target|SPF mice|animal
38589422|distant|SCZ microbiota|microbiome|is linked to|dysregulated transcript response|DDF
38589422|distant|schizophrenia-like (SCZ-like) symptoms|DDF|target|SCZ patients|human
38589422|distant|schizophrenia|DDF|affect|schizophrenia-like behaviors|DDF
38589422|distant|gut microbiome|microbiome|located in|FMT mice|animal
38589422|distant|gut microbiota|microbiome|is linked to|schizophrenia|DDF
38589422|distant|schizophrenia|DDF|target|patients|human
38589422|distant|gut microbiota|microbiome|is linked to|schizophrenia-like behaviors|DDF
38589422|distant|SCZ patients-derived microbiota|microbiome|used by|16 S rDNA sequencing|biomedical technique
38589422|distant|fecal microbiota|microbiome|located in|SPF mice|animal
38589422|distant|gut microbiome|microbiome|located in|SCZ patients|human
38589422|distant|dysregulated brain transcript response|DDF|target|mice|animal
38589422|distant|schizophrenia-like behaviors|DDF|target|mice|animal
38589422|distant|SCZ microbiota|microbiome|located in|mice|animal
38589422|distant|brains|anatomical location|located in|mice|animal
38589422|distant|fecal microbiota|microbiome|is linked to|hyperactivity|DDF
38589422|distant|SCZ|DDF|is a|neurodevelopmental disorder|DDF
38589422|distant|gut microbiota|microbiome|is linked to|brain disorders|DDF
38589422|distant|fecal microbiota|microbiome|is linked to|schizophrenia-like (SCZ-like) symptoms|DDF
38589422|distant|gut microbiome|microbiome|located in|healthy controls|human
38589422|distant|fecal microbiota|microbiome|influence|schizophrenia-like (SCZ-like) symptoms|DDF
38589422|distant|schizophrenia-like (SCZ-like) symptoms|DDF|target|SPF mice|animal
37709081|distant|depression- and anxiety-like behavior|DDF|target|offspring|animal
37709081|distant|attention deficit and hyperactivity disorder|DDF|is a|neurodevelopmental disorders|DDF
37709081|distant|tryptophan hydroxylase 2|gene|influence|behavioral problems|DDF
37709081|distant|autism spectrum disorder|DDF|is a|neurodevelopmental disorders|DDF
37709081|distant|glyphosate|chemical|influence|neurobehavioral disorders|DDF
37709081|distant|glyphosate|chemical|influence|depression- and anxiety-like behavior|DDF
38332676|distant|Chronic pain|DDF|affect|diminished working memory|DDF
38332676|distant|ketamine|drug|impact|gut microbiome|microbiome
38332676|distant|spatial working memory impairment|DDF|target|mice|animal
38332676|distant|(<i>S</i>)-ketamine|drug|administered|CCI mice|animal
38332676|distant|Repeated (<i>S</i>)-ketamine administration|drug|influence|spatial working memory impairment|DDF
38332676|distant|hippocampi|anatomical location|located in|CCI mice|animal
38332676|distant|chronic pain|DDF|target|mice|animal
38332676|distant|gut microbiome|microbiome|used by|fecal 16S rRNA analysis|biomedical technique
34829694|distant|6-Hydroxydopamin-Induced Parkinson's Disease Rats|animal|used by|fecal 16S rRNA gene sequencing|biomedical technique
34829694|distant|Oxidative stress|DDF|affect|Parkinson's disease|DDF
34829694|distant|probiotic/prebiotic supplementation|dietary supplement|impact|gut microbiome|microbiome
34829694|distant|gut microbiome|microbiome|is linked to|PD|DDF
34829694|distant|probiotic/prebiotic supplementation|dietary supplement|change effect|PD|DDF
34829694|distant|concomitant PD-associated gut dysbiosis|DDF|affect|Parkinson's disease|DDF
34829694|distant|Probiotic|dietary supplement|impact|Gut Microbiota|microbiome
34829694|distant|Oxidative stress|DDF|affect|PD|DDF
34829694|distant|Gut Microbiota|microbiome|used by|fecal 16S rRNA gene sequencing|biomedical technique
34829694|distant|concomitant PD-associated gut dysbiosis|DDF|affect|PD|DDF
34829694|distant|probiotic/prebiotic supplementation|dietary supplement|influence|PD|DDF
34829694|distant|unilateral 6-hydroxydopamine (6-OHDA)-induced PD|DDF|target|rats|animal
34829694|distant|prebiotic|dietary supplement|administered|rats|animal
36593394|distant|newly diagnosed type 2 diabetes|DDF|target|people|human
36593394|distant|gut microbiota|microbiome|is linked to|metformin|drug
36593394|distant|deep multi-omics phenotyping|biomedical technique|target|people|human
36593394|distant|type 2 diabetes|DDF|target|people|human
37690584|distant|gut microbiota dysbiosis|DDF|affect|psychiatric and psychological disorders|DDF
37690584|distant|gut microbiota|microbiome|located in|recipient animals|animal
37690584|distant|gut microbiota alterations|DDF|affect|dysbiosis|DDF
37690584|distant|gut microbiota alterations|DDF|affect|autism|DDF
37690584|distant|gut microbiota alterations|DDF|affect|anxiety|DDF
37690584|distant|synbiotics|dietary supplement|influence|neurological disorders|DDF
37690584|distant|gut microbiota alterations|DDF|affect|neuropsychiatric diseases|DDF
37690584|distant|gut microbiota alterations|DDF|affect|Parkinson's disease|DDF
37690584|distant|human gut microbiome dysbiosis|DDF|affect|psychiatric and psychological disorders|DDF
37690584|distant|gut microbiota alterations|DDF|affect|Alzheimer's disease|DDF
37690584|distant|gut microbiota alterations|DDF|affect|psychological disorders|DDF
37690584|distant|neuroactive compounds|chemical|influence|neurological disorders|DDF
37690584|distant|probiotics|dietary supplement|influence|neurological disorders|DDF
37690584|distant|prebiotics|dietary supplement|influence|neurological disorders|DDF
37690584|distant|gut microbiota alterations|DDF|affect|depression|DDF
33919680|distant|Gut Microbiota|microbiome|located in|Brain|anatomical location
38582087|distant|HVA|chemical|influence|synaptic autophagic death|DDF
38582087|distant|chronic unpredictable mild stress|DDF|target|mouse models|animal
38582087|distant|Gut bacteria-driven homovanillic acid|chemical|influence|depression|DDF
38582087|distant|depression|DDF|target|individuals|human
38582087|distant|homovanillic acid|chemical|impact|Roseburia intestinalis|bacteria
38582087|distant|R. intestinalis|bacteria|influence|depressive symptoms|DDF
38582087|distant|depressive symptoms|DDF|target|mouse models|animal
38582087|distant|B. longum|bacteria|influence|depressive symptoms|DDF
38582087|distant|homovanillic acid|chemical|impact|Bifidobacterium longum|bacteria
35711028|distant|autoimmune disorders|DDF|affect|depression|DDF
35711028|distant|gut microbiota|microbiome|is linked to|depression|DDF
35711028|distant|Depression|DDF|is a|mental disorder|DDF
35711028|distant|depression|DDF|target|patients|human
35711028|distant|severe infections|DDF|affect|depression|DDF
28195358|distant|PD|DDF|affect|PD|DDF
28195358|distant|Dysbiosis of gut microbiota|DDF|affect|PD|DDF
28195358|distant|stool|anatomical location|used by|16S rRNA gene sequencing|biomedical technique
28195358|distant|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
28195358|distant|PD|DDF|target|patients|human
28195358|distant|PD cases|human|used by|16S rRNA gene sequencing|biomedical technique
28195358|distant|PD|DDF|affect|Parkinson's disease|DDF
28195358|distant|Dysbiosis of gut microbiota|DDF|affect|Parkinson's disease|DDF
28195358|distant|Parkinson's disease|DDF|target|patients|human
28195358|distant|controls|human|used by|16S rRNA gene sequencing|biomedical technique
32149335|distant|Gut Microbiota|microbiome|is linked to|Depression|DDF
32149335|distant|gut microbiota|microbiome|located in|brain|anatomical location
32149335|distant|Gut Microbiota|microbiome|is linked to|Anxiety|DDF
37199590|distant|Human Fecal Microbiota|microbiome|is linked to|MPTP-Induced Neurotoxicity|DDF
37199590|distant|neuroinflammation|DDF|affect|PD|DDF
37199590|distant|gut dysbacteriosis|DDF|affect|Parkinson's disease|DDF
37199590|distant|gut microbiota|microbiome|is linked to|PD|DDF
37199590|distant|neuroinflammation|DDF|target|PD patients|human
37199590|distant|gut microbiota|microbiome|located in|mice|animal
37199590|distant|gut dysbacteriosis|DDF|affect|neuroinflammation|DDF
37199590|distant|gut dysbacteriosis|DDF|affect|PD|DDF
37199590|distant|fecal microbiota|microbiome|located in|PD patients|human
37199590|distant|fecal microbiota|microbiome|located in|healthy human controls|human
37199590|distant|gut microbiota|microbiome|is linked to|inflammation|DDF
37199590|distant|neuroinflammation|DDF|affect|Parkinson's disease|DDF
35656540|distant|GM|microbiome|is linked to|Parkinson's disease|DDF
35656540|distant|GM|microbiome|is linked to|PD|DDF
35656540|distant|Altered|DDF|affect|Parkinson's disease|DDF
35656540|distant|Gut Microbiome|microbiome|is linked to|Parkinson's Disease|DDF
35656540|distant|gut microbiome|microbiome|is linked to|Parkinson's disease|DDF
35656540|distant|Parkinson's disease|DDF|target|PD patients|human
35656540|distant|Altered|DDF|affect|PD|DDF
38248533|distant|depression|DDF|target|nursing students|human
38248533|distant|adult nursing students|human|used by|16S rRNA sequencing|biomedical technique
38248533|distant|diarrhea|DDF|target|High-ACE individuals|human
38248533|distant|ACEs|DDF|impact|gut microbiota|microbiome
38248533|distant|gut microbiota|microbiome|located in|adult nursing students|human
38248533|distant|Gut Microbiome|microbiome|located in|nursing students|human
38248533|distant|Gut Microbiome|microbiome|located in|Nursing Students|human
38248533|distant|gut microbiota|microbiome|used by|16S rRNA sequencing|biomedical technique
33067279|distant|sulforaphane|dietary supplement|influence|working memory impairment|DDF
33067279|distant|cognitive function deficits|DDF|target|patients|human
33067279|distant|sulforaphane|dietary supplement|influence|brain injury|DDF
33067279|distant|sulforaphane|dietary supplement|influence|memory and learning deficits|DDF
33067279|distant|sulforaphane|dietary supplement|administered|patients|human
33067279|distant|frontal brain damage|DDF|target|patients|human
33067279|distant|sulforaphane|dietary supplement|change effect|frontal brain damage|DDF
33067279|distant|sulforaphane|dietary supplement|influence|frontal brain damage|DDF
33005892|distant|Gut dysbiosis|DDF|affect|Huntington's disease|DDF
33005892|distant|Huntington's disease gene expansion carriers|human|used by|16S V3 to V4 rRNA sequencing|biomedical technique
33005892|distant|Gut microbiota|microbiome|located in|gut|anatomical location
33005892|distant|Huntington's disease|DDF|target|people|human
33005892|distant|Gut microbiota|microbiome|located in|brain|anatomical location
33005892|distant|gut microbiome|microbiome|located in|people|human
33005892|distant|gut microbiome|microbiome|used by|16S V3 to V4 rRNA sequencing|biomedical technique
33005892|distant|healthy controls|human|used by|16S V3 to V4 rRNA sequencing|biomedical technique
33005892|distant|people|human|used by|16S V3 to V4 rRNA sequencing|biomedical technique
33005892|distant|gut microbiota|microbiome|is linked to|Huntington's disease|DDF
33005892|distant|Huntington's disease|DDF|target|Huntington's disease gene expansion carriers|human
33005892|distant|gut microbiome|microbiome|is linked to|Huntington's disease|DDF
33005892|distant|gut dysbiosis|DDF|target|Huntington's disease transgenic mice|animal
35189807|distant|Alzheimer's and Parkinson's disease|DDF|is a|neuropathologies|DDF
35189807|distant|RF|drug|impact|gut microbiome|microbiome
35189807|distant|Rifaximin|drug|influence|TRH|chemical
35189807|distant|RF|drug|influence|hepatic encephalopathy|DDF
35189807|distant|TRH and TRH-like peptides|chemical|located in|brain|anatomical location
35189807|distant|RF|drug|influence|prostatitis|DDF
35189807|distant|TRH and TRH-like peptides|chemical|located in|peripheral tissues|anatomical location
35189807|distant|peripheral tissues|anatomical location|located in|male rats|animal
35189807|distant|antibiotic rifaximin|drug|influence|traveler's diarrhea|DDF
35189807|distant|RF|drug|influence|traveler's diarrhea|DDF
35189807|distant|antibiotic rifaximin|drug|influence|hepatic encephalopathy|DDF
35189807|distant|antibiotic rifaximin|drug|influence|prostatitis|DDF
35189807|distant|antibiotic rifaximin|drug|impact|gut microbiome|microbiome
34841505|distant|patients|human|used by|hydrogen breath test|biomedical technique
34841505|distant|Small intestinal bacterial overgrowth|DDF|target|patients|human
34841505|distant|SIBO|DDF|affect|Alzheimer's dementia|DDF
34841505|distant|SIBO|DDF|target|Alzheimer's patients|human
34841505|distant|mild to moderate Alzheimer's|DDF|target|age- and sex-matched controls|human
34841505|distant|SIBO|DDF|target|patients|human
34841505|distant|Alzheimer's dementia|DDF|affect|SIBO|DDF
34841505|distant|Parkinson's disease|DDF|target|patients|human
34841505|distant|bowel disorder|DDF|target|patients|human
34280457|distant|gut microbiota|microbiome|located in|rodents|animal
34280457|distant|omega-3 fatty acids|chemical|influence|stress|DDF
34280457|distant|gut microbiome|microbiome|is linked to|stress|DDF
34280457|distant|gut microbiota|microbiome|located in|humans|human
34280457|distant|omega-3 fatty acids|chemical|impact|gut microbiome|microbiome
34280457|distant|ELS|DDF|change abundance|gut microbiota|microbiome
34280457|distant|pre- and pro-biotics|dietary supplement|impact|gut microbiome|microbiome
28536926|distant|gut microbiota|microbiome|is linked to|Parkinson's disease (PD) patients|human
28536926|distant|PD|DDF|change abundance|Faecalibacterium|bacteria
28536926|distant|gut microbiota|microbiome|is linked to|Parkinson's disease|DDF
28536926|distant|gut microbiota|microbiome|located in|healthy controls|human
28536926|distant|PD|DDF|change abundance|Ruminococcus|bacteria
28536926|distant|gut microbiota|microbiome|is linked to|PD|DDF
28536926|distant|PD|DDF|target|PD subjects|human
28536926|distant|healthy controls|human|used by|16S rRNA sequencing|biomedical technique
28536926|distant|PD patients|human|used by|16S rRNA sequencing|biomedical technique
28536926|distant|healthy volunteers|human|used by|16S rRNA sequencing|biomedical technique
28536926|distant|gut microbiota|microbiome|located in|Parkinson's disease (PD) patients|human
37375029|distant|gut microbiome (GM) dysbiosis|DDF|affect|neurodegenerative disorders|DDF
37375029|distant|AD|DDF|is a|neurodegenerative disorders|DDF
37375029|distant|New Probiotics|dietary supplement|is linked to|Neurodegenerative Diseases|DDF
37375029|distant|gut microbiome (GM) dysbiosis|DDF|affect|PD|DDF
37375029|distant|gut microbiome (GM) dysbiosis|DDF|affect|Parkinson's disease|DDF
37375029|distant|Alzheimer's disease|DDF|is a|neurodegenerative disorders|DDF
37375029|distant|gut microbiome (GM) dysbiosis|DDF|affect|Alzheimer's disease|DDF
37375029|distant|PD|DDF|is a|neurodegenerative disorders|DDF
37375029|distant|gut microbiome (GM) dysbiosis|DDF|affect|AD|DDF
37375029|distant|New Probiotics|dietary supplement|influence|Neurodegenerative Diseases|DDF
37375029|distant|Parkinson's disease|DDF|is a|neurodegenerative disorders|DDF
37375029|distant|GM|microbiome|is linked to|neurodegenerative diseases|DDF
37375029|distant|probiotics|dietary supplement|influence|neurodegenerative disorders|DDF
37046334|distant|chemotherapy|drug|target|patients|human
37046334|distant|gut microbiota|microbiome|located in|CRC patients|human
37046334|distant|chemotherapy drugs|drug|administered|CRC patients|human
37046334|distant|xylooligosaccharides|dietary supplement|impact|tumor microbiota|microbiome
37046334|distant|CRC patients|human|used by|double-blinded, randomized, parallel controlled clinical trial|biomedical technique
37046334|distant|tumor|anatomical location|target|CRC patients|human
37046334|distant|gut microbiota|microbiome|located in|patients|human
37046334|distant|chemotherapy drugs|drug|impact|gut microbiota|microbiome
37046334|distant|colorectal cancer|DDF|target|patients|human
37046334|distant|colorectal cancer|DDF|target|primary tumor locations|anatomical location
37046334|distant|prebiotic supplement|dietary supplement|impact|gut microbiota|microbiome
37046334|distant|xylooligosaccharides|dietary supplement|impact|gut microbiota|microbiome
37046334|distant|microecologics|biomedical technique|influence|adverse|DDF
34650506|distant|MDD|DDF|is a|stress-related disorders|DDF
34650506|distant|MDD|DDF|is a|disability|DDF
34650506|distant|Major depressive disorder|DDF|affect|disability|DDF
34650506|distant|MDD|DDF|affect|disability|DDF
34650506|distant|Gut microbes|microbiome|influence|stress|DDF
34650506|distant|gut microbiome|microbiome|is linked to|MDD|DDF
38350544|distant|environmental pollutants|chemical|impact|gut microbiota|microbiome
38350544|distant|environmental pollutants|chemical|influence|global diseases|DDF
37989444|distant|microbiota-mediated UDCA|chemical|influence|ischemic stroke|DDF
37989444|distant|TGR5|gene|influence|UDCA|chemical
37989444|distant|Ischemic stroke|DDF|change abundance|gut microbiota|microbiome
37989444|distant|UDCA|chemical|influence|infarction|DDF
37989444|distant|microbiota-mediated UDCA|chemical|influence|inflammatory responses|DDF
37989444|distant|Gut microbiota-mediated ursodeoxycholic acids|chemical|influence|inflammation|DDF
34376593|distant|probiotics|dietary supplement|influence|depressive and neurodevelopmental disorders|DDF
34376593|distant|intestinal flora|microbiome|located in|gut|anatomical location
34376593|distant|intestinal flora|microbiome|is linked to|autistic spectrum disorder|DDF
34376593|distant|intestinal flora|microbiome|is linked to|mental disorders|DDF
34376593|distant|intestinal flora|microbiome|is linked to|mood disorders|DDF
34376593|distant|short chain fatty acid-producing bacteria|bacteria|influence|psychiatric conditions|DDF
34376593|distant|intestinal flora|microbiome|is linked to|mental health conditions|DDF
33422641|distant|depression-like phenotypes|DDF|target|Chrna7 knock-out mice|animal
33422641|distant|depression-like phenotypes|DDF|target|mice|animal
33422641|distant|phenotypes|DDF|target|Chrna7 KO mice|animal
33422641|distant|synaptic proteins|chemical|located in|prefrontal cortex|anatomical location
33422641|distant|antibiotic cocktail|drug|change effect|phenotypes|DDF
33422641|distant|depression-like phenotypes|DDF|target|Chrna7 KO mice|animal
33422641|distant|gut microbiota|microbiome|located in|Chrna7 KO mice|animal
33422641|distant|PFC|anatomical location|located in|ABX-treated mice|animal
33422641|distant|phenotypes|DDF|target|mice|animal
33422641|distant|ABX|drug|change effect|phenotypes|DDF
33422641|distant|systemic inflammation|DDF|target|Chrna7 knock-out (KO) mice|animal
33422641|distant|prefrontal cortex|anatomical location|located in|ABX-treated mice|animal
35443740|distant|diet-induced microbiome changes|DDF|affect|brain disorders|DDF
35443740|distant|Parkinson's disease|DDF|is a|psychiatric and neurologic disorders|DDF
35443740|distant|gut microbiome|microbiome|is linked to|mental disorders|DDF
37239020|distant|PD|DDF|affect|rigidity|DDF
37239020|distant|PD|DDF|affect|bradykinesia|DDF
37239020|distant|PD|DDF|affect|postural instability|DDF
37239020|distant|PD|DDF|target|PD patients|human
37239020|distant|gut microbiota|microbiome|located in|PD patients|human
37239020|distant|mitochondrial dysfunction|DDF|affect|PD|DDF
37239020|distant|mitochondrial dysfunction|DDF|target|PD patients|human
37239020|distant|Parkinson's Disease|DDF|affect|rigidity|DDF
37239020|distant|Parkinson's Disease|DDF|target|PD patients|human
37239020|distant|microRNAs|chemical|influence|Parkinson's Disease|DDF
37239020|distant|PD|DDF|affect|resting tremor|DDF
37239020|distant|PD|DDF|affect|motor symptoms|DDF
37239020|distant|motor symptoms|DDF|affect|gastrointestinal dysfunction|DDF
37239020|distant|microRNAs|gene|administered|PD patients|human
38458803|distant|obesity|DDF|target|individuals|human
38458803|distant|obesity|DDF|target|individual|human
32093762|distant|study populations|human|used by|whole metagenome sequencing reads|biomedical technique
38176929|distant|gastrointestinal symptoms|DDF|affect|motor symptoms|DDF
38176929|distant|α-synuclein|chemical|influence|Parkinson's disease|DDF
38176929|distant|PD|DDF|target|PD patients|human
38176929|distant|gut microbiota|microbiome|located in|PD patients|human
38176929|distant|PD|DDF|is a|neurodegenerative disorder|DDF
38176929|distant|gut microbiome|microbiome|located in|gut|anatomical location
38176929|distant|α-synuclein|chemical|influence|PD|DDF
38176929|distant|motor symptoms|DDF|target|PD patients|human
38176929|distant|gut microbiome|microbiome|located in|brain|anatomical location
38176929|distant|α-synuclein|chemical|influence|neurodegenerative disorder|DDF
38176929|distant|gastrointestinal symptoms|DDF|target|PD patients|human
38176929|distant|gut microbiota|microbiome|is linked to|PD|DDF
38176929|distant|Parkinson's disease|DDF|is a|neurodegenerative disorder|DDF
38176929|distant|Parkinson's disease|DDF|target|PD patients|human
33428888|distant|B-vitamins|chemical|influence|psychiatric disorders|DDF
33428888|distant|Gut microbiota-derived vitamins|chemical|influence|disease|DDF
33428888|distant|B-vitamins|chemical|influence|autism|DDF
33428888|distant|B-vitamins|chemical|influence|schizophrenia|DDF
33428888|distant|B-vitamins|chemical|influence|psychopathology|DDF
33428888|distant|B-vitamins|chemical|influence|bipolar disorder|DDF
33428888|distant|B-vitamins|chemical|influence|Alzheimer's and Parkinson's diseases|DDF
33428888|distant|B-vitamins|chemical|influence|dementia|DDF
33428888|distant|B-vitamins|chemical|influence|major depression|DDF
33428888|distant|autism|DDF|is a|psychiatric disorders|DDF
38436218|distant|gut microbiota-derived dietary metabolites|chemical|located in|gut microbes|microbiome
29276734|distant|gut microbiota|microbiome|is linked to|depression|DDF
29276734|distant|gut microbiota|microbiome|is linked to|anxiety|DDF
29276734|distant|microbiota|microbiome|is linked to|stress|DDF
29276734|distant|microbiome|microbiome|is linked to|stress-related disorders|DDF
29276734|distant|gut microbiota|microbiome|is linked to|stress-related conditions|DDF
29276734|distant|gut microbiota|microbiome|is linked to|irritable bowel syndrome|DDF
38700338|distant|acute COVID-19|DDF|change abundance|Ruminococcaceae|bacteria
38700338|distant|COVID-19 infection|DDF|affect|gut microbiota dysbiosis|DDF
38700338|distant|COVID-19 infection|DDF|target|AIS patients|human
38700338|distant|COVID-19 infection|DDF|target|acute ischemic stroke patients|human
38700338|distant|COVID-19 infection|DDF|target|Acute ischemic stroke (AIS) patients|human
38700338|distant|acute COVID-19|DDF|target|AIS patients|human
38700338|distant|COVID-19|DDF|target|acute ischemic stroke (AIS) patients|human
38700338|distant|acute COVID-19|DDF|change abundance|Enterobacteriaceae|bacteria
38700338|distant|AIS patients|human|used by|16S rRNA gene sequencing|biomedical technique
38700338|distant|gut microbiota dysbiosis|DDF|target|acute ischemic stroke patients|human
38700338|distant|post-acute COVID-19 infection|DDF|target|AIS patients|human
38700338|distant|COVID-19 infection|DDF|affect|stroke|DDF
38700338|distant|gut microbiota dysbiosis|DDF|target|AIS patients|human
38700338|distant|COVID-19|DDF|change abundance|Enterobacteriaceae|bacteria
38700338|distant|acute COVID-19 infection|DDF|target|AIS patients|human
38700338|distant|COVID-19 infection|DDF|target|acute ischemic stroke (AIS) patients|human
