pmid|annotator|start_idx|end_idx|location|text_span|label
33807447|expert_1|978|988|abstract|Coprococcus|bacteria
33807447|expert_1|1023|1024|abstract|VD|food
33807447|expert_1|1051|1052|abstract|MD|food
33807447|expert_1|1058|1066|abstract|Roseburia|bacteria
33807447|expert_1|1079|1094|abstract|Faecalibacterium|bacteria
33807447|expert_1|1118|1119|abstract|MD|food
33807447|expert_1|1146|1147|abstract|VD|food
33807447|expert_1|1184|1194|abstract|Coprococcus|bacteria
33807447|expert_1|1197|1205|abstract|Roseburia|bacteria
33807447|expert_1|1218|1233|abstract|Faecalibacterium|bacteria
34692176|expert_5|12|37|title|Inflammatory Bowel Disease|DDF
34692176|expert_5|18|44|abstract|Inflammatory bowel diseases|DDF
34692176|expert_5|47|50|abstract|IBDs|DDF
34692176|expert_5|57|94|abstract|complex chronic inflammatory disorders|DDF
34692176|expert_5|157|160|abstract|IBDs|DDF
34692176|expert_5|175|194|abstract|idiopathic disorders|DDF
34692176|expert_5|197|211|abstract|Crohn's disease|DDF
34692176|expert_5|214|215|abstract|CD|DDF
34692176|expert_5|222|239|abstract|ulcerative colitis|DDF
34692176|expert_5|242|243|abstract|UC|DDF
34692176|expert_5|473|486|abstract|gut microbiome|microbiome
34692176|expert_5|973|992|abstract|IBD disease activity|DDF
34692176|expert_5|1363|1389|abstract|Inflammatory bowel diseases|DDF
34692176|expert_5|1394|1407|abstract|gut microbiota|microbiome
34692176|expert_5|1412|1433|abstract|psychological distress|DDF
34692176|expert_5|1439|1441|abstract|IBD|DDF
34692176|expert_5|1471|1473|abstract|IBD|DDF
34692176|expert_5|1499|1518|abstract|chronic inflammation|DDF
34692176|expert_5|1523|1538|abstract|gut inflammation|DDF
34692176|expert_5|1591|1605|abstract|Crohn's disease|DDF
34692176|expert_5|1610|1627|abstract|Ulcerative colitis|DDF
34692176|expert_5|1632|1641|abstract|depression|DDF
34692176|expert_5|1647|1649|abstract|IBD|DDF
34692176|expert_5|1654|1660|abstract|anxiety|DDF
34692176|expert_5|1666|1668|abstract|IBD|DDF
34692176|expert_5|1692|1703|abstract|IBD patients|human
34692176|expert_5|1719|1722|abstract|IBDs|DDF
34692176|expert_5|1740|1743|abstract|IBDs|DDF
34692176|expert_5|1748|1767|abstract|IBD disease activity|DDF
34692176|expert_5|1813|1815|abstract|IBD|DDF
34692176|expert_5|1848|1850|abstract|IBD|DDF
34692176|expert_5|1896|1899|abstract|IBDs|DDF
34692176|expert_5|1905|1910|abstract|stress|DDF
34692176|expert_5|1931|1934|abstract|IBDs|DDF
34692176|expert_5|1968|1983|abstract|gut inflammation|DDF
34692176|expert_5|1988|1990|abstract|IBD|DDF
34692176|expert_5|2023|2026|abstract|IBDs|DDF
34692176|expert_5|2062|2065|abstract|IBDs|DDF
34692176|expert_5|2070|2087|abstract|sleep disturbances|DDF
34692176|expert_5|2092|2094|abstract|IBD|DDF
34692176|expert_5|2234|2266|abstract|commensal and pathogenic bacteria|bacteria
34692176|expert_5|2275|2277|abstract|gut|anatomical location
34692176|expert_5|2366|2379|abstract|gut microbiome|microbiome
34692176|expert_5|2450|2453|abstract|IBDs|DDF
34692176|expert_5|2766|2768|abstract|IBD|DDF
34692176|expert_5|2886|2905|abstract|IBD disease activity|DDF
34692176|expert_5|3163|3182|abstract|IBD disease activity|DDF
34692176|expert_5|3396|3417|abstract|pathophysiology of IBD|DDF
34692176|expert_5|3466|3477|abstract|IBD patients|human
34692176|expert_5|4111|4113|abstract|IBD|DDF
31539679|expert_1|0|38|title|Antibiotic-induced microbiome depletion|DDF
31539679|expert_1|73|76|title|mice|animal
31539679|expert_1|84|111|title|chronic social defeat stress|biomedical technique
31539679|expert_1|55|78|abstract|stress-related disorders|DDF
31539679|expert_1|88|97|abstract|depression|DDF
31539679|expert_1|182|187|abstract|stress|DDF
31539679|expert_1|239|277|abstract|antibiotic-induced microbiome depletion|DDF
31539679|expert_1|313|322|abstract|adult mice|animal
31539679|expert_1|337|364|abstract|chronic social defeat stress|DDF
31539679|expert_1|367|370|abstract|CSDS|DDF
31539679|expert_1|426|464|abstract|antibiotic-induced microbiome depletion|DDF
31539679|expert_1|509|512|abstract|mice|animal
31539679|expert_1|533|551|abstract|antibiotic cocktail|drug
31539679|expert_1|644|651|abstract|host gut|anatomical location
31539679|expert_1|654|667|abstract|Proteobacteria|bacteria
31539679|expert_1|718|736|abstract|antibiotic cocktail|drug
31539679|expert_1|776|799|abstract|antibiotic-treated group|animal
31539679|expert_1|864|876|abstract|control group|animal
31539679|expert_1|879|882|abstract|CSDS|DDF
31539679|expert_1|947|960|abstract|gut microbiota|microbiome
31539679|expert_1|969|992|abstract|antibiotic-treated group|animal
31539679|expert_1|995|998|abstract|CSDS|DDF
31539679|expert_1|1019|1042|abstract|anhedonia-like phenotype|DDF
31539679|expert_1|1051|1073|abstract|antibiotic-treated mice|animal
31539679|expert_1|1094|1117|abstract|anhedonia-like phenotype|DDF
31539679|expert_1|1122|1133|abstract|control mice|animal
31539679|expert_1|1152|1163|abstract|gut bacteria|bacteria
31539679|expert_1|1202|1223|abstract|CSDS-induced anhedonia|DDF
31539679|expert_1|1226|1229|abstract|CSDS|DDF
31539679|expert_1|1276|1288|abstract|interleukin-6|chemical
31539679|expert_1|1311|1327|abstract|synaptic proteins|chemical
31539679|expert_1|1338|1343|abstract|PSD-95|chemical
31539679|expert_1|1349|1353|abstract|GluA1|chemical
31539679|expert_1|1363|1379|abstract|prefrontal cortex|anatomical location
31539679|expert_1|1384|1406|abstract|antibiotic-treated mice|animal
31539679|expert_1|1478|1516|abstract|antibiotic-induced microbiome depletion|DDF
31539679|expert_1|1547|1555|abstract|anhedonia|DDF
31539679|expert_1|1560|1563|abstract|mice|animal
31539679|expert_1|1578|1581|abstract|CSDS|DDF
31539679|expert_1|1684|1689|abstract|stress|DDF
32605552|expert_4|25|89|title|pseudo-randomised pre-post designed controlled intervention trial|statistical technique
32605552|expert_4|101|116|abstract|nutritious foods|food
32605552|expert_4|141|170|abstract|pre-prepared convenience meals|food
32605552|expert_4|264|270|abstract|obesity|DDF
32605552|expert_4|276|297|abstract|chronic disease burden|DDF
32605552|expert_4|853|864|abstract|participants|human
32605552|expert_4|945|956|abstract|participants|human
32605552|expert_4|1516|1527|abstract|participants|human
32605552|expert_4|1801|1807|abstract|obesity|DDF
32605552|expert_4|1813|1832|abstract|diet-related disease|DDF
32605552|expert_4|2084|2097|abstract|gut-microbiota|microbiome
35207632|expert_3|0|27|title|Gastrointestinal Dysfunction|DDF
35207632|expert_3|32|50|title|Parkinson's Disease|DDF
35207632|expert_3|21|47|abstract|gastrointestinal (GI) tract|anatomical location
35207632|expert_3|52|70|abstract|Parkinson's disease|DDF
35207632|expert_3|73|74|abstract|PD|DDF
35207632|expert_3|159|172|abstract|GI dysfunction|DDF
35207632|expert_3|177|178|abstract|PD|DDF
35207632|expert_3|218|232|abstract|GI dysfunctions|DDF
35207632|expert_3|245|253|abstract|dysphagia|DDF
35207632|expert_3|256|268|abstract|gastroparesis|DDF
35207632|expert_3|275|286|abstract|constipation|DDF
35207632|expert_3|320|337|abstract|non-motor symptoms|DDF
35207632|expert_3|342|343|abstract|PD|DDF
35207632|expert_3|478|492|abstract|GI dysfunctions|DDF
35207632|expert_3|501|512|abstract|constipation|DDF
35207632|expert_3|574|599|abstract|over-the-counter laxatives|drug
35207632|expert_3|631|641|abstract|PD patients|human
35207632|expert_3|675|702|abstract|guanylate cyclase C agonists|drug
35207632|expert_3|708|755|abstract|selective 5-hyroxytryptamine 4 receptor agonists|drug
35207632|expert_3|868|893|abstract|PD-induced GI dysfunctions|DDF
35207632|expert_3|961|966|abstract|people|human
35207632|expert_3|973|974|abstract|PD|DDF
35207632|expert_3|1024|1025|abstract|PD|DDF
35207632|expert_3|1068|1077|abstract|CNS damage|DDF
35207632|expert_3|1128|1129|abstract|PD|DDF
35207632|expert_3|1171|1192|abstract|enteric nervous system|anatomical location
35207632|expert_3|1195|1197|abstract|ENS|anatomical location
35207632|expert_3|1261|1271|abstract|GI symptoms|DDF
35207632|expert_3|1335|1342|abstract|GI tract|anatomical location
35207632|expert_3|1391|1392|abstract|PD|DDF
35207632|expert_3|1490|1511|abstract|PD-related GI symptoms|DDF
35207632|expert_3|1618|1635|abstract|intestinal barrier|anatomical location
35207632|expert_3|1638|1640|abstract|ENS|anatomical location
35207632|expert_3|1654|1667|abstract|gut microbiome|microbiome
35207632|expert_3|1706|1727|abstract|PD-related GI symptoms|DDF
37607587|expert_2|0|27|title|Gastrointestinal Dysfunction|DDF
37607587|expert_2|32|75|title|Neurological and Neurodegenerative Disorders|DDF
37607587|expert_2|30|43|abstract|gut microbiome|microbiome
37607587|expert_2|48|74|abstract|neurodegenerative disorders|DDF
37607587|expert_2|81|94|abstract|gut microbiome|microbiome
37607587|expert_2|213|221|abstract|Dysbiosis|DDF
37607587|expert_2|226|249|abstract|dysfunctional microbiome|DDF
37607587|expert_2|297|308|abstract|inflammation|DDF
37607587|expert_2|341|345|abstract|brain|anatomical location
37607587|expert_2|451|461|abstract|individuals|human
37607587|expert_2|538|551|abstract|gut microbiome|microbiome
37607587|expert_2|575|600|abstract|neurodegenerative diseases|DDF
37607587|expert_2|610|628|abstract|Parkinson's disease|DDF
37607587|expert_2|634|652|abstract|Alzheimer's disease|DDF
37607587|expert_2|684|689|abstract|cancer|DDF
37607587|expert_2|721|738|abstract|metabolic syndrome|DDF
37607587|expert_2|783|796|abstract|gut microbiome|microbiome
37607587|expert_2|884|894|abstract|individuals|human
37607587|expert_2|1036|1057|abstract|neurological disorders|DDF
37607587|expert_2|1063|1070|abstract|patients|human
21167931|expert_3|58|68|title|intolerance|DDF
21167931|expert_3|69|84|abstract|human depression|DDF
21167931|expert_3|105|129|abstract|proinflammatory cytokines|chemical
21167931|expert_3|132|161|abstract|chronic inflammatory disorders|DDF
21167931|expert_3|218|227|abstract|depression|DDF
21167931|expert_3|265|289|abstract|proinflammatory cytokines|chemical
21167931|expert_3|302|305|abstract|IL-2|chemical
21167931|expert_3|310|314|abstract|IFN-α|chemical
21167931|expert_3|344|379|abstract|specific pathogen-free (SPF) rodents|animal
21167931|expert_3|547|583|abstract|central nervous system (CNS) antigens|chemical
21167931|expert_3|657|668|abstract|nerve injury|DDF
21167931|expert_3|673|692|abstract|psychological stress|DDF
21167931|expert_3|864|883|abstract|depressive disorders|DDF
21167931|expert_3|991|1000|abstract|depression|DDF
21167931|expert_3|1174|1184|abstract|SPF rodents|animal
21167931|expert_3|1258|1271|abstract|gut microbiota|microbiome
21167931|expert_3|1357|1367|abstract|SPF animals|animal
21167931|expert_3|1793|1812|abstract|depressive disorders|DDF
32517799|expert_1|0|41|title|Parkinson's disease-associated alterations|DDF
32517799|expert_1|50|63|title|gut microbiome|microbiome
32517799|expert_1|0|18|abstract|Parkinson's disease|DDF
32517799|expert_1|21|22|abstract|PD|DDF
32517799|expert_1|30|45|abstract|systemic disease|DDF
32517799|expert_1|117|121|abstract|brain|anatomical location
32517799|expert_1|149|162|abstract|gut microbiome|microbiome
32517799|expert_1|198|199|abstract|PD|DDF
32517799|expert_1|370|377|abstract|PD cases|human
32517799|expert_1|388|395|abstract|controls|human
32517799|expert_1|465|489|abstract|neurological examinations|biomedical technique
32517799|expert_1|495|518|abstract|neuropsychological tests|biomedical technique
32517799|expert_1|532|560|abstract|self-reporting questionnaires|biomedical technique
32517799|expert_1|623|646|abstract|16S rRNA gene sequencing|biomedical technique
32517799|expert_1|702|722|abstract|microbial metabolites|chemical
32517799|expert_1|745|763|abstract|metabolic modelling|biomedical technique
32517799|expert_1|837|854|abstract|human gut microbes|bacteria
32517799|expert_1|986|996|abstract|PD patients|human
32517799|expert_1|1002|1017|abstract|healthy controls|human
32517799|expert_1|1098|1109|abstract|constipation|DDF
32517799|expert_1|1153|1161|abstract|Bilophila|bacteria
32517799|expert_1|1167|1180|abstract|Paraprevotella|bacteria
32517799|expert_1|1341|1355|abstract|gut microbiomes|microbiome
32517799|expert_1|1444|1464|abstract|microbial metabolites|chemical
32517799|expert_1|1469|1470|abstract|PD|DDF
32517799|expert_1|1493|1502|abstract|methionine|chemical
32517799|expert_1|1508|1523|abstract|cysteinylglycine|chemical
32517799|expert_1|1627|1644|abstract|non-motor symptoms|DDF
32517799|expert_1|1672|1696|abstract|PD-associated alterations|DDF
32517799|expert_1|1705|1718|abstract|gut microbiome|microbiome
35317228|expert_5|25|38|title|gut microbiome|microbiome
35317228|expert_5|43|90|title|neuropsychiatric and neurodegenerative disorders|DDF
35317228|expert_5|255|268|abstract|gut microbiome|microbiome
35317228|expert_5|285|309|abstract|neuropsychiatric diseases|DDF
35317228|expert_5|318|327|abstract|depression|DDF
35317228|expert_5|330|353|abstract|autism spectrum disorder|DDF
35317228|expert_5|360|366|abstract|anxiety|DDF
35317228|expert_5|373|398|abstract|neurodegenerative diseases|DDF
35317228|expert_5|407|425|abstract|Parkinson's disease|DDF
35317228|expert_5|431|449|abstract|Alzheimer's disease|DDF
35317228|expert_5|516|529|abstract|gut microbiome|microbiome
35317228|expert_5|535|581|abstract|neuropsychiatric or neurodegenerative disorders|DDF
35317228|expert_5|663|676|abstract|gut microbiome|microbiome
35317228|expert_5|686|690|abstract|brain|anatomical location
35317228|expert_5|818|831|abstract|brain disorder|DDF
35317228|expert_5|871|887|abstract|neuronal diseases|DDF
33287442|expert_4|4|17|title|Gut Microbiota|microbiome
33287442|expert_4|0|12|abstract|Breast cancer|DDF
33287442|expert_4|47|52|abstract|cancer|DDF
33287442|expert_4|57|61|abstract|women|human
33287442|expert_4|245|257|abstract|breast cancer|DDF
33287442|expert_4|367|388|abstract|gastrointestinal tract|anatomical location
33287442|expert_4|395|408|abstract|gut microbiota|microbiome
33287442|expert_4|545|558|abstract|gut microbiota|microbiome
33287442|expert_4|652|665|abstract|gut microbiota|microbiome
33287442|expert_4|680|688|abstract|dysbiosis|DDF
33287442|expert_4|895|908|abstract|gut microbiota|microbiome
33287442|expert_4|917|925|abstract|dysbiosis|DDF
33287442|expert_4|1001|1009|abstract|prebiotic|dietary supplement
33287442|expert_4|1015|1039|abstract|probiotic supplementation|dietary supplement
33287442|expert_4|1172|1185|abstract|gut microbiota|microbiome
33287442|expert_4|1191|1203|abstract|breast cancer|DDF
33287442|expert_4|1265|1278|abstract|gut microbiota|microbiome
25173628|expert_3|0|24|title|Obese-type gut microbiota|microbiome
25173628|expert_3|33|55|title|neurobehavioral changes|DDF
25173628|expert_3|75|81|title|obesity|DDF
25173628|expert_3|18|31|abstract|mental illness|DDF
25173628|expert_3|47|56|abstract|depression|DDF
25173628|expert_3|62|69|abstract|dementia|DDF
25173628|expert_3|88|94|abstract|obesity|DDF
25173628|expert_3|161|174|abstract|gut microbiota|microbiome
25173628|expert_3|236|239|abstract|mice|animal
25173628|expert_3|242|297|abstract|Conventionally housed, nonobese, adult male C57BL/6 mice|animal
25173628|expert_3|429|434|abstract|donors|animal
25173628|expert_3|512|515|abstract|mice|animal
25173628|expert_3|549|583|abstract|behavioral and biochemical analyses|biomedical technique
25173628|expert_3|590|593|abstract|mice|animal
25173628|expert_3|601|614|abstract|HFD microbiota|microbiome
25173628|expert_3|661|710|abstract|exploratory, cognitive, and stereotypical behavior|DDF
25173628|expert_3|726|729|abstract|mice|animal
25173628|expert_3|736|758|abstract|control diet microbiota|microbiome
25173628|expert_3|818|855|abstract|Sequencing-based phylogenetic analysis|biomedical technique
25173628|expert_3|892|906|abstract|core microbiota|microbiome
25173628|expert_3|1074|1087|abstract|HFD microbiota|microbiome
25173628|expert_3|1154|1174|abstract|circulating endotoxin|chemical
25173628|expert_3|1216|1257|abstract|ionized calcium-binding adapter molecule 1|gene
25173628|expert_3|1260|1279|abstract|toll-like receptor 2|gene
25173628|expert_3|1286|1305|abstract|toll-like receptor 4|gene
25173628|expert_3|1363|1383|abstract|HFD-shaped microbiota|microbiome
25173628|expert_3|1395|1411|abstract|neuroinflammation|DDF
25173628|expert_3|1508|1520|abstract|gut dysbiosis|DDF
25173628|expert_3|1526|1547|abstract|neurologic dysfunction|DDF
25173628|expert_3|1611|1624|abstract|gut microbiota|microbiome
25173628|expert_3|1674|1680|abstract|obesity|DDF
32431588|expert_6|0|45|title|Gut Microbiome-Modified Polyphenolic Compounds|chemical
32431588|expert_6|92|110|title|α-Synucleinopathies|DDF
32431588|expert_6|42|52|abstract|α-synuclein|chemical
32431588|expert_6|55|59|abstract|α-syn|chemical
32431588|expert_6|102|120|abstract|Parkinson's disease|DDF
32431588|expert_6|123|124|abstract|PD|DDF
32431588|expert_6|143|157|abstract|synucleinopathy|DDF
32431588|expert_6|160|182|abstract|multiple system atrophy|DDF
32431588|expert_6|185|187|abstract|MSA|DDF
32431588|expert_6|205|219|abstract|α-syn pathology|DDF
32431588|expert_6|228|240|abstract|brain regions|anatomical location
32431588|expert_6|477|494|abstract|polyphenolic acids|chemical
32431588|expert_6|505|525|abstract|3-hydroxybenzoic acid|chemical
32431588|expert_6|528|532|abstract|3-HBA|chemical
32431588|expert_6|536|560|abstract|3,4-dihydroxybenzoic acid|chemical
32431588|expert_6|563|571|abstract|3,4-diHBA|chemical
32431588|expert_6|579|611|abstract|3-(3-hydroxyphenyl)propionic acid|chemical
32431588|expert_6|614|619|abstract|3-HPPA|chemical
32431588|expert_6|673|691|abstract|dietary polyphenols|chemical
32431588|expert_6|747|762|abstract|α-syn misfolding|DDF
32431588|expert_6|765|779|abstract|oligomerization|DDF
32431588|expert_6|794|823|abstract|aggregated α-syn neurotoxicity|DDF
32431588|expert_6|854|858|abstract|3-HBA|chemical
32431588|expert_6|861|881|abstract|4-hydroxybenzoic acid|chemical
32431588|expert_6|884|888|abstract|4-HBA|chemical
32431588|expert_6|892|900|abstract|3,4-diHBA|chemical
32431588|expert_6|906|911|abstract|3-HPPA|chemical
32431588|expert_6|974|985|abstract|HEK293 cells|bacteria
32431588|expert_6|1002|1019|abstract|α-syn-A53T-CFP/YFP|gene
32431588|expert_6|1063|1100|abstract|Fluorescence Resonance Energy Transfer|biomedical technique
32431588|expert_6|1103|1106|abstract|FRET|biomedical technique
32431588|expert_6|1172|1177|abstract|3-HPPA|chemical
32431588|expert_6|1180|1188|abstract|3,4-diHBA|chemical
32431588|expert_6|1191|1195|abstract|3-HBA|chemical
32431588|expert_6|1202|1206|abstract|4-HBA|chemical
32431588|expert_6|1233|1271|abstract|intracellular α-syn seeding aggregation|DDF
32431588|expert_6|1367|1381|abstract|insoluble α-syn|chemical
32431588|expert_6|1410|1412|abstract|MSA|DDF
32431588|expert_6|1417|1418|abstract|PD|DDF
32431588|expert_6|1451|1456|abstract|3-HPPA|chemical
32431588|expert_6|1481|1514|abstract|MSA-induced aggregation of monomer|DDF
32431588|expert_6|1656|1669|abstract|gut microbiome|microbiome
32431588|expert_6|1858|1866|abstract|probiotic|dietary supplement
32431588|expert_6|1869|1877|abstract|prebiotic|dietary supplement
32431588|expert_6|1883|1891|abstract|synbiotic|dietary supplement
32431588|expert_6|1951|1969|abstract|α-synucleinopathies|DDF
33819374|expert_3|0|13|title|Trimethylamine|chemical
33819374|expert_3|25|39|title|dauer formation|DDF
33819374|expert_3|42|58|title|neurodegeneration|DDF
33819374|expert_3|82|94|title|tyra-3/daf-11|gene
33819374|expert_3|109|130|title|Caenorhabditis elegans|animal
33819374|expert_3|7|37|abstract|nematode Caenorhabditis elegans|animal
33819374|expert_3|195|208|abstract|trimethylamine|chemical
33819374|expert_3|211|213|abstract|TMA|chemical
33819374|expert_3|297|299|abstract|TMA|chemical
33819374|expert_3|352|371|abstract|human gut microbiome|microbiome
33819374|expert_3|429|436|abstract|diabetes|DDF
33819374|expert_3|442|464|abstract|cardiovascular diseases|DDF
33819374|expert_3|491|514|abstract|tyramine receptor TYRA-3|gene
33819374|expert_3|529|554|abstract|G protein-coupled receptor|chemical
33819374|expert_3|557|560|abstract|GPCR|chemical
33819374|expert_3|585|587|abstract|TMA|chemical
33819374|expert_3|616|618|abstract|TMA|chemical
33819374|expert_3|630|652|abstract|guanylyl cyclase DAF-11|gene
33819374|expert_3|672|677|abstract|TYRA-3|gene
33819374|expert_3|764|780|abstract|Bacterial mutants|animal
33819374|expert_3|795|797|abstract|TMA|chemical
33819374|expert_3|913|915|abstract|TMA|chemical
33819374|expert_3|925|937|abstract|neural damage|DDF
33819374|expert_3|952|970|abstract|Parkinson's disease|DDF
33819374|expert_3|1055|1057|abstract|TMA|chemical
33819374|expert_3|1062|1071|abstract|C. elegans|animal
28843021|expert_1|4|27|title|nasal and gut microbiome|microbiome
28843021|expert_1|32|50|title|Parkinson's disease|DDF
28843021|expert_1|56|108|title|idiopathic rapid eye movement sleep behavior disorder|DDF
28843021|expert_1|33|46|abstract|gut microbiota|microbiome
28843021|expert_1|82|100|abstract|Parkinson's disease|DDF
28843021|expert_1|103|104|abstract|PD|DDF
28843021|expert_1|187|197|abstract|PD patients|human
28843021|expert_1|313|365|abstract|idiopathic rapid eye movement sleep behavior disorder|DDF
28843021|expert_1|393|425|abstract|α-synuclein aggregation disorders|DDF
28843021|expert_1|437|438|abstract|PD|DDF
28843021|expert_1|532|584|abstract|idiopathic rapid eye movement sleep behavior disorder|DDF
28843021|expert_1|587|597|abstract|manifest PD|DDF
28843021|expert_1|604|622|abstract|healthy individuals|human
28843021|expert_1|689|699|abstract|PD patients|human
28843021|expert_1|705|766|abstract|idiopathic rapid eye movement sleep behavior disorder patients|human
28843021|expert_1|776|791|abstract|healthy controls|human
28843021|expert_1|810|854|abstract|16S and 18S ribosomal RNA amplicon sequencing|biomedical technique
28843021|expert_1|931|947|abstract|nonmotor symptoms|DDF
28843021|expert_1|1102|1113|abstract|gut microbes|bacteria
28843021|expert_1|1124|1134|abstract|Akkermansia|bacteria
28843021|expert_1|1154|1155|abstract|PD|DDF
28843021|expert_1|1187|1202|abstract|nasal microbiota|microbiome
28843021|expert_1|1240|1251|abstract|gut microbes|bacteria
28843021|expert_1|1256|1257|abstract|PD|human
28843021|expert_1|1266|1281|abstract|healthy controls|human
28843021|expert_1|1308|1360|abstract|idiopathic rapid eye movement sleep behavior disorder|DDF
28843021|expert_1|1376|1388|abstract|Anaerotruncus|bacteria
28843021|expert_1|1402|1417|abstract|Bacteroides spp.|bacteria
28843021|expert_1|1440|1456|abstract|nonmotor symptoms|DDF
28843021|expert_1|1459|1480|abstract|Metagenomic sequencing|biomedical technique
28843021|expert_1|1666|1667|abstract|PD|DDF
28843021|expert_1|1677|1738|abstract|prodrome idiopathic rapid eye movement sleep behavior disorder|DDF
28843021|expert_1|1761|1776|abstract|healthy controls|human
28843021|expert_1|1811|1822|abstract|metagenomics|biomedical technique
28843021|expert_1|1903|1904|abstract|PD|DDF
28843021|expert_1|1913|1965|abstract|idiopathic rapid eye movement sleep behavior disorder|DDF
34004259|expert_6|40|53|title|gut microbiota|microbiome
34004259|expert_6|58|61|title|mice|animal
34004259|expert_6|96|109|title|DREADD ligands|drug
34004259|expert_6|0|57|abstract|Designer Receptors Exclusively Activated by Designer Drugs|chemical
34004259|expert_6|60|66|abstract|DREADDs|chemical
34004259|expert_6|103|129|abstract|G-protein-coupled receptors|chemical
34004259|expert_6|132|136|abstract|GPCRs|chemical
34004259|expert_6|166|182|abstract|synthetic ligands|chemical
34004259|expert_6|192|208|abstract|clozapine N-oxide|chemical
34004259|expert_6|211|213|abstract|CNO|chemical
34004259|expert_6|220|236|abstract|DREADD agonist 21|chemical
34004259|expert_6|239|254|abstract|compound 21: C21|chemical
34004259|expert_6|349|353|abstract|brain|anatomical location
34004259|expert_6|363|389|abstract|gastrointestinal microbiota|microbiome
34004259|expert_6|458|460|abstract|CNO|chemical
34004259|expert_6|465|467|abstract|C21|chemical
34004259|expert_6|489|502|abstract|gut microbiota|microbiome
34004259|expert_6|508|530|abstract|short-chain fatty acids|chemical
34004259|expert_6|533|537|abstract|SCFAs|chemical
34004259|expert_6|552|561|abstract|adult mice|animal
34004259|expert_6|591|593|abstract|CNO|chemical
34004259|expert_6|598|600|abstract|C21|chemical
34004259|expert_6|660|673|abstract|gut microbiota|microbiome
34004259|expert_6|678|681|abstract|mice|animal
34004259|expert_6|697|708|abstract|control mice|animal
34004259|expert_6|876|933|abstract|linear discriminant analysis effect size (LEfSe) algorithm|statistical technique
34004259|expert_6|960|973|abstract|Prevotellaceae|bacteria
34004259|expert_6|980|998|abstract|genus Anaerocolumna|bacteria
34004259|expert_6|1005|1020|abstract|genus Prevotella|bacteria
34004259|expert_6|1031|1050|abstract|genus Frisingicoccus|bacteria
34004259|expert_6|1157|1161|abstract|LEfSe|statistical technique
34004259|expert_6|1195|1208|abstract|Clostridiaceae|bacteria
34004259|expert_6|1215|1233|abstract|genus Faecalicatena|bacteria
34004259|expert_6|1243|1265|abstract|genus Marinisporobacter|bacteria
34004259|expert_6|1432|1434|abstract|CNO|chemical
34004259|expert_6|1440|1442|abstract|C21|chemical
34004259|expert_6|1459|1463|abstract|SCFAs|chemical
34004259|expert_6|1485|1494|abstract|adult mice|animal
34004259|expert_6|1546|1548|abstract|CNO|chemical
34004259|expert_6|1553|1555|abstract|C21|chemical
34004259|expert_6|1603|1616|abstract|gut microbiota|microbiome
34004259|expert_6|1621|1630|abstract|adult mice|animal
34004259|expert_6|1680|1693|abstract|gut microbiota|microbiome
34004259|expert_6|1717|1730|abstract|DREADD ligands|drug
34004259|expert_6|1810|1816|abstract|rodents|animal
34004259|expert_6|1831|1844|abstract|DREADD ligands|drug
33301807|expert_6|0|17|title|Spinal cord injury|DDF
33301807|expert_6|23|36|title|gut microbiota|microbiome
33301807|expert_6|6|23|abstract|spinal cord injury|DDF
33301807|expert_6|26|28|abstract|SCI|DDF
33301807|expert_6|32|53|abstract|intestinal dysfunction|DDF
33301807|expert_6|207|209|abstract|SCI|DDF
33301807|expert_6|218|230|abstract|gut dysbiosis|DDF
33301807|expert_6|244|257|abstract|gut microbiota|microbiome
33301807|expert_6|344|346|abstract|SCI|DDF
33301807|expert_6|384|386|abstract|SCI|DDF
33301807|expert_6|406|419|abstract|gut microbiota|microbiome
33301807|expert_6|498|500|abstract|SCI|DDF
33301807|expert_6|513|534|abstract|intestinal dysfunction|DDF
33301807|expert_6|537|558|abstract|anxiety and depression|DDF
33301807|expert_6|561|579|abstract|metabolic disorders|DDF
33301807|expert_6|586|601|abstract|neuropathic pain|DDF
33301807|expert_6|642|654|abstract|gut dysbiosis|DDF
33301807|expert_6|805|821|abstract|germ-free animals|animal
33301807|expert_6|858|867|abstract|probiotics|dietary supplement
33301807|expert_6|870|875|abstract|phages|chemical
33301807|expert_6|882|905|abstract|brain imaging techniques|biomedical technique
33301807|expert_6|1114|1116|abstract|SCI|DDF
33301807|expert_6|1123|1136|abstract|gut microbiota|microbiome
33301807|expert_6|1176|1189|abstract|gut microbiota|microbiome
27930574|expert_5|2|30|title|MeSH-based text mining method|statistical technique
27930574|expert_5|48|63|title|novel prebiotics|dietary supplement
27930574|expert_5|0|9|abstract|Prebiotics|dietary supplement
27930574|expert_5|89|102|abstract|gut microbiota|microbiome
27930574|expert_5|121|130|abstract|prebiotics|dietary supplement
27930574|expert_5|397|406|abstract|prebiotics|dietary supplement
27930574|expert_5|480|535|abstract|medical subject headings (MeSH)-based text mining method|statistical technique
27930574|expert_5|557|566|abstract|prebiotics|dietary supplement
27930574|expert_5|680|715|abstract|systematic feature-ranking algorithm|statistical technique
27930574|expert_5|741|753|abstract|carbohydrates|chemical
27930574|expert_5|923|932|abstract|prebiotics|dietary supplement
27930574|expert_5|945|957|abstract|carbohydrates|chemical
27930574|expert_5|966|991|abstract|cross-validation procedure|statistical technique
27930574|expert_5|1188|1197|abstract|prebiotics|dietary supplement
