pmid|annotator|start_idx|end_idx|location|text_span|label
34758889|expert_4|1744|1765|abstract|short-chain fatty acid|chemical
34758889|expert_4|1768|1771|abstract|SCFA|chemical
34758889|expert_4|1816|1842|abstract|SCFA receptor knockout mice|animal
34758889|expert_4|1848|1872|abstract|oral SCFA supplementation|dietary supplement
34758889|expert_4|1888|1891|abstract|SCFA|chemical
34758889|expert_4|1929|1950|abstract|altered gut microbiota|microbiome
34758889|expert_4|1956|1975|abstract|cognitive impairment|DDF
34758889|expert_4|2054|2073|abstract|cognitive impairment|DDF
34758889|expert_4|2413|2438|abstract|neurodegenerative diseases|DDF
37881577|expert_6|0|28|title|Repeated Social Defeat Stress|biomedical technique
37881577|expert_6|41|63|title|Inflammatory Gut Milieu|DDF
37881577|expert_6|0|28|abstract|Posttraumatic stress disorder|DDF
37881577|expert_6|31|34|abstract|PTSD|DDF
37881577|expert_6|133|140|abstract|Patients|human
37881577|expert_6|147|150|abstract|PTSD|DDF
37881577|expert_6|236|239|abstract|PTSD|DDF
37881577|expert_6|334|337|abstract|PTSD|DDF
37881577|expert_6|375|398|abstract|dysbiotic gut microbiota|microbiome
37881577|expert_6|495|524|abstract|gut dysbiosis and inflammation|DDF
37881577|expert_6|537|547|abstract|mouse model|animal
37881577|expert_6|552|580|abstract|repeated social defeat stress|biomedical technique
37881577|expert_6|583|586|abstract|RSDS|biomedical technique
37881577|expert_6|613|616|abstract|PTSD|DDF
37881577|expert_6|639|677|abstract|metagenomics analysis of the microbiome|biomedical technique
37881577|expert_6|680|701|abstract|gut permeability assay|biomedical technique
37881577|expert_6|707|717|abstract|mouse colon|anatomical location
37881577|expert_6|729|742|abstract|Ussing chamber|biomedical technique
37881577|expert_6|746|759|abstract|immunoblotting|biomedical technique
37881577|expert_6|766|793|abstract|immunohistochemical analyses|biomedical technique
37881577|expert_6|896|915|abstract|mechanistic analysis|biomedical technique
37881577|expert_6|922|930|abstract|RSDS mice|animal
37881577|expert_6|988|1007|abstract|microbiota dysbiosis|DDF
37881577|expert_6|1014|1022|abstract|RSDS mice|animal
37881577|expert_6|1051|1088|abstract|dysregulation of gut barrier functions|DDF
37881577|expert_6|1101|1137|abstract|transepithelial electrical resistance|DDF
37881577|expert_6|1140|1156|abstract|mucin homeostasis|DDF
37881577|expert_6|1163|1185|abstract|antimicrobial responses|DDF
37881577|expert_6|1188|1196|abstract|RSDS mice|animal
37881577|expert_6|1258|1266|abstract|claudin-2|chemical
37881577|expert_6|1299|1309|abstract|epinephrine|chemical
37881577|expert_6|1422|1435|abstract|norepinephrine|chemical
37881577|expert_6|1571|1586|abstract|Traumatic stress|DDF
37881577|expert_6|1596|1633|abstract|dysregulation of gut barrier functions|DDF
37881577|expert_6|1668|1681|abstract|gut microbiota|microbiome
37881577|expert_6|1695|1720|abstract|proinflammatory gut milieu|DDF
37881577|expert_6|1837|1840|abstract|PTSD|DDF
36984505|expert_5|26|80|title|<i>Helicobacter pylori</i>-Related Hyperhomocysteinemia|DDF
36984505|expert_5|85|101|title|Neurodegeneration|DDF
36984505|expert_5|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF
36984505|expert_5|98|115|abstract|world's population|human
36984505|expert_5|143|181|abstract|substantiated local gastric pathologies|DDF
36984505|expert_5|190|202|abstract|peptic ulcers|DDF
36984505|expert_5|208|221|abstract|gastric cancer|DDF
36984505|expert_5|258|284|abstract|neurodegenerative disorders|DDF
36984505|expert_5|306|357|abstract|hyperhomocysteinemia-related brain cortical thinning|DDF
36984505|expert_5|360|362|abstract|BCT|DDF
36984505|expert_5|366|368|abstract|BCT|DDF
36984505|expert_5|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|488|506|abstract|Alzheimer's disease|DDF
36984505|expert_5|509|527|abstract|Parkinson's disease|DDF
36984505|expert_5|530|547|abstract|multiple sclerosis|DDF
36984505|expert_5|557|564|abstract|glaucoma|DDF
36984505|expert_5|578|603|abstract|ocular Alzheimer's disease|DDF
36984505|expert_5|660|676|abstract|neurodegeneration|DDF
36984505|expert_5|682|700|abstract|Helicobacter pylori|bacteria
36984505|expert_5|709|736|abstract|non-commensal gut microbiome|microbiome
36984505|expert_5|787|812|abstract|neurodegenerative diseases|DDF
36984505|expert_5|842|860|abstract|Alzheimer's disease|DDF
36984505|expert_5|877|933|abstract|<i>Helicobacter pylori</i>-related inflammatory mediators|chemical
36984505|expert_5|936|944|abstract|defensins|chemical
36984505|expert_5|958|966|abstract|vitamin D|chemical
36984505|expert_5|994|1003|abstract|probiotics|dietary supplement
36984505|expert_5|1164|1218|abstract|<i>Helicobacter pylori</i>-related hyperhomocysteinemia|DDF
36984505|expert_5|1223|1249|abstract|neurodegenerative disorders|DDF
32979562|expert_3|0|19|title|Shotgun metagenomics|biomedical technique
32979562|expert_3|82|95|title|gut microbiota|microbiome
32979562|expert_3|100|115|title|bipolar disorder|DDF
32979562|expert_3|130|162|title|major depressive episode patients|human
32979562|expert_3|46|65|abstract|microbial tryptophan|chemical
32979562|expert_3|138|153|abstract|bipolar disorder|DDF
32979562|expert_3|168|191|abstract|major depressive episode|DDF
32979562|expert_3|194|196|abstract|BPD|DDF
32979562|expert_3|213|243|abstract|shotgun metagenomics sequencing|biomedical technique
32979562|expert_3|246|248|abstract|SMS|biomedical technique
32979562|expert_3|277|279|abstract|BPD|DDF
32979562|expert_3|281|288|abstract|patients|human
32979562|expert_3|297|312|abstract|healthy controls|human
32979562|expert_3|315|317|abstract|HCs|human
32979562|expert_3|421|434|abstract|Random Forests|statistical technique
32979562|expert_3|437|438|abstract|RF|statistical technique
32979562|expert_3|445|460|abstract|Boruta algorithm|statistical technique
32979562|expert_3|499|501|abstract|BPD|DDF
32979562|expert_3|516|518|abstract|HCs|human
32979562|expert_3|532|544|abstract|Bacteroidetes|bacteria
32979562|expert_3|603|616|abstract|Actinobacteria|bacteria
32979562|expert_3|622|631|abstract|Firmicutes|bacteria
32979562|expert_3|665|667|abstract|BPD|DDF
32979562|expert_3|764|766|abstract|BPD|DDF
32979562|expert_3|880|885|abstract|K00658|gene
32979562|expert_3|891|896|abstract|K00837|gene
32979562|expert_3|931|933|abstract|BPD|DDF
32979562|expert_3|950|955|abstract|K01696|gene
32979562|expert_3|958|963|abstract|K00382|gene
32979562|expert_3|966|971|abstract|K00626|gene
32979562|expert_3|974|979|abstract|K01667|gene
32979562|expert_3|986|991|abstract|K03781|gene
32979562|expert_3|1027|1029|abstract|BPD|DDF
32979562|expert_3|1138|1139|abstract|RF|statistical technique
32979562|expert_3|1165|1178|abstract|gut microbiota|microbiome
32979562|expert_3|1361|1377|abstract|bipolar disorders|DDF
32979562|expert_3|1407|1443|abstract|tryptophan concentration measurements|biomedical technique
32979562|expert_3|1511|1537|abstract|gastrointestinal microbiome|microbiome
32979562|expert_3|1554|1556|abstract|BPD|DDF
32979562|expert_3|1574|1581|abstract|microbes|bacteria
32979562|expert_3|1639|1641|abstract|BPD|DDF
32979562|expert_3|1657|1659|abstract|HCs|human
34961418|expert_2|11|19|title|Berberine|dietary supplement
34961418|expert_2|24|37|title|Gut Microbiota|microbiome
34961418|expert_2|42|49|title|Patients|human
34961418|expert_2|56|79|title|Mild Metabolic Disorders|DDF
34961418|expert_2|92|101|title|Olanzapine|drug
34961418|expert_2|0|31|abstract|Secondary metabolic disturbances|DDF
34961418|expert_2|36|43|abstract|patients|human
34961418|expert_2|50|62|abstract|schizophrenia|DDF
34961418|expert_2|67|82|abstract|bipolar disorder|DDF
34961418|expert_2|105|114|abstract|olanzapine|drug
34961418|expert_2|144|167|abstract|mild metabolic disorders|DDF
34961418|expert_2|184|201|abstract|metabolic syndrome|DDF
34961418|expert_2|250|258|abstract|berberine|dietary supplement
34961418|expert_2|263|278|abstract|intestinal flora|microbiome
34961418|expert_2|283|290|abstract|patients|human
34961418|expert_2|297|320|abstract|mild metabolic disorders|DDF
34961418|expert_2|333|342|abstract|olanzapine|drug
34961418|expert_2|360|367|abstract|patients|human
34961418|expert_2|374|386|abstract|schizophrenia|DDF
34961418|expert_2|389|404|abstract|bipolar disorder|DDF
34961418|expert_2|410|434|abstract|schizoaffective psychosis|DDF
34961418|expert_2|463|472|abstract|olanzapine|drug
34961418|expert_2|562|570|abstract|berberine|dietary supplement
34961418|expert_2|575|589|abstract|placebo tablets|drug
34961418|expert_2|631|646|abstract|intestinal flora|microbiome
34961418|expert_2|771|773|abstract|FPG|biomedical technique
34961418|expert_2|776|778|abstract|FPI|biomedical technique
34961418|expert_2|781|787|abstract|HOMA-IR|biomedical technique
34961418|expert_2|790|793|abstract|HbA1|gene
34961418|expert_2|840|847|abstract|patients|human
34961418|expert_2|862|870|abstract|berberine|dietary supplement
34961418|expert_2|884|890|abstract|placebo|drug
34961418|expert_2|966|975|abstract|firmicutes|bacteria
34961418|expert_2|981|988|abstract|coliform|bacteria
34961418|expert_2|1036|1046|abstract|bacteroides|bacteria
34961418|expert_2|1072|1079|abstract|patients|human
34961418|expert_2|1094|1102|abstract|berberine|dietary supplement
34961418|expert_2|1116|1122|abstract|placebo|drug
34961418|expert_2|1184|1191|abstract|patients|human
34961418|expert_2|1206|1214|abstract|berberine|dietary supplement
34961418|expert_2|1234|1243|abstract|firmicutes|bacteria
34961418|expert_2|1295|1305|abstract|bacteroides|bacteria
34961418|expert_2|1343|1350|abstract|patients|human
34961418|expert_2|1365|1371|abstract|placebo|drug
34961418|expert_2|1391|1400|abstract|firmicutes|bacteria
34961418|expert_2|1517|1525|abstract|berberine|dietary supplement
34961418|expert_2|1540|1555|abstract|intestinal flora|microbiome
34961418|expert_2|1575|1582|abstract|patients|human
34961418|expert_2|1589|1601|abstract|schizophrenia|DDF
34961418|expert_2|1606|1621|abstract|bipolar disorder|DDF
34961418|expert_2|1627|1653|abstract|mild metabolic disturbances|DDF
34961418|expert_2|1666|1675|abstract|olanzapine|drug
25034760|expert_1|0|18|title|Autoimmune diseases|DDF
25034760|expert_1|21|46|title|gastrointestinal disorders|DDF
25034760|expert_1|70|82|title|schizophrenia|DDF
25034760|expert_1|0|11|abstract|Autoimmunity|DDF
25034760|expert_1|14|44|abstract|gastrointestinal (GI) disorders|DDF
25034760|expert_1|50|62|abstract|schizophrenia|DDF
25034760|expert_1|214|226|abstract|schizophrenia|DDF
25034760|expert_1|282|294|abstract|schizophrenia|DDF
25034760|expert_1|301|320|abstract|autoimmune disorders|DDF
25034760|expert_1|332|358|abstract|enteropathic celiac disease|DDF
25034760|expert_1|373|384|abstract|wheat gluten|chemical
25034760|expert_1|390|407|abstract|bovine milk casein|chemical
25034760|expert_1|428|456|abstract|non-celiac food sensitivities|DDF
25034760|expert_1|473|483|abstract|individuals|human
25034760|expert_1|486|510|abstract|Co-morbid GI inflammation|DDF
25034760|expert_1|524|539|abstract|humoral immunity|DDF
25034760|expert_1|544|556|abstract|food antigens|chemical
25034760|expert_1|593|605|abstract|schizophrenia|DDF
25034760|expert_1|642|681|abstract|antipsychotic-generated motility effects|DDF
25034760|expert_1|689|700|abstract|inflammation|DDF
25034760|expert_1|780|791|abstract|gut bacteria|bacteria
25034760|expert_1|798|817|abstract|systemic circulation|anatomical location
25034760|expert_1|820|828|abstract|Infection|DDF
25034760|expert_1|863|879|abstract|Toxoplasma gondii|bacteria
25034760|expert_1|990|1003|abstract|complement C1q|chemical
25034760|expert_1|1030|1037|abstract|synapses|anatomical location
25034760|expert_1|1046|1050|abstract|brain|anatomical location
25034760|expert_1|1195|1208|abstract|gut microbiota|microbiome
25034760|expert_1|1235|1246|abstract|inflammation|DDF
25034760|expert_1|1345|1372|abstract|inefficient gluten digestion|DDF
25034760|expert_1|1442|1454|abstract|schizophrenia|DDF
25034760|expert_1|1457|1470|abstract|Gut microbiome|microbiome
25034760|expert_1|1484|1496|abstract|schizophrenia|DDF
25034760|expert_1|1680|1691|abstract|autoimmunity|DDF
25034760|expert_1|1710|1722|abstract|schizophrenia|DDF
25034760|expert_1|1805|1809|abstract|brain|anatomical location
25034760|expert_1|1876|1900|abstract|polygenic brain disorders|DDF
33067915|expert_4|101|124|title|Autism Spectrum Disorder|DDF
33067915|expert_4|21|46|abstract|maternal immune activation|DDF
33067915|expert_4|49|51|abstract|MIA|DDF
33067915|expert_4|114|137|abstract|autism spectrum disorder|DDF
33067915|expert_4|140|142|abstract|ASD|DDF
33067915|expert_4|308|330|abstract|maternal gut microbiota|microbiome
33067915|expert_4|356|358|abstract|MIA|DDF
33067915|expert_4|398|406|abstract|offspring|human
33067915|expert_4|518|520|abstract|MIA|DDF
33067915|expert_4|545|547|abstract|ASD|DDF
33067915|expert_4|694|698|abstract|fever|DDF
33067915|expert_4|703|725|abstract|genitourinary infection|DDF
33067915|expert_4|761|763|abstract|ASD|DDF
33067915|expert_4|854|856|abstract|flu|DDF
33067915|expert_4|957|959|abstract|ASD|DDF
33067915|expert_4|968|972|abstract|child|human
33067915|expert_4|981|985|abstract|women|human
33067915|expert_4|1003|1012|abstract|antibiotic|drug
33067915|expert_4|1032|1034|abstract|flu|DDF
33067915|expert_4|1077|1079|abstract|ASD|DDF
33067915|expert_4|1135|1139|abstract|women|human
33067915|expert_4|1168|1177|abstract|antibiotic|drug
33067915|expert_4|1210|1212|abstract|flu|DDF
33067915|expert_4|1286|1288|abstract|ASD|DDF
33067915|expert_4|1568|1570|abstract|MIA|DDF
33067915|expert_4|1598|1602|abstract|child|human
33067915|expert_4|1728|1732|abstract|child|human
33067915|expert_4|1745|1768|abstract|autism spectrum disorder|DDF
33067915|expert_4|1771|1773|abstract|ASD|DDF
33067915|expert_4|1791|1795|abstract|women|human
33067915|expert_4|1824|1833|abstract|antibiotic|drug
33067915|expert_4|1882|1889|abstract|children|human
33067915|expert_4|1896|1898|abstract|ASD|DDF
33067915|expert_4|1916|1918|abstract|ASD|DDF
33067915|expert_4|1935|1937|abstract|flu|DDF
33067915|expert_4|1989|1991|abstract|ASD|DDF
33067915|expert_4|2009|2013|abstract|women|human
33067915|expert_4|2035|2044|abstract|antibiotic|drug
33271210|expert_2|56|80|title|probiotic supplementation|dietary supplement
33271210|expert_2|85|92|title|children|human
33271210|expert_2|98|108|title|adolescents|human
33271210|expert_2|115|140|title|neuropsychiatric disorders|DDF
33271210|expert_2|107|131|abstract|probiotic supplementation|dietary supplement
33271210|expert_2|232|239|abstract|children|human
33271210|expert_2|245|255|abstract|adolescents|human
33271210|expert_2|262|282|abstract|psychiatric disorders|DDF
33271210|expert_2|347|360|abstract|gut microbiota|microbiome
33271210|expert_2|387|411|abstract|probiotic supplementation|dietary supplement
33271210|expert_2|416|436|abstract|psychiatric disorders|DDF
33271210|expert_2|445|464|abstract|pediatric population|human
33271210|expert_2|525|538|abstract|gut microbiota|microbiome
33271210|expert_2|543|590|abstract|child and adolescent population (0-18 years old)|human
33271210|expert_2|597|619|abstract|mental health disorders|DDF
33271210|expert_2|933|953|abstract|psychiatric disorders|DDF
33271210|expert_2|959|972|abstract|gut microbiota|microbiome
33271210|expert_2|977|981|abstract|youth|human
33271210|expert_2|1060|1084|abstract|probiotic supplementation|dietary supplement
33271210|expert_2|1181|1188|abstract|children|human
33271210|expert_2|1195|1218|abstract|Autism Spectrum Disorder|DDF
33271210|expert_2|1221|1223|abstract|ASD|DDF
33271210|expert_2|1249|1270|abstract|Lachnospiraceae family|bacteria
33271210|expert_2|1282|1306|abstract|prebiotic supplementation|dietary supplement
33271210|expert_2|1338|1362|abstract|prebiotic supplementation|dietary supplement
33271210|expert_2|1374|1400|abstract|bifidobacterial populations|bacteria
33271210|expert_2|1406|1429|abstract|ASD and healthy controls|human
33271210|expert_2|1477|1486|abstract|prebiotics|dietary supplement
33271210|expert_2|1537|1576|abstract|Attention Deficit Hyperactivity Disorder|DDF
33271210|expert_2|1579|1582|abstract|ADHD|DDF
33271210|expert_2|1588|1590|abstract|ASD|DDF
33271210|expert_2|1606|1624|abstract|gut Bifidobacterium|bacteria
33271210|expert_2|1706|1728|abstract|micronutrient treatment|dietary supplement
33271210|expert_2|1950|1974|abstract|probiotic supplementation|dietary supplement
33271210|expert_2|1979|1999|abstract|psychiatric disorders|DDF
33271210|expert_2|2004|2011|abstract|children|human
33271210|expert_2|2017|2027|abstract|adolescents|human
33271210|expert_2|2164|2176|abstract|gut dysbiosis|DDF
33271210|expert_2|2241|2256|abstract|mental disorders|DDF
33271210|expert_2|2269|2281|abstract|gut dysbiosis|DDF
33271210|expert_2|2329|2344|abstract|mental disorders|DDF
33271210|expert_2|2475|2500|abstract|neuropsychiatric disorders|DDF
33271210|expert_2|2509|2540|abstract|child and adolescent populations|human
33271210|expert_2|2731|2756|abstract|neuropsychiatric disorders|DDF
36794003|expert_1|0|14|title|High-fiber diet|food
36794003|expert_1|28|41|title|gut microbiota|microbiome
36794003|expert_1|83|106|title|type 2 diabetes patients|human
36794003|expert_1|40|47|abstract|patients|human
36794003|expert_1|54|77|abstract|type 2 diabetes mellitus|DDF
36794003|expert_1|80|83|abstract|T2DM|DDF
36794003|expert_1|112|137|abstract|fecal microbiota dysbiosis|DDF
36794003|expert_1|174|198|abstract|psychiatric comorbidities|DDF
36794003|expert_1|209|218|abstract|depression|DDF
36794003|expert_1|224|230|abstract|anxiety|DDF
36794003|expert_1|307|320|abstract|gut microbiota|microbiome
36794003|expert_1|362|369|abstract|patients|human
36794003|expert_1|376|379|abstract|T2DM|DDF
36794003|expert_1|404|418|abstract|high-fiber diet|food
36794003|expert_1|448|459|abstract|participants|human
36794003|expert_1|466|469|abstract|T2DM|DDF
36794003|expert_1|491|505|abstract|high-fiber diet|food
36794003|expert_1|516|531|abstract|serum metabolome|chemical
36794003|expert_1|534|554|abstract|systemic inflammation|DDF
36794003|expert_1|560|584|abstract|psychiatric comorbidities|DDF
36794003|expert_1|636|648|abstract|Lactobacillus|bacteria
36794003|expert_1|658|672|abstract|Bifidobacterium|bacteria
36794003|expert_1|685|696|abstract|Akkermansias|bacteria
36794003|expert_1|746|757|abstract|gut microbes|microbiome
36794003|expert_1|780|794|abstract|high-fiber diet|food
36794003|expert_1|824|836|abstract|Desulfovibrio|bacteria
36794003|expert_1|846|855|abstract|Klebsiella|bacteria
36794003|expert_1|962|994|abstract|intestinal microbiota alterations|DDF
36794003|expert_1|1025|1039|abstract|high-fiber diet|food
36794003|expert_1|1098|1105|abstract|patients|human
36794003|expert_1|1112|1115|abstract|T2DM|DDF
38132705|expert_6|44|57|title|gut microbiome|microbiome
38132705|expert_6|0|16|abstract|Military veterans|human
38132705|expert_6|36|55|abstract|homeless individuals|human
38132705|expert_6|152|165|abstract|gut microbiome|microbiome
38132705|expert_6|184|197|abstract|gut microbiome|microbiome
38132705|expert_6|202|209|abstract|veterans|human
38132705|expert_6|283|293|abstract|individuals|human
38132705|expert_6|523|536|abstract|gut microbiome|microbiome
38132705|expert_6|836|855|abstract|alcohol use disorder|DDF
38132705|expert_6|858|879|abstract|substance use disorder|DDF
38132705|expert_6|886|905|abstract|healthy eating index|DDF
38132705|expert_6|976|989|abstract|gut microbiota|microbiome
38132705|expert_6|1043|1050|abstract|veterans|human
38132705|expert_6|1089|1096|abstract|veterans|human
38132705|expert_6|1293|1303|abstract|Akkermansia|bacteria
38132705|expert_6|1312|1319|abstract|veterans|human
38132705|expert_6|1411|1418|abstract|veterans|human
38132705|expert_6|1482|1490|abstract|ancom-bc2|biomedical technique
38132705|expert_6|1615|1628|abstract|gut microbiome|microbiome
38132705|expert_6|2557|2570|abstract|gut microbiome|microbiome
38132705|expert_6|2647|2660|abstract|gut microbiome|microbiome
36900437|expert_1|0|19|title|Fermented Wheat Germ|dietary supplement
36900437|expert_1|32|55|title|Depression-like Behavior|DDF
36900437|expert_1|60|63|title|Rats|animal
36900437|expert_1|70|106|title|Chronic and Unpredictable Mild Stress|DDF
36900437|expert_1|0|9|abstract|Depression|DDF
36900437|expert_1|16|37|abstract|chronic mental illness|DDF
36900437|expert_1|156|165|abstract|probiotics|dietary supplement
36900437|expert_1|266|275|abstract|depression|DDF
36900437|expert_1|281|287|abstract|anxiety|DDF
36900437|expert_1|290|299|abstract|Wheat germ|food
36900437|expert_1|384|406|abstract|gamma-aminobutyric acid|chemical
36900437|expert_1|409|412|abstract|GABA|chemical
36900437|expert_1|493|515|abstract|Lactobacillus plantarum|bacteria
36900437|expert_1|526|548|abstract|GABA-producing bacteria|bacteria
36900437|expert_1|568|577|abstract|depression|DDF
36900437|expert_1|588|608|abstract|fermented wheat germs|dietary supplement
36900437|expert_1|611|614|abstract|FWGs|dietary supplement
36900437|expert_1|636|660|abstract|stress-induced depression|DDF
36900437|expert_1|663|665|abstract|FWG|dietary supplement
36900437|expert_1|694|704|abstract|wheat germs|food
36900437|expert_1|714|736|abstract|Lactobacillus plantarum|bacteria
36900437|expert_1|747|792|abstract|chronic unpredictable mild stress (CUMS) model|biomedical technique
36900437|expert_1|813|816|abstract|rats|animal
36900437|expert_1|829|832|abstract|rats|animal
36900437|expert_1|852|854|abstract|FWG|dietary supplement
36900437|expert_1|898|900|abstract|FWG|dietary supplement
36900437|expert_1|915|924|abstract|depression|DDF
36900437|expert_1|1007|1009|abstract|FWG|dietary supplement
36900437|expert_1|1117|1130|abstract|depressed rats|animal
36900437|expert_1|1163|1165|abstract|FWG|dietary supplement
36900437|expert_1|1176|1200|abstract|depression-like behaviors|DDF
36900437|expert_1|1247|1257|abstract|hippocampus|anatomical location
36900437|expert_1|1262|1276|abstract|CUMS model rats|animal
36900437|expert_1|1292|1294|abstract|FWG|dietary supplement
36900437|expert_1|1363|1376|abstract|gut microbiota|microbiome
36900437|expert_1|1381|1389|abstract|CUMS rats|animal
36900437|expert_1|1428|1441|abstract|depressed rats|animal
36900437|expert_1|1547|1549|abstract|FWG|dietary supplement
34603341|expert_3|15|30|title|Butylated Starch|dietary supplement
34603341|expert_3|47|119|title|Chronic Restraint Stress-Induced Neurobehavioral and Gut Barrier Deficits|DDF
34603341|expert_3|143|156|title|Gut Microbiota|microbiome
34603341|expert_3|25|47|abstract|short-chain fatty acids|chemical
34603341|expert_3|50|54|abstract|SCFAs|chemical
34603341|expert_3|170|173|abstract|SCFA|chemical
34603341|expert_3|298|319|abstract|SCFA-acylated starches|dietary supplement
34603341|expert_3|390|394|abstract|SCFAs|chemical
34603341|expert_3|486|533|abstract|Acetylated-, butylated-, and isobutylated-starch|dietary supplement
34603341|expert_3|555|579|abstract|depression-like behaviors|DDF
34603341|expert_3|645|648|abstract|mice|animal
34603341|expert_3|651|667|abstract|Butylated- starch|dietary supplement
34603341|expert_3|742|764|abstract|tight junction proteins|chemical
34603341|expert_3|777|780|abstract|ZO-1|chemical
34603341|expert_3|783|789|abstract|Claudin|chemical
34603341|expert_3|796|803|abstract|Occludin|chemical
34603341|expert_3|851|872|abstract|inflammatory cytokines|chemical
34603341|expert_3|885|889|abstract|IL-1β|chemical
34603341|expert_3|895|898|abstract|IL-6|chemical
34603341|expert_3|1090|1100|abstract|Odoribacter|bacteria
34603341|expert_3|1113|1125|abstract|Oscillibacter|bacteria
34603341|expert_3|1289|1296|abstract|butyrate|chemical
34422393|expert_4|68|76|title|dysbiosis|DDF
34422393|expert_4|81|116|title|cancers of the esophagus and stomach|DDF
34422393|expert_4|68|71|abstract|skin|anatomical location
34422393|expert_4|74|84|abstract|nasopharynx|anatomical location
34422393|expert_4|87|97|abstract|oral cavity|anatomical location
34422393|expert_4|100|121|abstract|gastrointestinal tract|anatomical location
34422393|expert_4|128|143|abstract|urogenital tract|anatomical location
34422393|expert_4|245|262|abstract|genomic sequencing|biomedical technique
34422393|expert_4|400|438|abstract|dysbiosis of the gastrointestinal tract|DDF
34422393|expert_4|504|535|abstract|nonalcoholic fatty liver disease|DDF
34422393|expert_4|538|559|abstract|cardiovascular disease|DDF
34422393|expert_4|562|568|abstract|obesity|DDF
34422393|expert_4|571|578|abstract|diabetes|DDF
34422393|expert_4|581|590|abstract|depression|DDF
34422393|expert_4|593|611|abstract|Parkinson's disease|DDF
34422393|expert_4|614|619|abstract|autism|DDF
34422393|expert_4|634|657|abstract|gastrointestinal cancers|DDF
34422393|expert_4|660|688|abstract|Gastric and esophageal cancer|DDF
34422393|expert_4|862|870|abstract|dysbiosis|DDF
34422393|expert_4|881|887|abstract|cancers|DDF
34422393|expert_4|954|967|abstract|gut microbiome|microbiome
34422393|expert_4|1299|1331|abstract|gastrointestinal tract microbiome|microbiome
34422393|expert_4|1370|1378|abstract|dysbiosis|DDF
34422393|expert_4|1422|1439|abstract|individual patient|human
35914559|expert_2|45|61|title|trichloroethylene|chemical
35914559|expert_2|66|69|title|rats|animal
35914559|expert_2|98|111|title|gut microbiome|microbiome
35914559|expert_2|127|156|title|idiopathic Parkinson's disease|DDF
35914559|expert_2|33|46|abstract|gut microbiome|microbiome
35914559|expert_2|81|91|abstract|individuals|human
35914559|expert_2|98|116|abstract|Parkinson's disease|DDF
35914559|expert_2|119|120|abstract|PD|DDF
35914559|expert_2|189|190|abstract|PD|DDF
35914559|expert_2|332|345|abstract|gut microbiome|microbiome
35914559|expert_2|410|419|abstract|pesticides|chemical
35914559|expert_2|422|427|abstract|metals|chemical
35914559|expert_2|434|449|abstract|organic solvents|chemical
35914559|expert_2|554|570|abstract|trichloroethylene|chemical
35914559|expert_2|573|575|abstract|TCE|chemical
35914559|expert_2|590|611|abstract|Parkinsonian pathology|DDF
35914559|expert_2|620|628|abstract|aged rats|animal
35914559|expert_2|709|725|abstract|neuroinflammation|DDF
35914559|expert_2|732|753|abstract|endolysosomal deficits|DDF
35914559|expert_2|759|761|abstract|TCE|chemical
35914559|expert_2|857|859|abstract|TCE|chemical
35914559|expert_2|877|904|abstract|PD-related neurodegeneration|DDF
35914559|expert_2|920|933|abstract|gut microbiome|microbiome
35914559|expert_2|970|976|abstract|persons|human
35914559|expert_2|983|984|abstract|PD|DDF
35914559|expert_2|1035|1044|abstract|adult rats|animal
35914559|expert_2|1069|1071|abstract|TCE|chemical
35914559|expert_2|1127|1157|abstract|nigrostriatal neurodegeneration|DDF
35914559|expert_2|1178|1191|abstract|gut microbiome|microbiome
35914559|expert_2|1197|1227|abstract|whole genome shotgun sequencing|biomedical technique
35914559|expert_2|1330|1340|abstract|individuals|human
35914559|expert_2|1347|1359|abstract|idiopathic PD|DDF
35914559|expert_2|1393|1414|abstract|short-chain fatty acid|chemical
35914559|expert_2|1426|1432|abstract|Blautia|bacteria
35914559|expert_2|1447|1457|abstract|lactic-acid|chemical
35914559|expert_2|1469|1482|abstract|Bifidobacteria|bacteria
35914559|expert_2|1578|1588|abstract|Clostridium|bacteria
35914559|expert_2|1719|1732|abstract|gut microbiome|microbiome
35914559|expert_2|1786|1798|abstract|idiopathic PD|DDF
38422755|expert_1|31|55|title|hospitalized older adults|human
38422755|expert_1|62|73|title|malnutrition|DDF
38422755|expert_1|0|11|abstract|Malnutrition|DDF
38422755|expert_1|58|78|abstract|geriatric populations|human
38422755|expert_1|85|98|abstract|gut microbiota|microbiome
38422755|expert_1|195|222|abstract|disease-related malnutrition|DDF
38422755|expert_1|288|299|abstract|malnutrition|DDF
38422755|expert_1|310|323|abstract|gut microbiota|microbiome
38422755|expert_1|358|394|abstract|hospitalized acutely ill older adults|human
38422755|expert_1|451|468|abstract|geriatric patients|human
38422755|expert_1|601|643|abstract|16S rRNA gene-sequenced gut microbiota data|biomedical technique
38422755|expert_1|753|760|abstract|patients|human
38422755|expert_1|779|790|abstract|malnutrition|DDF
38422755|expert_1|829|840|abstract|malnutrition|DDF
38422755|expert_1|882|889|abstract|Patients|human
38422755|expert_1|896|907|abstract|malnutrition|DDF
38422755|expert_1|1050|1057|abstract|Patients|human
38422755|expert_1|1071|1082|abstract|malnutrition|DDF
38422755|expert_1|1240|1268|abstract|Lachnospiraceae NK4A136 group|bacteria
