pmid|annotator|subject_start_idx|subject_end_idx|subject_location|subject_text_span|subject_label|predicate|object_start_idx|object_end_idx|object_location|object_text_span|object_label
34985325|expert_2|1660|1669|abstract|prebiotics|dietary supplement|influence|1740|1761|abstract|neurological disorders|DDF
34985325|expert_2|1672|1682|abstract|postbiotics|dietary supplement|influence|1740|1761|abstract|neurological disorders|DDF
34985325|expert_2|1689|1698|abstract|synbiotics|dietary supplement|influence|1740|1761|abstract|neurological disorders|DDF
36550591|expert_3|46|59|title|gut microbiota|microbiome|is linked to|74|92|title|depressive disorder|DDF
36550591|expert_3|150|165|abstract|fecal microbiota|microbiome|located in|172|179|abstract|patients|human
36550591|expert_3|186|204|abstract|depressive disorder|DDF|target|172|179|abstract|patients|human
36550591|expert_3|207|208|abstract|DD|DDF|target|172|179|abstract|patients|human
36550591|expert_3|253|262|abstract|microbiota|microbiome|located in|297|300|abstract|rats|animal
30459574|expert_6|0|14|title|Oral Probiotics|dietary supplement|influence|62|80|title|Chronic Mild Stress|DDF
30459574|expert_6|62|80|title|Chronic Mild Stress|DDF|target|85|88|title|Mice|animal
30459574|expert_6|93|106|abstract|gut microbiota|microbiome|is linked to|74|83|abstract|depression|DDF
30459574|expert_6|143|152|abstract|probiotics|dietary supplement|influence|158|181|abstract|stress-related disorders|DDF
30459574|expert_6|267|276|abstract|probiotics|dietary supplement|impact|292|321|abstract|Lactobacillus helveticus R0052|bacteria
30459574|expert_6|267|276|abstract|probiotics|dietary supplement|impact|331|359|abstract|Lactobacillus plantarum R1012|bacteria
30459574|expert_6|267|276|abstract|probiotics|dietary supplement|impact|373|400|abstract|Bifidobacterium longum R0175|bacteria
30459574|expert_6|267|276|abstract|probiotics|dietary supplement|impact|983|995|abstract|Lactobacillus|bacteria
30459574|expert_6|558|560|abstract|CMS|DDF|target|540|543|abstract|mice|animal
30459574|expert_6|558|560|abstract|CMS|DDF|affect|572|609|abstract|anxiety- and depressive-like behaviors|DDF
30459574|expert_6|1010|1019|abstract|Probiotics|dietary supplement|influence|1032|1081|abstract|CMS-induced anxiety- and depressive-like behaviors|DDF
38026003|expert_5|22|42|title|intestinal microbiota|microbiome|located in|47|52|title|humans|human
38026003|expert_5|22|42|title|intestinal microbiota|microbiome|located in|58|61|title|dogs|animal
38026003|expert_5|93|106|abstract|gut microbiota|microbiome|located in|169|179|abstract|individuals|human
38026003|expert_5|93|106|abstract|gut microbiota|microbiome|is linked to|570|578|abstract|Dysbiosis|DDF
38026003|expert_5|221|241|abstract|intestinal microbiota|microbiome|located in|246|251|abstract|humans|human
38026003|expert_5|221|241|abstract|intestinal microbiota|microbiome|located in|257|260|abstract|dogs|animal
38026003|expert_5|388|408|abstract|intestinal microbiota|microbiome|located in|376|381|abstract|humans|human
38026003|expert_5|615|637|abstract|gut microbial community|microbiome|is linked to|570|578|abstract|Dysbiosis|DDF
38026003|expert_5|686|711|abstract|inflammatory bowel disease|DDF|affect|570|578|abstract|Dysbiosis|DDF
38026003|expert_5|714|720|abstract|obesity|DDF|affect|570|578|abstract|Dysbiosis|DDF
38026003|expert_5|732|754|abstract|neurological conditions|DDF|affect|570|578|abstract|Dysbiosis|DDF
38026003|expert_5|1026|1053|abstract|canine intestinal microbiota|microbiome|is linked to|1081|1106|abstract|gastrointestinal disorders|DDF
38026003|expert_5|1026|1053|abstract|canine intestinal microbiota|microbiome|is linked to|1119|1137|abstract|chronic enteropathy|DDF
38026003|expert_5|1026|1053|abstract|canine intestinal microbiota|microbiome|is linked to|1148|1173|abstract|inflammatory bowel disease|DDF
38026003|expert_5|1026|1053|abstract|canine intestinal microbiota|microbiome|is linked to|1176|1189|abstract|food allergies|DDF
38026003|expert_5|1026|1053|abstract|canine intestinal microbiota|microbiome|is linked to|1196|1225|abstract|ulcerative histiocytic colitis|DDF
38026003|expert_5|1309|1329|abstract|intestinal microbiota|microbiome|located in|1334|1337|abstract|dogs|animal
38026003|expert_5|1398|1418|abstract|intestinal microbiota|microbiome|located in|1428|1433|abstract|humans|human
38026003|expert_5|1398|1418|abstract|intestinal microbiota|microbiome|located in|1439|1442|abstract|dogs|animal
33194817|expert_4|0|23|abstract|Irritable bowel syndrome|DDF|affect|35|44|abstract|depression|DDF
33194817|expert_4|98|121|abstract|diarrhea-predominant IBS|DDF|affect|135|144|abstract|depression|DDF
33194817|expert_4|315|319|abstract|IBS-D|DDF|change abundance|325|349|abstract|depression gut microbiota|microbiome
33194817|expert_4|636|646|abstract|individuals|human|used by|536|551|abstract|multiomics study|biomedical technique
33194817|expert_4|636|646|abstract|individuals|human|used by|564|595|abstract|fecal metagenome-wide sequencing|biomedical technique
33194817|expert_4|636|646|abstract|individuals|human|used by|601|628|abstract|serum metabolomics profiling|biomedical technique
33194817|expert_4|653|657|abstract|IBS-D|DDF|target|636|646|abstract|individuals|human
33194817|expert_4|667|676|abstract|depression|DDF|target|636|646|abstract|individuals|human
33194817|expert_4|686|702|abstract|comorbid patients|human|used by|536|551|abstract|multiomics study|biomedical technique
33194817|expert_4|686|702|abstract|comorbid patients|human|used by|564|595|abstract|fecal metagenome-wide sequencing|biomedical technique
33194817|expert_4|686|702|abstract|comorbid patients|human|used by|601|628|abstract|serum metabolomics profiling|biomedical technique
33194817|expert_4|716|731|abstract|healthy controls|human|used by|536|551|abstract|multiomics study|biomedical technique
33194817|expert_4|716|731|abstract|healthy controls|human|used by|564|595|abstract|fecal metagenome-wide sequencing|biomedical technique
33194817|expert_4|716|731|abstract|healthy controls|human|used by|601|628|abstract|serum metabolomics profiling|biomedical technique
33194817|expert_4|1368|1372|abstract|IBS-D|DDF|change abundance|1312|1327|abstract|Escherichia coli|bacteria
33194817|expert_4|1368|1372|abstract|IBS-D|DDF|change abundance|1340|1359|abstract|Enterobacter cloacae|bacteria
33194817|expert_4|1378|1387|abstract|depression|DDF|change abundance|1312|1327|abstract|Escherichia coli|bacteria
33194817|expert_4|1378|1387|abstract|depression|DDF|change abundance|1340|1359|abstract|Enterobacter cloacae|bacteria
33194817|expert_4|1764|1773|abstract|depression|DDF|affect|1754|1758|abstract|IBS-D|DDF
29022384|expert_2|9|35|title|maternal vaginal microbiota|microbiome|compared to|64|98|title|microbiota of neonatal gut and nose|microbiome
29022384|expert_2|167|185|abstract|maternal microbiota|microbiome|compared to|194|226|abstract|microbiota of infant gut and nose|microbiome
29022384|expert_2|167|185|abstract|maternal microbiota|microbiome|used by|282|300|abstract|16S rRNA sequencing|biomedical technique
29022384|expert_2|194|226|abstract|microbiota of infant gut and nose|microbiome|used by|282|300|abstract|16S rRNA sequencing|biomedical technique
29022384|expert_2|194|226|abstract|microbiota of infant gut and nose|microbiome|used by|315|318|abstract|qPCR|biomedical technique
29022384|expert_2|350|368|abstract|mother-infant pairs|human|used by|282|300|abstract|16S rRNA sequencing|biomedical technique
29022384|expert_2|350|368|abstract|mother-infant pairs|human|used by|315|318|abstract|qPCR|biomedical technique
29022384|expert_2|514|540|abstract|maternal vaginal microbiota|microbiome|compared to|546|569|abstract|infant faecal microbiota|microbiome
29022384|expert_2|613|638|abstract|maternal rectal microbiota|microbiome|compared to|644|660|abstract|infant microbiota|microbiome
29022384|expert_2|895|919|abstract|maternal vaginal microbes|bacteria|part of|950|972|abstract|infant stool microbiota|microbiome
29022384|expert_2|987|1012|abstract|maternal rectal microbiota|microbiome|compared to|1050|1072|abstract|infant stool microbiota|microbiome
29022384|expert_2|1491|1504|abstract|Bifidobacteria|bacteria|located in|1414|1457|abstract|vaginally delivered, fully breastfed infants|human
29022384|expert_2|1491|1504|abstract|Bifidobacteria|bacteria|part of|1463|1476|abstract|gut microbiota|microbiome
29022384|expert_2|1733|1749|abstract|infant microbiota|microbiome|compared to|1778|1796|abstract|maternal microbiota|microbiome
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|367|368|abstract|PD|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|400|402|abstract|NDs|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|414|432|abstract|Alzheimer's disease|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|435|436|abstract|AD|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|440|462|abstract|multiple system atrophy|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|465|467|abstract|MSA|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|471|488|abstract|multiple sclerosis|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|491|492|abstract|MS|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|496|515|abstract|neuromyelitis optica|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|518|520|abstract|NMO|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|527|555|abstract|amyotrophic lateral sclerosis|DDF
29857583|expert_1|345|362|abstract|colonic microbiome|microbiome|is linked to|558|560|abstract|ALS|DDF
29857583|expert_1|792|793|abstract|PD|DDF|change abundance|703|715|abstract|Lactobacillus|bacteria
29857583|expert_1|792|793|abstract|PD|DDF|change abundance|725|739|abstract|Bifidobacterium|bacteria
29857583|expert_1|792|793|abstract|PD|DDF|change abundance|746|764|abstract|Verrucomicrobiaceae|bacteria
29857583|expert_1|792|793|abstract|PD|DDF|change abundance|773|783|abstract|Akkermansia|bacteria
29857583|expert_1|944|945|abstract|PD|DDF|change abundance|813|828|abstract|Faecalibacterium|bacteria
29857583|expert_1|944|945|abstract|PD|DDF|change abundance|843|853|abstract|Coprococcus|bacteria
29857583|expert_1|944|945|abstract|PD|DDF|change abundance|868|874|abstract|Blautia|bacteria
29857583|expert_1|944|945|abstract|PD|DDF|change abundance|889|898|abstract|Prevotella|bacteria
29857583|expert_1|944|945|abstract|PD|DDF|change abundance|913|926|abstract|Prevotellaceae|bacteria
34758889|expert_4|0|19|abstract|Cognitive impairment|DDF|affect|98|123|abstract|neurodegenerative diseases|DDF
34758889|expert_4|769|786|abstract|impaired cognition|DDF|target|754|760|abstract|FD mice|animal
34758889|expert_4|914|948|abstract|hippocampal synaptic ultrastructure|anatomical location|located in|965|971|abstract|FD mice|animal
34758889|expert_4|1132|1159|abstract|associated synaptic proteins|chemical|located in|1195|1201|abstract|FD mice|animal
34758889|expert_4|1172|1176|abstract|GAP43|chemical|located in|1195|1201|abstract|FD mice|animal
34758889|expert_4|1182|1185|abstract|SV2C|chemical|located in|1195|1201|abstract|FD mice|animal
34758889|expert_4|1195|1201|abstract|FD mice|animal|used by|1053|1082|abstract|hippocampal proteomic analysis|biomedical technique
34758889|expert_4|1299|1322|abstract|gut microbiota dysbiosis|DDF|target|1276|1282|abstract|FD mice|animal
34758889|expert_4|1299|1322|abstract|gut microbiota dysbiosis|DDF|change abundance|1335|1347|abstract|Bacteroidetes|bacteria
34758889|expert_4|1299|1322|abstract|gut microbiota dysbiosis|DDF|change abundance|1363|1376|abstract|Proteobacteria|bacteria
34758889|expert_4|1888|1891|abstract|SCFA|chemical|influence|1956|1975|abstract|cognitive impairment|DDF
34758889|expert_4|1929|1950|abstract|altered gut microbiota|microbiome|located in|1816|1842|abstract|SCFA receptor knockout mice|animal
34758889|expert_4|1929|1950|abstract|altered gut microbiota|microbiome|is linked to|1956|1975|abstract|cognitive impairment|DDF
34758889|expert_4|1956|1975|abstract|cognitive impairment|DDF|target|1816|1842|abstract|SCFA receptor knockout mice|animal
34758889|expert_4|1956|1975|abstract|cognitive impairment|DDF|change abundance|1929|1950|abstract|altered gut microbiota|microbiome
37881577|expert_6|375|398|abstract|dysbiotic gut microbiota|microbiome|is linked to|334|337|abstract|PTSD|DDF
37881577|expert_6|537|547|abstract|mouse model|animal|used by|552|580|abstract|repeated social defeat stress|biomedical technique
37881577|expert_6|537|547|abstract|mouse model|animal|used by|583|586|abstract|RSDS|biomedical technique
37881577|expert_6|988|1007|abstract|microbiota dysbiosis|DDF|target|922|930|abstract|RSDS mice|animal
37881577|expert_6|1051|1088|abstract|dysregulation of gut barrier functions|DDF|target|1014|1022|abstract|RSDS mice|animal
37881577|expert_6|1101|1137|abstract|transepithelial electrical resistance|DDF|target|1014|1022|abstract|RSDS mice|animal
37881577|expert_6|1140|1156|abstract|mucin homeostasis|DDF|target|1014|1022|abstract|RSDS mice|animal
37881577|expert_6|1163|1185|abstract|antimicrobial responses|DDF|target|1014|1022|abstract|RSDS mice|animal
37881577|expert_6|1571|1586|abstract|Traumatic stress|DDF|affect|1596|1633|abstract|dysregulation of gut barrier functions|DDF
37881577|expert_6|1668|1681|abstract|gut microbiota|microbiome|is linked to|1695|1720|abstract|proinflammatory gut milieu|DDF
36984505|expert_5|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF|target|98|115|abstract|world's population|human
36984505|expert_5|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF|affect|143|181|abstract|substantiated local gastric pathologies|DDF
36984505|expert_5|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF|affect|258|284|abstract|neurodegenerative disorders|DDF
36984505|expert_5|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF|affect|306|357|abstract|hyperhomocysteinemia-related brain cortical thinning|DDF
36984505|expert_5|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF|affect|360|362|abstract|BCT|DDF
36984505|expert_5|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF|affect|660|676|abstract|neurodegeneration|DDF
36984505|expert_5|190|202|abstract|peptic ulcers|DDF|is a|143|181|abstract|substantiated local gastric pathologies|DDF
36984505|expert_5|208|221|abstract|gastric cancer|DDF|affect|143|181|abstract|substantiated local gastric pathologies|DDF
36984505|expert_5|306|357|abstract|hyperhomocysteinemia-related brain cortical thinning|DDF|affect|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|366|368|abstract|BCT|DDF|affect|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|488|506|abstract|Alzheimer's disease|DDF|is a|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|509|527|abstract|Parkinson's disease|DDF|is a|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|530|547|abstract|multiple sclerosis|DDF|is a|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|557|564|abstract|glaucoma|DDF|is a|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|578|603|abstract|ocular Alzheimer's disease|DDF|is a|429|478|abstract|neurodegenerative central nervous system disorders|DDF
36984505|expert_5|578|603|abstract|ocular Alzheimer's disease|DDF|is a|557|564|abstract|glaucoma|DDF
36984505|expert_5|682|700|abstract|Helicobacter pylori|bacteria|influence|0|35|abstract|<i>Helicobacter pylori</i> infection|DDF
36984505|expert_5|682|700|abstract|Helicobacter pylori|bacteria|part of|709|736|abstract|non-commensal gut microbiome|microbiome
36984505|expert_5|682|700|abstract|Helicobacter pylori|bacteria|influence|787|812|abstract|neurodegenerative diseases|DDF
36984505|expert_5|682|700|abstract|Helicobacter pylori|bacteria|influence|842|860|abstract|Alzheimer's disease|DDF
36984505|expert_5|709|736|abstract|non-commensal gut microbiome|microbiome|is linked to|787|812|abstract|neurodegenerative diseases|DDF
36984505|expert_5|709|736|abstract|non-commensal gut microbiome|microbiome|is linked to|842|860|abstract|Alzheimer's disease|DDF
36984505|expert_5|877|933|abstract|<i>Helicobacter pylori</i>-related inflammatory mediators|chemical|influence|787|812|abstract|neurodegenerative diseases|DDF
36984505|expert_5|936|944|abstract|defensins|chemical|influence|787|812|abstract|neurodegenerative diseases|DDF
36984505|expert_5|958|966|abstract|vitamin D|chemical|influence|787|812|abstract|neurodegenerative diseases|DDF
36984505|expert_5|994|1003|abstract|probiotics|dietary supplement|influence|787|812|abstract|neurodegenerative diseases|DDF
36984505|expert_5|1164|1218|abstract|<i>Helicobacter pylori</i>-related hyperhomocysteinemia|DDF|affect|1223|1249|abstract|neurodegenerative disorders|DDF
32979562|expert_3|82|95|title|gut microbiota|microbiome|used by|0|19|title|Shotgun metagenomics|biomedical technique
32979562|expert_3|100|115|title|bipolar disorder|DDF|target|130|162|title|major depressive episode patients|human
32979562|expert_3|665|667|abstract|BPD|DDF|change abundance|532|544|abstract|Bacteroidetes|bacteria
32979562|expert_3|665|667|abstract|BPD|DDF|change abundance|603|616|abstract|Actinobacteria|bacteria
32979562|expert_3|665|667|abstract|BPD|DDF|change abundance|622|631|abstract|Firmicutes|bacteria
32979562|expert_3|1639|1641|abstract|BPD|DDF|change abundance|1574|1581|abstract|microbes|bacteria
34961418|expert_2|11|19|title|Berberine|dietary supplement|impact|24|37|title|Gut Microbiota|microbiome
34961418|expert_2|24|37|title|Gut Microbiota|microbiome|located in|42|49|title|Patients|human
34961418|expert_2|24|37|title|Gut Microbiota|microbiome|is linked to|56|79|title|Mild Metabolic Disorders|DDF
34961418|expert_2|92|101|title|Olanzapine|drug|impact|24|37|title|Gut Microbiota|microbiome
34961418|expert_2|92|101|title|Olanzapine|drug|change effect|56|79|title|Mild Metabolic Disorders|DDF
34961418|expert_2|0|31|abstract|Secondary metabolic disturbances|DDF|target|36|43|abstract|patients|human
34961418|expert_2|50|62|abstract|schizophrenia|DDF|target|36|43|abstract|patients|human
34961418|expert_2|67|82|abstract|bipolar disorder|DDF|target|36|43|abstract|patients|human
34961418|expert_2|105|114|abstract|olanzapine|drug|change effect|0|31|abstract|Secondary metabolic disturbances|DDF
34961418|expert_2|144|167|abstract|mild metabolic disorders|DDF|affect|184|201|abstract|metabolic syndrome|DDF
34961418|expert_2|250|258|abstract|berberine|dietary supplement|impact|263|278|abstract|intestinal flora|microbiome
34961418|expert_2|263|278|abstract|intestinal flora|microbiome|located in|283|290|abstract|patients|human
34961418|expert_2|263|278|abstract|intestinal flora|microbiome|is linked to|297|320|abstract|mild metabolic disorders|DDF
34961418|expert_2|297|320|abstract|mild metabolic disorders|DDF|target|283|290|abstract|patients|human
34961418|expert_2|333|342|abstract|olanzapine|drug|change effect|297|320|abstract|mild metabolic disorders|DDF
34961418|expert_2|374|386|abstract|schizophrenia|DDF|target|360|367|abstract|patients|human
34961418|expert_2|389|404|abstract|bipolar disorder|DDF|target|360|367|abstract|patients|human
34961418|expert_2|410|434|abstract|schizoaffective psychosis|DDF|target|360|367|abstract|patients|human
34961418|expert_2|463|472|abstract|olanzapine|drug|administered|360|367|abstract|patients|human
34961418|expert_2|562|570|abstract|berberine|dietary supplement|administered|360|367|abstract|patients|human
34961418|expert_2|575|589|abstract|placebo tablets|drug|administered|360|367|abstract|patients|human
34961418|expert_2|840|847|abstract|patients|human|used by|771|773|abstract|FPG|biomedical technique
34961418|expert_2|840|847|abstract|patients|human|used by|776|778|abstract|FPI|biomedical technique
34961418|expert_2|840|847|abstract|patients|human|used by|781|787|abstract|HOMA-IR|biomedical technique
34961418|expert_2|862|870|abstract|berberine|dietary supplement|impact|966|975|abstract|firmicutes|bacteria
34961418|expert_2|862|870|abstract|berberine|dietary supplement|impact|981|988|abstract|coliform|bacteria
34961418|expert_2|966|975|abstract|firmicutes|bacteria|located in|1072|1079|abstract|patients|human
34961418|expert_2|981|988|abstract|coliform|bacteria|located in|1072|1079|abstract|patients|human
34961418|expert_2|1036|1046|abstract|bacteroides|bacteria|located in|1072|1079|abstract|patients|human
34961418|expert_2|1094|1102|abstract|berberine|dietary supplement|impact|1036|1046|abstract|bacteroides|bacteria
34961418|expert_2|1206|1214|abstract|berberine|dietary supplement|impact|1234|1243|abstract|firmicutes|bacteria
34961418|expert_2|1206|1214|abstract|berberine|dietary supplement|impact|1295|1305|abstract|bacteroides|bacteria
34961418|expert_2|1234|1243|abstract|firmicutes|bacteria|located in|1184|1191|abstract|patients|human
34961418|expert_2|1365|1371|abstract|placebo|drug|impact|1391|1400|abstract|firmicutes|bacteria
34961418|expert_2|1517|1525|abstract|berberine|dietary supplement|impact|1540|1555|abstract|intestinal flora|microbiome
34961418|expert_2|1540|1555|abstract|intestinal flora|microbiome|located in|1575|1582|abstract|patients|human
34961418|expert_2|1589|1601|abstract|schizophrenia|DDF|target|1575|1582|abstract|patients|human
34961418|expert_2|1606|1621|abstract|bipolar disorder|DDF|target|1575|1582|abstract|patients|human
34961418|expert_2|1627|1653|abstract|mild metabolic disturbances|DDF|target|1575|1582|abstract|patients|human
34961418|expert_2|1666|1675|abstract|olanzapine|drug|change effect|1627|1653|abstract|mild metabolic disturbances|DDF
25034760|expert_1|0|18|title|Autoimmune diseases|DDF|affect|70|82|title|schizophrenia|DDF
25034760|expert_1|21|46|title|gastrointestinal disorders|DDF|affect|70|82|title|schizophrenia|DDF
25034760|expert_1|0|11|abstract|Autoimmunity|DDF|affect|14|44|abstract|gastrointestinal (GI) disorders|DDF
25034760|expert_1|0|11|abstract|Autoimmunity|DDF|affect|50|62|abstract|schizophrenia|DDF
25034760|expert_1|14|44|abstract|gastrointestinal (GI) disorders|DDF|affect|0|11|abstract|Autoimmunity|DDF
25034760|expert_1|14|44|abstract|gastrointestinal (GI) disorders|DDF|affect|50|62|abstract|schizophrenia|DDF
25034760|expert_1|50|62|abstract|schizophrenia|DDF|affect|0|11|abstract|Autoimmunity|DDF
25034760|expert_1|50|62|abstract|schizophrenia|DDF|affect|14|44|abstract|gastrointestinal (GI) disorders|DDF
25034760|expert_1|282|294|abstract|schizophrenia|DDF|affect|301|320|abstract|autoimmune disorders|DDF
25034760|expert_1|282|294|abstract|schizophrenia|DDF|affect|332|358|abstract|enteropathic celiac disease|DDF
25034760|expert_1|373|384|abstract|wheat gluten|chemical|influence|428|456|abstract|non-celiac food sensitivities|DDF
25034760|expert_1|390|407|abstract|bovine milk casein|chemical|influence|428|456|abstract|non-celiac food sensitivities|DDF
25034760|expert_1|428|456|abstract|non-celiac food sensitivities|DDF|target|473|483|abstract|individuals|human
25034760|expert_1|486|510|abstract|Co-morbid GI inflammation|DDF|affect|524|539|abstract|humoral immunity|DDF
25034760|expert_1|689|700|abstract|inflammation|DDF|change abundance|780|791|abstract|gut bacteria|bacteria
25034760|expert_1|1195|1208|abstract|gut microbiota|microbiome|is linked to|1235|1246|abstract|inflammation|DDF
25034760|expert_1|1457|1470|abstract|Gut microbiome|microbiome|is linked to|1484|1496|abstract|schizophrenia|DDF
33067915|expert_4|21|46|abstract|maternal immune activation|DDF|affect|114|137|abstract|autism spectrum disorder|DDF
33067915|expert_4|49|51|abstract|MIA|DDF|affect|114|137|abstract|autism spectrum disorder|DDF
33067915|expert_4|49|51|abstract|MIA|DDF|affect|140|142|abstract|ASD|DDF
33067915|expert_4|1032|1034|abstract|flu|DDF|target|981|985|abstract|women|human
33067915|expert_4|1210|1212|abstract|flu|DDF|target|1135|1139|abstract|women|human
33067915|expert_4|1210|1212|abstract|flu|DDF|affect|1286|1288|abstract|ASD|DDF
33067915|expert_4|1896|1898|abstract|ASD|DDF|target|1882|1889|abstract|children|human
33067915|expert_4|1935|1937|abstract|flu|DDF|affect|1989|1991|abstract|ASD|DDF
33271210|expert_2|107|131|abstract|probiotic supplementation|dietary supplement|impact|347|360|abstract|gut microbiota|microbiome
33271210|expert_2|387|411|abstract|probiotic supplementation|dietary supplement|influence|416|436|abstract|psychiatric disorders|DDF
33271210|expert_2|416|436|abstract|psychiatric disorders|DDF|target|445|464|abstract|pediatric population|human
33271210|expert_2|525|538|abstract|gut microbiota|microbiome|located in|543|590|abstract|child and adolescent population (0-18 years old)|human
33271210|expert_2|525|538|abstract|gut microbiota|microbiome|is linked to|597|619|abstract|mental health disorders|DDF
33271210|expert_2|597|619|abstract|mental health disorders|DDF|target|543|590|abstract|child and adolescent population (0-18 years old)|human
33271210|expert_2|933|953|abstract|psychiatric disorders|DDF|target|977|981|abstract|youth|human
33271210|expert_2|959|972|abstract|gut microbiota|microbiome|is linked to|933|953|abstract|psychiatric disorders|DDF
33271210|expert_2|959|972|abstract|gut microbiota|microbiome|located in|977|981|abstract|youth|human
33271210|expert_2|1282|1306|abstract|prebiotic supplementation|dietary supplement|impact|1249|1270|abstract|Lachnospiraceae family|bacteria
33271210|expert_2|1338|1362|abstract|prebiotic supplementation|dietary supplement|impact|1374|1400|abstract|bifidobacterial populations|bacteria
33271210|expert_2|1374|1400|abstract|bifidobacterial populations|bacteria|located in|1406|1429|abstract|ASD and healthy controls|human
33271210|expert_2|1477|1486|abstract|prebiotics|dietary supplement|influence|1537|1576|abstract|Attention Deficit Hyperactivity Disorder|DDF
33271210|expert_2|1477|1486|abstract|prebiotics|dietary supplement|influence|1579|1582|abstract|ADHD|DDF
33271210|expert_2|1477|1486|abstract|prebiotics|dietary supplement|influence|1588|1590|abstract|ASD|DDF
33271210|expert_2|1477|1486|abstract|prebiotics|dietary supplement|impact|1606|1624|abstract|gut Bifidobacterium|bacteria
33271210|expert_2|1950|1974|abstract|probiotic supplementation|dietary supplement|influence|1979|1999|abstract|psychiatric disorders|DDF
33271210|expert_2|1950|1974|abstract|probiotic supplementation|dietary supplement|administered|2004|2011|abstract|children|human
33271210|expert_2|1950|1974|abstract|probiotic supplementation|dietary supplement|administered|2017|2027|abstract|adolescents|human
33271210|expert_2|1979|1999|abstract|psychiatric disorders|DDF|target|2004|2011|abstract|children|human
33271210|expert_2|1979|1999|abstract|psychiatric disorders|DDF|target|2017|2027|abstract|adolescents|human
33271210|expert_2|2164|2176|abstract|gut dysbiosis|DDF|affect|2241|2256|abstract|mental disorders|DDF
33271210|expert_2|2164|2176|abstract|gut dysbiosis|DDF|affect|2329|2344|abstract|mental disorders|DDF
36794003|expert_1|0|14|title|High-fiber diet|food|impact|28|41|title|gut microbiota|microbiome
36794003|expert_1|28|41|title|gut microbiota|microbiome|located in|83|106|title|type 2 diabetes patients|human
36794003|expert_1|54|77|abstract|type 2 diabetes mellitus|DDF|target|40|47|abstract|patients|human
36794003|expert_1|80|83|abstract|T2DM|DDF|target|40|47|abstract|patients|human
36794003|expert_1|112|137|abstract|fecal microbiota dysbiosis|DDF|target|40|47|abstract|patients|human
36794003|expert_1|174|198|abstract|psychiatric comorbidities|DDF|target|40|47|abstract|patients|human
36794003|expert_1|209|218|abstract|depression|DDF|target|40|47|abstract|patients|human
36794003|expert_1|224|230|abstract|anxiety|DDF|target|40|47|abstract|patients|human
36794003|expert_1|307|320|abstract|gut microbiota|microbiome|located in|362|369|abstract|patients|human
36794003|expert_1|376|379|abstract|T2DM|DDF|target|362|369|abstract|patients|human
36794003|expert_1|404|418|abstract|high-fiber diet|food|impact|307|320|abstract|gut microbiota|microbiome
36794003|expert_1|466|469|abstract|T2DM|DDF|target|448|459|abstract|participants|human
36794003|expert_1|780|794|abstract|high-fiber diet|food|impact|636|648|abstract|Lactobacillus|bacteria
36794003|expert_1|780|794|abstract|high-fiber diet|food|impact|658|672|abstract|Bifidobacterium|bacteria
36794003|expert_1|780|794|abstract|high-fiber diet|food|impact|685|696|abstract|Akkermansias|bacteria
36794003|expert_1|1025|1039|abstract|high-fiber diet|food|influence|962|994|abstract|intestinal microbiota alterations|DDF
36794003|expert_1|1025|1039|abstract|high-fiber diet|food|influence|1112|1115|abstract|T2DM|DDF
36794003|expert_1|1112|1115|abstract|T2DM|DDF|target|1098|1105|abstract|patients|human
38132705|expert_6|184|197|abstract|gut microbiome|microbiome|located in|202|209|abstract|veterans|human
36900437|expert_1|0|19|title|Fermented Wheat Germ|dietary supplement|influence|32|55|title|Depression-like Behavior|DDF
36900437|expert_1|32|55|title|Depression-like Behavior|DDF|target|60|63|title|Rats|animal
36900437|expert_1|70|106|title|Chronic and Unpredictable Mild Stress|DDF|target|60|63|title|Rats|animal
36900437|expert_1|156|165|abstract|probiotics|dietary supplement|influence|266|275|abstract|depression|DDF
