pmid	annotator	subject_text_span	subject_label	predicate	object_text_span	object_label
34128115	student_B	GM	microbiome	used by	PD device-assisted therapies	biomedical technique
34128115	student_B	oral medication	drug	impact	gut microbiome	microbiome
34128115	student_B	GM	microbiome	is linked to	PD	DDF


36263629	student_A	collagen fibres	chemical	influence	enteric glial activation	DDF
36263629	student_A	neurological and gastrointestinal symptoms	DDF	target	Parkinson's disease (PD) patients	human
36263629	student_A	Epithelial mucins	chemical	influence	enteric glial activation	DDF
36263629	student_A	collagen fibres	chemical	influence	mucosal remodelling	DDF
36263629	student_A	PD patients	human	used by	Faecal microbiota analysis	biomedical technique
36263629	student_A	enteric inflammation	DDF	target	Parkinson's disease patients	human
36263629	student_A	Parkinson's disease	DDF	target	patients	human
36263629	student_A	enteric inflammation	DDF	target	Parkinson's disease (PD) patients	human
36263629	student_A	Intestinal histomorphological and molecular alterations	DDF	target	patients	human
36263629	student_A	neuroplastic changes	DDF	target	Parkinson's disease (PD) patients	human
36263629	student_A	morphofunctional alterations	DDF	target	PD patients	human
36263629	student_A	controls	human	used by	Faecal microbiota analysis	biomedical technique
36263629	student_A	Epithelial mucins	chemical	influence	mucosal remodelling	DDF
36263629	student_A	increased intestinal epithelial barrier permeability	DDF	target	Parkinson's disease patients	human
36263629	student_A	colonic mucosal barrier remodelling	DDF	target	Parkinson's disease patients	human


38959253	student_A	gut microbiota	microbiome	is linked to	schizophrenia	DDF
38959253	student_A	Gut microbes	microbiome	is linked to	complex and long-term psychiatric disorder	DDF
38959253	student_A	phosphonates	chemical	influence	schizophrenia	DDF
38959253	student_A	Gut microbes	microbiome	located in	central nervous system	anatomical location
38959253	student_A	schizophrenia	DDF	target	patients	human
38959253	student_A	phosphinates	chemical	influence	schizophrenia	DDF
38959253	student_A	gut microbiota	microbiome	located in	patients	human
38959253	student_A	gut microbes	microbiome	is linked to	complex and long-term psychiatric disorder	DDF
38959253	student_A	Clostridium	bacteria	located in	patients	human
38959253	student_A	Megasphaera	bacteria	influence	schizophrenia	DDF
38959253	student_A	gut microbes	microbiome	is linked to	schizophrenia	DDF
38959253	student_A	Megasphaera	bacteria	located in	patients	human
38959253	student_A	sphingolipid	chemical	influence	schizophrenia	DDF
38959253	student_A	Gut microbes	microbiome	is linked to	Schizophrenia	DDF
38959253	student_A	gut microbes	microbiome	is linked to	Schizophrenia	DDF
38959253	student_A	Clostridium	bacteria	influence	schizophrenia	DDF


35812394	student_B	prebiotics	dietary supplement	influence	PD	DDF
35812394	student_B	gut dysbiosis	DDF	interact	α-synuclein fibrils	chemical
35812394	student_B	synbiotics	dietary supplement	influence	PD	DDF
35812394	student_B	probiotics	dietary supplement	influence	PD	DDF
35812394	student_B	psychobiotics	dietary supplement	influence	PD	DDF
35812394	student_B	postbiotics	dietary supplement	influence	PD	DDF


32066253	student_A	probiotics	dietary supplement	impact	gut microbiota	microbiome
32066253	student_A	Stenotrophomonas	bacteria	located in	AD-induced <i>Drosophila</i>	animal
32066253	student_A	probiotics	dietary supplement	influence	neurological and psychological changes	DDF
32066253	student_A	Wolbachia	bacteria	part of	gut microbiota	microbiome
32066253	student_A	Stenotrophomonas	bacteria	part of	gut microbiota	microbiome
32066253	student_A	<i>Lactobacillus plantarum</i> DR7	bacteria	located in	AD-induced <i>Drosophila</i>	animal
32066253	student_A	Wolbachia	bacteria	influence	neurodegenerative disorders	DDF
32066253	student_A	gut microbiota	microbiome	is linked to	neurological and psychological changes	DDF
32066253	student_A	Wolbachia	bacteria	influence	Huntington's	DDF
32066253	student_A	Acetobacter	bacteria	located in	AD-induced <i>Drosophila</i>	animal
32066253	student_A	Wolbachia	bacteria	located in	AD-induced <i>Drosophila</i>	animal
32066253	student_A	DR7	bacteria	part of	gut microbiota	microbiome
32066253	student_A	gut microbiota	microbiome	located in	AD-induced <i>Drosophila</i>	animal
32066253	student_A	Wolbachia	bacteria	influence	Parkinson's	DDF
32066253	student_A	Stenotrophomonas	bacteria	influence	neurodegenerative disorders	DDF
32066253	student_A	Wolbachia	bacteria	influence	Alzheimer's diseases	DDF
32066253	student_A	Alzheimer's diseases	DDF	target	AD-induced <i>Drosophila</i>	animal
32066253	student_A	<i>Lactobacillus</i> probiotics	dietary supplement	influence	alleviated neurodegeneration	DDF
32066253	student_A	Acetobacter	bacteria	part of	gut microbiota	microbiome
32066253	student_A	<i>Lactobacillus</i> strains	bacteria	located in	AD-induced <i>Drosophila</i>	animal
32066253	student_A	Wolbachia	bacteria	influence	AD	DDF
32066253	student_A	DR7	bacteria	located in	AD-induced <i>Drosophila</i>	animal
32066253	student_A	alleviated neurodegeneration	DDF	strike	eye	anatomical location


33153085	student_B	human microbiota	microbiome	located in	reproductive organs	anatomical location
33153085	student_B	human microbiota	microbiome	located in	gastrointestinal (GI) tract	anatomical location
33153085	student_B	AD	DDF	interact	neurofibrillary tangles	chemical
33153085	student_B	human microbiota	microbiome	located in	skin	anatomical location
33153085	student_B	AD	DDF	interact	amyloid-β plaques	chemical
33153085	student_B	human microbiota	microbiome	located in	airways	anatomical location
33153085	student_B	gut microbiota	microbiome	located in	brain	anatomical location
33153085	student_B	human microbiota	microbiome	located in	oral cavity	anatomical location
33153085	student_B	Gut Microbiota	microbiome	is linked to	Alzheimer's Disease	DDF


39063241	student_A	gut microbiota	microbiome	is linked to	constipation	DDF
39063241	student_A	Gut dysbiosis	DDF	target	cancer patients	human
39063241	student_A	gut microbiota	microbiome	is linked to	opioid-mediated analgesia and tolerability	DDF
39063241	student_A	analgesia	DDF	target	cancer patients	human
39063241	student_A	Gut Dysbiosis	DDF	target	Cancer Pain Patients	human
39063241	student_A	chemokines	chemical	influence	neuroinflammation	DDF
39063241	student_A	well-known pharmacological effects	DDF	affect	analgesia	DDF
39063241	student_A	specific gut bacteria	bacteria	influence	analgesia	DDF
39063241	student_A	well-known pharmacological effects	DDF	affect	opioid-induced constipation	DDF
39063241	student_A	well-known pharmacological effects	DDF	affect	OIC	DDF
39063241	student_A	Opioid Use	drug	administered	Cancer Pain Patients	human
39063241	student_A	gut dysbiosis	DDF	affect	addictive behavior	DDF
39063241	student_A	opioid-induced gut dysbiosis	DDF	target	cancer patients	human
39063241	student_A	Opioids	drug	change effect	well-known pharmacological effects	DDF
39063241	student_A	Opioids	drug	change effect	management of severe chronic cancer pain	DDF
39063241	student_A	specific gut bacteria	bacteria	influence	promising therapeutic option	DDF
39063241	student_A	inflammatory cytokines	chemical	influence	neuroinflammation	DDF
39063241	student_A	specific gut bacteria	bacteria	influence	gastrointestinal symptoms	DDF
39063241	student_A	gastrointestinal symptoms	DDF	target	cancer patients	human


32282304	student_A	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	CNS disorders	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	Neurodegenerative Disorders	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	ALS	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	Huntington's disease	DDF
32282304	student_A	gut microbiota	microbiome	located in	Gut	anatomical location
32282304	student_A	gut microbiota	microbiome	is linked to	amyotrophic lateral sclerosis	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	PD	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	HD	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	pathogenesis	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	Alzheimer's disease	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	neurodegenerative disorders	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	amyotrophic lateral sclerosis	DDF
32282304	student_A	intestinal microbiota	microbiome	located in	Gut	anatomical location
32282304	student_A	gut microbiota	microbiome	is linked to	AD	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	Parkinson's disease	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	multiple sclerosis	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	MS	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	Neurodegenerative Disorders	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	pathogenesis	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	ALS	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	Alzheimer's disease	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	HD	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	multiple sclerosis	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	CNS disorders	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	PD	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	Parkinson's disease	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	Neurodegenerative Disorders	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	AD	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	neurodegenerative disorders	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	pathogenesis	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	Huntington's disease	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	ALS	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	multiple sclerosis	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	MS	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	HD	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	CNS disorders	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	neurodegenerative disorders	DDF
32282304	student_A	Gut Microbiome	microbiome	located in	Gut	anatomical location
32282304	student_A	intestinal microbiota	microbiome	is linked to	Huntington's disease	DDF
32282304	student_A	gut microbiota	microbiome	is linked to	PD	DDF
32282304	student_A	intestinal microbiota	microbiome	is linked to	MS	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	amyotrophic lateral sclerosis	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	AD	DDF
32282304	student_A	Gut Microbiome	microbiome	is linked to	Parkinson's disease	DDF


32039674	student_A	probiotics	dietary supplement	impact	gut microbiota	microbiome
32039674	student_A	bacterial cells	bacteria	interact	hydrogel	chemical
32039674	student_A	chemically modified alginate hydrogel	chemical	impact	bacterial cells	bacteria


34413194	student_A	gut microbiota	microbiome	is linked to	neurodegenerative diseases	DDF
34413194	student_A	curli amyloid fibril	bacteria	influence	host neurodegeneration	DDF


35309241	student_B	biomarkers	chemical	influence	schizophrenia	DDF
35309241	student_B	Schizophrenia	DDF	target	individuals	human


32516966	student_A	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
32516966	student_A	microbial community	microbiome	located in	human gut	anatomical location
32516966	student_A	human-associated microbiota	microbiome	is linked to	Neurodegeneration	DDF
32516966	student_A	gut microbiota	microbiome	is linked to	amyotrophic lateral sclerosis	DDF
32516966	student_A	microbial community	microbiome	located in	host	human
32516966	student_A	gut microbiota	microbiome	used by	metaproteomics	biomedical technique
32516966	student_A	gut microbiota	microbiome	used by	metatranscriptomics	biomedical technique
32516966	student_A	gut microbiota	microbiome	is linked to	AD	DDF
32516966	student_A	gut microbiota	microbiome	is linked to	Parkinson's disease	DDF
32516966	student_A	gut microbiota	microbiome	used by	metagenomics	biomedical technique
32516966	student_A	gut microbiota	microbiome	is linked to	ALS	DDF
32516966	student_A	gut microbiota	microbiome	is linked to	neurodegeneration	DDF
32516966	student_A	gut microbiota	microbiome	used by	metabolomics	biomedical technique
32516966	student_A	gut microbiota	microbiome	is linked to	neurodegenerative diseases	DDF
32516966	student_A	gut microbiota	microbiome	is linked to	multiple sclerosis	DDF
32516966	student_A	gut microbiota	microbiome	is linked to	MS	DDF
32516966	student_A	gut microbiota	microbiome	is linked to	human diseases	DDF
32516966	student_A	gastrointestinal tract	anatomical location	located in	host	human
32516966	student_A	human gut	anatomical location	located in	host	human
32516966	student_A	gut microbiota	microbiome	is linked to	PD	DDF


35276981	student_A	probiotics	dietary supplement	influence	depression	DDF
35276981	student_A	probiotics	dietary supplement	influence	anxiety	DDF
35276981	student_A	probiotics	dietary supplement	influence	psychiatric distress	DDF
35276981	student_A	probiotics	dietary supplement	influence	stress	DDF
35276981	student_A	probiotics	dietary supplement	influence	mental health	DDF
35276981	student_A	Probiotics	dietary supplement	influence	Psychiatric Symptoms	DDF
35276981	student_A	probiotics	dietary supplement	influence	psychiatric symptoms	DDF


32473843	student_B	gut microbiota	microbiome	is linked to	neurodegeneration	DDF
32473843	student_B	altered gut microbiota	DDF	affect	CNS disorders	DDF
32473843	student_B	NLRP3 activation	DDF	affect	CNS disorders	DDF
32473843	student_B	gut microbiota	microbiome	is linked to	neuroinflammation	DDF
32473843	student_B	the nucleotide-binding oligomerization domain leucine rich repeat and pyrin domain-containing protein 3 (NLRP3) inflammasome	chemical	influence	CNS diseases	DDF
32473843	student_B	enteric bacteria	bacteria	influence	CNS diseases	DDF


32819577	student_B	Prevotellaceae_UCG-001	bacteria	located in	KO and WT mice	animal
32819577	student_B	anxiety	DDF	target	KO mice	animal
32819577	student_B	KO mice	animal	used by	Y-maze	biomedical technique
32819577	student_B	gut microbiota	microbiome	is linked to	Parkinson's disease	DDF
32819577	student_B	gut microbiota	microbiome	located in	mice	animal
32819577	student_B	Dcf1<sup>-/-</sup>	DDF	target	mice	animal
32819577	student_B	Helicobacter_ganmani	bacteria	located in	KO and WT mice	animal
32819577	student_B	inflammatory lesions	DDF	target	KO mice	animal
32819577	student_B	memory deficits	DDF	target	KO mice	animal
32819577	student_B	Dcf1<sup>-/-</sup>	DDF	change abundance	gut microbiota	microbiome
32819577	student_B	Prevotellaceae_UCG-001	bacteria	influence	inflammatory lesions	DDF
32819577	student_B	Prevotellaceae	bacteria	located in	PD patients	human
32819577	student_B	slowness of movement	DDF	target	KO mice	animal
32819577	student_B	Dcf1 deletion	DDF	change abundance	gut microbiota	microbiome
32819577	student_B	Prevotellaceae	bacteria	located in	Dcf1<sup>-/-</sup> (KO) mice	animal
32819577	student_B	glycolipid metabolism disorders	DDF	target	KO mice	animal
32819577	student_B	Helicobacter_ganmani	bacteria	influence	glycolipid metabolism disorders	DDF
32819577	student_B	Dcf1 deletion	DDF	target	mice	animal
32819577	student_B	Proteobacteria	bacteria	located in	Dcf1<sup>-/-</sup> (KO) mice	animal
32819577	student_B	Prevotellaceae_UCG-001	bacteria	influence	glycolipid metabolism disorders	DDF
32819577	student_B	Helicobacter_ganmani	bacteria	influence	inflammatory lesions	DDF
32819577	student_B	Proteobacteria	bacteria	located in	PD patients	human
32819577	student_B	gut microbiota	microbiome	is linked to	PD	DDF
32819577	student_B	KO mice	animal	used by	Open field test	biomedical technique


35650202	student_A	depression-like behaviors	DDF	target	collagen-induced arthritis (CIA) mice	animal
35650202	student_A	rheumatoid arthritis	DDF	change abundance	gut microbiota	microbiome
35650202	student_A	rheumatoid arthritis	DDF	target	patients	human
35650202	student_A	gut microbiota	microbiome	located in	CIA mice	animal
35650202	student_A	depression	DDF	affect	RA	DDF
35650202	student_A	gut microbiota	microbiome	is linked to	systemic inflammation	DDF
35650202	student_A	gut microbiota	microbiome	is linked to	depression	DDF
35650202	student_A	RA patients	human	used by	FMT	biomedical technique
35650202	student_A	gut microbiota	microbiome	is linked to	depression-like behaviors	DDF
35650202	student_A	prefrontal cortex	anatomical location	located in	CIA mice	animal
35650202	student_A	gut microbiota	microbiome	located in	collagen-induced arthritis (CIA) mice	animal
35650202	student_A	PFC	anatomical location	located in	CIA mice	animal
35650202	student_A	depression-like behaviors	DDF	target	ABX-treated mice	animal
35650202	student_A	systemic inflammation	DDF	target	CIA mice	animal
35650202	student_A	gut microbiota	microbiome	located in	RA patients	human
35650202	student_A	depression-like behaviors	DDF	target	CIA mice	animal
35650202	student_A	RA	DDF	change abundance	gut microbiota	microbiome
35650202	student_A	healthy controls	animal	used by	FMT	biomedical technique
35650202	student_A	spleen	anatomical location	located in	mice	animal
35650202	student_A	RA	DDF	target	patients	human
35650202	student_A	Peyer's patches	anatomical location	located in	mice	animal
35650202	student_A	depression-like behaviors	DDF	target	mice	animal
35650202	student_A	depression-like phenotypes	DDF	target	antibiotic cocktail (ABX)-treated mice	animal
35650202	student_A	abnormal T cells activation	DDF	target	mice	animal
35650202	student_A	PFC	anatomical location	located in	antibiotic cocktail (ABX)-treated mice	animal
35650202	student_A	plasma cytokines	chemical	impact	gut microbiota	microbiome
35650202	student_A	depression	DDF	target	RA patients	human
35650202	student_A	Depression	DDF	target	patients	human


35002935	student_B	Roseburia	bacteria	influence	PD	DDF
35002935	student_B	Bilophila	bacteria	influence	PD	DDF
35002935	student_B	PD	DDF	target	people	human
35002935	student_B	PD	DDF	target	individuals	human
35002935	student_B	Parkinson's Disease	DDF	target	People	human
35002935	student_B	PD	DDF	target	participants	human
35002935	student_B	Mediterranean diet	food	influence	PD	DDF
35002935	student_B	PD	DDF	target	Participants	human


33417221	student_A	neurodegenerative diseases	DDF	target	COVID-19 survivors	human
33417221	student_A	neurodegenerative diseases	DDF	target	survived patients	human


34112355	student_A	zinc	chemical	influence	Zn deficiency	DDF
34112355	student_A	Zinc	chemical	influence	COVID-19	DDF
34112355	student_A	Zn2+	chemical	influence	neurodegeneration	DDF
34112355	student_A	Alzheimer's and Parkinson's disease	DDF	interact	Zinc	chemical
34112355	student_A	zinc	chemical	influence	COVID-19	DDF
34112355	student_A	Alzheimer's and Parkinson's disease	DDF	interact	Zn	chemical
34112355	student_A	Zn	chemical	influence	obesity	DDF
34112355	student_A	Zn	chemical	influence	Zn deficiency	DDF
34112355	student_A	Alzheimer's and Parkinson's disease	DDF	interact	zinc	chemical
34112355	student_A	Zn<sup>2+</sup>	chemical	influence	novel coronavirus infection	DDF
34112355	student_A	Zn2+	chemical	influence	novel coronavirus infection	DDF
34112355	student_A	zinc	chemical	influence	diabetes	DDF
34112355	student_A	Zinc	chemical	influence	neurodegenerative and neurodevelopmental disorders	DDF
34112355	student_A	Zinc	chemical	influence	diabetes	DDF
34112355	student_A	zinc	chemical	influence	novel coronavirus infection	DDF
34112355	student_A	Zn<sup>2+</sup>	chemical	influence	diabetes mellitus type 2	DDF
34112355	student_A	Zn2+	chemical	influence	obesity	DDF
34112355	student_A	Zn	chemical	influence	COVID-19	DDF
34112355	student_A	Zn<sup>2+</sup>	chemical	influence	obesity	DDF
34112355	student_A	zinc	chemical	influence	neurodegenerative and neurodevelopmental disorders	DDF
34112355	student_A	Zn2+	chemical	influence	diabetes mellitus type 2	DDF
34112355	student_A	Zinc	chemical	influence	novel coronavirus infection	DDF
34112355	student_A	ProSAP/Shank scaffold	chemical	impact	gut microbiota	microbiome
34112355	student_A	Zinc	chemical	influence	obesity	DDF
34112355	student_A	Zn<sup>2+</sup>	chemical	influence	COVID-19	DDF
34112355	student_A	Zn	chemical	influence	diabetes	DDF
34112355	student_A	Zn2+	chemical	influence	COVID-19	DDF
34112355	student_A	zinc	chemical	influence	obesity	DDF
34112355	student_A	Zinc	chemical	influence	Zn deficiency	DDF
34112355	student_A	Zn	chemical	influence	neurodegenerative and neurodevelopmental disorders	DDF
34112355	student_A	Zn<sup>2+</sup>	chemical	influence	neurodegeneration	DDF
34112355	student_A	Zn	chemical	influence	novel coronavirus infection	DDF


38922485	student_B	GM	microbiome	located in	Macaca mulatta	animal
38922485	student_B	Male Sprague-Dawley rats	animal	used by	16S rRNA sequencing	biomedical technique
38922485	student_B	GM	microbiome	located in	rats	animal
38922485	student_B	GM	microbiome	located in	animals	animal
38922485	student_B	addiction	DDF	target	animals	animal
38922485	student_B	Gut Microbiota	microbiome	located in	Rhesus Monkeys	animal
38922485	student_B	MA	drug	change effect	addiction	DDF
38922485	student_B	GM	microbiome	is linked to	addiction	DDF
38922485	student_B	gut microbiota	microbiome	is linked to	addiction	DDF
38922485	student_B	MA	drug	impact	Clostridia_vadinBB60_group	bacteria
38922485	student_B	GM	microbiome	located in	mammals	animal
38922485	student_B	MA	drug	impact	GM	microbiome
38922485	student_B	Gut Microbiota	microbiome	located in	Rats	animal
38922485	student_B	Lactobacillus	dietary supplement	impact	GM	microbiome
38922485	student_B	Methamphetamine	drug	change effect	addiction	DDF
38922485	student_B	male rhesus monkeys	animal	used by	16S rRNA sequencing	biomedical technique
38922485	student_B	Lactobacillus	dietary supplement	influence	addiction	DDF
38922485	student_B	Clostridia_vadinBB60_group	bacteria	part of	GM	microbiome
38922485	student_B	GM	microbiome	located in	rhesus monkeys	animal


39267834	student_B	esophageal cancer	DDF	change abundance	gut microbiome	microbiome
39267834	student_B	esophageal carcinoma patients	DDF	change abundance	gut microbiota	microbiome
39267834	student_B	gut microbiota	microbiome	used by	sequencing	biomedical technique
39267834	student_B	ESCC	DDF	change abundance	Proteobacteria	bacteria
39267834	student_B	esophageal cancer	DDF	target	patients	human
39267834	student_B	esophageal carcinoma	DDF	target	patients	human
39267834	student_B	ESCC	DDF	change abundance	Bacteroidetes	bacteria


36104346	student_A	ASD	DDF	target	females	human
36104346	student_A	females	human	used by	preclinical studies	biomedical technique
36104346	student_A	neuroinflammation	DDF	target	mouse offspring	animal
36104346	student_A	gut microbiota	microbiome	located in	mouse offspring	animal
36104346	student_A	ASD	DDF	target	males	human
36104346	student_A	males	human	used by	preclinical studies	biomedical technique


32946938	student_A	Clostridium bacteria	bacteria	influence	PD	DDF
32946938	student_A	PD	DDF	target	39 PD patients	human
32946938	student_A	TAS2R38 bitter taste receptor	chemical	influence	PD	DDF
32946938	student_A	taste receptors	chemical	influence	alteration in gut microbiota composition	DDF
32946938	student_A	Parkinson's disease	DDF	target	PD patients	human
32946938	student_A	TAS2R38 bitter taste receptor	chemical	influence	Parkinson's disease	DDF
32946938	student_A	6-n-propylthiouracil	chemical	located in	PD patients	human
32946938	student_A	PROP	chemical	located in	PD patients	human
32946938	student_A	PROP	chemical	located in	39 PD patients	human
32946938	student_A	Clostridium genus	bacteria	influence	PD	DDF
32946938	student_A	Clostridium bacteria	bacteria	influence	Parkinson's disease	DDF
32946938	student_A	PD	DDF	target	PD patients	human
32946938	student_A	taste receptors	chemical	located in	lower gastrointestinal tract	anatomical location
32946938	student_A	taste receptors	chemical	impact	bacterial molecules	bacteria
32946938	student_A	6-n-propylthiouracil	chemical	located in	39 PD patients	human
32946938	student_A	Parkinson's disease	DDF	target	39 PD patients	human
32946938	student_A	Clostridium genus	bacteria	influence	Parkinson's disease	DDF
32946938	student_A	reduced sensitivity to PROP	DDF	change abundance	bacteria	bacteria


35308282	student_A	psychological stress	DDF	target	psychiatrically healthy medical students	human
35308282	student_A	psychological stress	DDF	target	medical students	human
35308282	student_A	Psychological Stress	DDF	target	Psychiatrically Healthy Medical Students	human


36494405	student_A	Collinsella	bacteria	influence	Alzheimer's disease	DDF
36494405	student_A	Theraeutic intervention	drug	impact	Bifidobacteirum	bacteria
36494405	student_A	Bifidobacterium	bacteria	influence	Alzheimer's disease	DDF
36494405	student_A	UDCA	chemical	influence	neuroinflammation	DDF
36494405	student_A	ursodeoxycholic acid	chemical	influence	DLB	DDF
36494405	student_A	UDCA	chemical	influence	DLB	DDF
36494405	student_A	Ruminococcus torques	bacteria	influence	DLB	DDF
36494405	student_A	Collinsella	bacteria	influence	DLB	DDF
36494405	student_A	Ruminococcus torques	bacteria	influence	Alzheimer's disease	DDF


35304983	student_B	beneficial metabolites	chemical	produced by	microbiota	microbiome
35304983	student_B	bioactive polyphenols	chemical	influence	neurotransmitter dysfunction	DDF
35304983	student_B	dietary components	dietary supplement	influence	neurodegenerative diseases	DDF
35304983	student_B	bioactive polyphenols	chemical	influence	oxidative stress	DDF
35304983	student_B	bioactive polyphenols	chemical	influence	neuroinflammation	DDF
35304983	student_B	gut microbiota	microbiome	is linked to	neurodegenerative diseases	DDF
35304983	student_B	beneficial metabolites	chemical	produced by	healthy enterotype	microbiome
35304983	student_B	dietary components	dietary supplement	impact	bacterial communities	bacteria
35304983	student_B	bioactive polyphenols	chemical	influence	neuronal death	DDF


38866914	student_A	fecal calprotectin	chemical	influence	gut microbial dysbiosis	DDF
38866914	student_A	Fecal calprotectin	chemical	influence	IBD	DDF
38866914	student_A	fecal calprotectin	chemical	impact	pro-inflammatory gut microbial genera	bacteria
38866914	student_A	fecal calprotectin	chemical	influence	gut dysbiosis	DDF
38866914	student_A	Fecal calprotectin	chemical	influence	gut inflammation	DDF
38866914	student_A	gut microbial dysbiosis	DDF	target	older individuals	human
38866914	student_A	Fecal calprotectin	chemical	influence	inflammatory bowel disease	DDF
38866914	student_A	gut dysbiosis	DDF	target	older individuals	human
38866914	student_A	fecal calprotectin	chemical	impact	short-chain fatty acid producing genera	bacteria
38866914	student_A	IL-17C	chemical	impact	gut microbiota	microbiome
38866914	student_A	CCL19	chemical	impact	gut microbiota	microbiome
38866914	student_A	serum inflammation	DDF	target	older individuals	human


35275534	student_B	Ruminococcus	bacteria	influence	ALS	DDF
35275534	student_B	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
35275534	student_B	gut microbiome-dependent metabolites	chemical	influence	neurodegenerative diseases	DDF
35275534	student_B	gut microbiota	microbiome	is linked to	AD	DDF
35275534	student_B	gut microbiota	microbiome	is linked to	neurodegenerative diseases	DDF
35275534	student_B	gut microbiota	microbiome	is linked to	Parkinson's disease	DDF
35275534	student_B	gut microbiota	microbiome	is linked to	amyotrophic lateral sclerosis	DDF
35275534	student_B	gut microbiota	microbiome	is linked to	PD	DDF
35275534	student_B	gut microbiota	microbiome	is linked to	ALS	DDF


35967810	student_B	microbial communities	microbiome	located in	gut	anatomical location
35967810	student_B	honey	food	impact	Escherichia coli	bacteria
35967810	student_B	honey	food	impact	infection-causing bacteria	bacteria
35967810	student_B	Honey	food	influence	digestive ailments	DDF
35967810	student_B	honey	food	impact	Lactobacillus	bacteria
35967810	student_B	honey	food	impact	Clostridiodes difficile	bacteria
35967810	student_B	honey	food	impact	microbial communities	microbiome
35967810	student_B	honey	food	impact	Bifidobacteria	bacteria
35967810	student_B	honey	food	influence	infection	DDF
35967810	student_B	honey	food	impact	Salmonella	bacteria
35967810	student_B	Honey	food	impact	Gut Microbiome	microbiome
35967810	student_B	honey	food	influence	inflammation	DDF
35967810	student_B	Prebiotics	dietary supplement	impact	gut microbiota	microbiome
35967810	student_B	honey	food	impact	healthy gut microbiome	microbiome


35085752	student_A	(R)-ketamine	drug	impact	gut-microbiota	microbiome
35085752	student_A	demyelination	DDF	target	MS patients	human
35085752	student_A	(R)-ketamine	drug	change effect	demyelination	DDF
35085752	student_A	demyelination	DDF	strike	brain	anatomical location
35085752	student_A	(R)-ketamine	drug	interact	lactic acid	chemical
35085752	student_A	Multiple sclerosis	DDF	strike	central nervous system	anatomical location
35085752	student_A	Cuprizone	drug	change effect	demyelination	DDF
35085752	student_A	gut microbiota	microbiome	located in	brain	anatomical location


36370535	student_B	Gut mycobiota dysbiosis	DDF	target	drug-naïve	human
36370535	student_B	first-episode schizophrenia	DDF	target	drug-naïve	human
36370535	student_B	schizophrenia	DDF	target	patients	human
36370535	student_B	clinical manifestations	DDF	target	SCH patients	human
36370535	student_B	psychiatric symptoms	DDF	target	SCH patients	human
36370535	student_B	SCH	DDF	target	patients	human
36370535	student_B	first episode SCH	DDF	target	drug-naïve	human
36370535	student_B	Bacterial dysbiosis	DDF	target	patients	human
36370535	student_B	mycobiota	microbiome	is linked to	SCH	DDF


36648872	student_B	unbalanced nutrition	dietary supplement	influence	inflammation	DDF
36648872	student_B	insulin resistance	DDF	target	host	human
36648872	student_B	therapeutic approaches	drug	change effect	obesity	DDF
36648872	student_B	chronic multifactorial disease	DDF	target	host	human
36648872	student_B	gut microbiota	microbiome	located in	host	human
36648872	student_B	low-grade chronic inflammation	DDF	target	host	human
