pmid	annotator	start_idx	end_idx	location	text_span	label
30513869	distant	1185	1194	abstract	probiotics	dietary supplement
30513869	distant	1227	1241	abstract	fermented foods	food
30513869	distant	1359	1362	abstract	guts	anatomical location
30513869	distant	1450	1453	abstract	food	DDF
30513869	distant	2142	2170	abstract	fermented foods and beverages	food
30513869	distant	2175	2188	abstract	gut microbiota	microbiome


37121952	distant	15	28	title	Gut Microbiota	microbiome
37121952	distant	34	59	title	Neurodegenerative Diseases	DDF
37121952	distant	74	83	title	Bile Acids	chemical
37121952	distant	50	75	abstract	neurodegenerative diseases	DDF
37121952	distant	78	80	abstract	NDs	DDF
37121952	distant	192	210	abstract	Alzheimer's disease	DDF
37121952	distant	216	234	abstract	Parkinson's disease	DDF
37121952	distant	268	270	abstract	NDs	DDF
37121952	distant	301	303	abstract	NDs	DDF
37121952	distant	475	488	abstract	gut microbiota	microbiome
37121952	distant	491	492	abstract	GM	microbiome
37121952	distant	607	616	abstract	bile acids	chemical
37121952	distant	619	621	abstract	BAs	chemical
37121952	distant	705	707	abstract	BAs	chemical
37121952	distant	803	805	abstract	NDs	DDF
37121952	distant	829	831	abstract	BAs	chemical
37121952	distant	859	860	abstract	GM	microbiome
37121952	distant	975	977	abstract	BAs	chemical
37121952	distant	987	988	abstract	GM	microbiome
37121952	distant	994	996	abstract	NDs	DDF
37121952	distant	1026	1028	abstract	BAs	chemical
37121952	distant	1083	1085	abstract	NDs	DDF


29031410	distant	11	22	title	Gut Microbes	microbiome
29031410	distant	86	107	abstract	gastrointestinal tract	anatomical location
29031410	distant	110	123	abstract	gut microbiota	microbiome
29031410	distant	235	248	abstract	gut microbiota	microbiome
29031410	distant	306	312	abstract	obesity	DDF
29031410	distant	315	331	abstract	diabetes mellitus	DDF
29031410	distant	338	357	abstract	autoimmune disorders	DDF
29031410	distant	370	395	abstract	neuropsychiatric disorders	DDF
29031410	distant	408	413	abstract	autism	DDF
29031410	distant	416	422	abstract	anxiety	DDF
29031410	distant	429	454	abstract	major depressive disorders	DDF
29031410	distant	597	623	abstract	gastrointestinal microbiota	microbiome
29031410	distant	783	796	abstract	gut microbiota	microbiome
29031410	distant	980	999	abstract	chronic inflammation	DDF
29031410	distant	1423	1465	abstract	neurobehavioral and neurological impairment	DDF
29031410	distant	1599	1612	abstract	gut microbiota	microbiome


29243233	distant	65	77	title	psychobiotics	bacteria
29243233	distant	144	151	abstract	patients	human
29243233	distant	158	178	abstract	psychiatric illnesses	DDF
29243233	distant	181	193	abstract	Psychobiotics	bacteria
29243233	distant	212	219	abstract	bacteria	bacteria
29243233	distant	398	445	abstract	stress-related, anxiety and depressive disorders	DDF
29243233	distant	471	483	abstract	psychobiotics	bacteria
29243233	distant	533	540	abstract	microbes	bacteria
29243233	distant	577	588	abstract	psychobiotic	bacteria
29243233	distant	702	714	abstract	psychobiotics	bacteria
29243233	distant	800	812	abstract	psychobiotics	bacteria


28783713	distant	0	4	title	Aging	DDF
28783713	distant	10	19	title	sarcopenia	DDF
28783713	distant	66	77	title	gut microbes	microbiome
28783713	distant	80	84	title	serum	chemical
28783713	distant	86	95	title	biomarkers	microbiome
28783713	distant	120	123	title	rats	animal
28783713	distant	137	141	abstract	aging	DDF
28783713	distant	246	268	abstract	age-related alterations	DDF
28783713	distant	273	286	abstract	gut microbiome	microbiome
28783713	distant	311	348	abstract	serum proteomic and lipidomic profiles	biomedical technique
28783713	distant	353	361	abstract	aged rats	animal
28783713	distant	441	445	abstract	aging	DDF
28783713	distant	476	489	abstract	gut microbiome	microbiome
28783713	distant	593	611	abstract	intestinal bacteria	bacteria
28783713	distant	641	654	abstract	gut microbiome	microbiome
28783713	distant	681	701	abstract	physiological decline	DDF
28783713	distant	830	851	abstract	aged versus adult rats	animal
28783713	distant	892	896	abstract	aging	DDF
28783713	distant	939	948	abstract	microbiome	microbiome
28783713	distant	994	1002	abstract	microbial	bacteria
28783713	distant	1022	1051	abstract	physical and metabolic decline	DDF
28783713	distant	1060	1064	abstract	aging	DDF


38421192	distant	0	47	title	Sleep deprivation-induced anxiety-like behaviors	DDF
38421192	distant	88	101	title	gut microbiota	microbiome
38421192	distant	107	117	title	metabolites	chemical
38421192	distant	44	57	abstract	gut microbiota	microbiome
38421192	distant	104	120	abstract	sleep deprivation	DDF
38421192	distant	123	124	abstract	SD	DDF
38421192	distant	175	205	abstract	multi-probiotic supplementation	dietary supplement
38421192	distant	222	255	abstract	SD-related mental health disorders	DDF
38421192	distant	258	261	abstract	Rats	animal
38421192	distant	291	292	abstract	SD	DDF
38421192	distant	318	333	abstract	multi-probiotics	dietary supplement
38421192	distant	361	376	abstract	Open-field tests	biomedical technique
38421192	distant	413	414	abstract	SD	DDF
38421192	distant	489	510	abstract	Metagenomic sequencing	biomedical technique
38421192	distant	548	564	abstract	serum metabolites	chemical
38421192	distant	583	639	abstract	untargeted liquid chromatography tandem-mass spectrometry	biomedical technique
38421192	distant	652	673	abstract	anxiety-like behaviors	DDF
38421192	distant	860	877	abstract	lipopolysaccharide	chemical
38421192	distant	880	882	abstract	LPS	chemical
38421192	distant	927	933	abstract	uridine	chemical
38421192	distant	958	967	abstract	tryptophan	chemical
38421192	distant	1004	1007	abstract	rats	animal
38421192	distant	1025	1026	abstract	SD	DDF
38421192	distant	1035	1036	abstract	SD	DDF
38421192	distant	1059	1071	abstract	gut bacterial	microbiome
38421192	distant	1115	1137	abstract	Akkermansia muciniphila	bacteria
38421192	distant	1147	1169	abstract	Muribaculum intestinale	bacteria
38421192	distant	1183	1204	abstract	Bacteroides caecimuris	bacteria
38421192	distant	1321	1342	abstract	anxiety-like behaviors	DDF
38421192	distant	1354	1355	abstract	SD	DDF
38421192	distant	1371	1401	abstract	multi-probiotic supplementation	dietary supplement
38421192	distant	1437	1458	abstract	anxiety-like behaviors	DDF
38421192	distant	1463	1469	abstract	SD rats	animal
38421192	distant	1516	1518	abstract	LPS	chemical
38421192	distant	1555	1556	abstract	SD	DDF
38421192	distant	1581	1594	abstract	gut microbiota	microbiome
38421192	distant	1600	1616	abstract	serum metabolites	chemical
38421192	distant	1662	1691	abstract	chronic inflammatory responses	DDF
38421192	distant	1732	1753	abstract	anxiety-like behaviors	DDF
38421192	distant	1756	1780	abstract	Probiotic supplementation	dietary supplement
38421192	distant	1804	1812	abstract	serum LPS	chemical
38421192	distant	1852	1871	abstract	chronic inflammation	DDF


38540341	distant	11	18	title	Paraquat	drug
38540341	distant	21	42	title	Dextran Sulfate Sodium	chemical
38540341	distant	49	59	title	Irradiation	biomedical technique
38540341	distant	109	122	title	Gut Microbiome	microbiome
38540341	distant	127	150	title	A53T and A53T-L444P Mice	animal
38540341	distant	29	48	abstract	glucocerebrosidase 1	gene
38540341	distant	51	53	abstract	GBA	gene
38540341	distant	56	77	abstract	L444P Gaucher mutation	gene
38540341	distant	116	134	abstract	Parkinson's disease	DDF
38540341	distant	137	138	abstract	PD	DDF
38540341	distant	146	158	abstract	GBA mutations	gene
38540341	distant	179	193	abstract	alpha synuclein	chemical
38540341	distant	196	199	abstract	aSyn	chemical
38540341	distant	210	226	abstract	Heterozygous mice	animal
38540341	distant	257	261	abstract	L444P	gene
38540341	distant	289	298	abstract	mouse gene	gene
38540341	distant	315	318	abstract	aSyn	chemical
38540341	distant	353	366	abstract	motor deficits	DDF
38540341	distant	394	403	abstract	neurotoxin	chemical
38540341	distant	406	449	abstract	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	chemical
38540341	distant	452	455	abstract	MPTP	chemical
38540341	distant	462	475	abstract	wild-type mice	animal
38540341	distant	478	485	abstract	Paraquat	chemical
38540341	distant	488	489	abstract	PQ	chemical
38540341	distant	516	517	abstract	PD	DDF
38540341	distant	560	564	abstract	brain	anatomical location
38540341	distant	593	606	abstract	gut microbiome	microbiome
38540341	distant	621	642	abstract	dextran sulfate sodium	chemical
38540341	distant	645	647	abstract	DSS	chemical
38540341	distant	668	674	abstract	colitis	DDF
38540341	distant	710	735	abstract	gut microbiome alterations	DDF
38540341	distant	803	833	abstract	A53T-L444P and A53T mouse lines	animal
38540341	distant	853	854	abstract	PQ	chemical
38540341	distant	857	858	abstract	PQ	chemical
38540341	distant	909	911	abstract	DSS	chemical
38540341	distant	942	965	abstract	A53T and A53T-L444P mice	animal
38540341	distant	1032	1045	abstract	gut microbiome	microbiome
38540341	distant	1048	1049	abstract	PQ	chemical
38540341	distant	1092	1115	abstract	A53T and A53T-L444P mice	animal
38540341	distant	1142	1144	abstract	DSS	chemical
38540341	distant	1163	1177	abstract	A53T-L444P mice	animal
38540341	distant	1240	1253	abstract	gut microbiome	microbiome
38540341	distant	1287	1300	abstract	gut microbiome	microbiome


37943628	distant	0	13	title	Gut microbiota	microbiome
37943628	distant	65	78	abstract	gut microbiota	microbiome
37943628	distant	315	331	abstract	low-risk children	human
37943628	distant	480	495	abstract	Fecal microbiota	microbiome
37943628	distant	525	544	abstract	12-year-old children	human
37943628	distant	566	589	abstract	16S rRNA gene sequencing	biomedical technique
37943628	distant	595	610	abstract	quantitative PCR	biomedical technique
37943628	distant	669	693	abstract	Generalized linear models	statistical technique
37943628	distant	835	848	abstract	Parasutterella	bacteria
37943628	distant	928	938	abstract	Odoribacter	bacteria
37943628	distant	998	1009	abstract	Prevotella 9	bacteria
37943628	distant	1205	1223	abstract	Ruminiclostridium 5	bacteria
37943628	distant	1226	1234	abstract	Alistipes	bacteria
37943628	distant	1237	1249	abstract	Streptococcus	bacteria
37943628	distant	1252	1270	abstract	Ruminiclostridium 9	bacteria
37943628	distant	1273	1293	abstract	Ruminococcaceae UCG-5	bacteria
37943628	distant	1300	1308	abstract	Dialister	bacteria
37943628	distant	1350	1373	abstract	Family XIII AD3011 group	bacteria
37943628	distant	1416	1426	abstract	Tenericutes	bacteria
37943628	distant	1586	1599	abstract	gut microbiota	microbiome
37943628	distant	1690	1721	abstract	low-risk early pubertal children	human
37943628	distant	1820	1831	abstract	Prevotella 9	bacteria


28610994	distant	0	58	title	Manganese-induced sex-specific gut microbiome perturbations	DDF
28610994	distant	63	74	title	C57BL/6 mice	animal
28610994	distant	16	24	abstract	manganese	chemical
28610994	distant	27	28	abstract	Mn	chemical
28610994	distant	40	52	abstract	toxic effects	DDF
28610994	distant	92	130	abstract	Parkinson's-like neurological disorders	DDF
28610994	distant	137	150	abstract	gut microbiome	microbiome
28610994	distant	371	392	abstract	gastrointestinal tract	anatomical location
28610994	distant	443	444	abstract	Mn	chemical
28610994	distant	461	474	abstract	gut microbiome	microbiome
28610994	distant	534	546	abstract	neurotoxicity	DDF
28610994	distant	586	587	abstract	Mn	chemical
28610994	distant	682	695	abstract	gut microbiome	microbiome
28610994	distant	726	730	abstract	males	animal
28610994	distant	736	742	abstract	females	animal
28610994	distant	830	851	abstract	sex-selective toxicity	DDF
28610994	distant	856	857	abstract	Mn	chemical
28610994	distant	877	902	abstract	high-throughput sequencing	biomedical technique
28610994	distant	908	964	abstract	gas chromatography-mass spectrometry (GC-MS) metabolomics	biomedical technique
28610994	distant	981	995	abstract	Mn<sup>2+</sup>	chemical
28610994	distant	1018	1031	abstract	gut microbiome	microbiome
28610994	distant	1055	1066	abstract	C57BL/6 mice	animal
28610994	distant	1069	1083	abstract	Mn<sup>2+</sup>	chemical
28610994	distant	1157	1173	abstract	fecal metabolomes	microbiome
28610994	distant	1223	1237	abstract	bacterial genes	gene
28610994	distant	1265	1280	abstract	neurotransmitter	chemical
28610994	distant	1296	1311	abstract	pro-inflammatory	chemical
28610994	distant	1352	1366	abstract	Mn<sup>2+</sup>	chemical
28610994	distant	1605	1619	abstract	Mn<sup>2+</sup>	chemical
28610994	distant	1718	1731	abstract	gut microbiome	microbiome
28610994	distant	1805	1818	abstract	gut microbiome	microbiome
28610994	distant	1823	1846	abstract	Mn<sup>2+</sup> toxicity	DDF
28610994	distant	1866	1891	abstract	sex-specific toxic effects	DDF


28806201	distant	115	128	abstract	mental illness	DDF
28806201	distant	267	278	abstract	gut microbes	microbiome
28806201	distant	304	308	abstract	brain	anatomical location
28806201	distant	318	322	abstract	brain	anatomical location
28806201	distant	591	611	abstract	psychiatric disorders	DDF
28806201	distant	738	760	abstract	psychiatric populations	human
28806201	distant	784	792	abstract	dysbiosis	DDF
28806201	distant	937	949	abstract	psychobiotics	dietary supplement
28806201	distant	1075	1082	abstract	patients	human
28806201	distant	1089	1114	abstract	mental health difficulties	DDF
28806201	distant	1163	1182	abstract	clinical populations	human
28806201	distant	1220	1237	abstract	healthy volunteers	human
28806201	distant	1254	1263	abstract	probiotics	dietary supplement
28806201	distant	1320	1356	abstract	functional magnetic resonance imaging	biomedical technique
28806201	distant	1363	1384	abstract	Bifidobacterium longum	bacteria
28806201	distant	1568	1586	abstract	psychiatric illness	DDF
28806201	distant	1606	1613	abstract	patients	human


37836527	distant	10	40	title	Urinary Inflammatory Biomarkers	DDF
37836527	distant	76	96	title	Microbiome Modulation	biomedical technique
37836527	distant	154	161	title	Children	human
37836527	distant	19	25	abstract	Obesity	DDF
37836527	distant	32	49	abstract	metabolic disorder	DDF
37836527	distant	135	147	abstract	low-fat diets	food
37836527	distant	376	389	abstract	gut microbiome	microbiome
37836527	distant	442	457	abstract	healthy controls	human
37836527	distant	504	539	abstract	overweight/obese (OW/OB) adolescents	human
37836527	distant	850	861	abstract	inflammation	DDF
37836527	distant	896	911	abstract	overweight teens	human
37836527	distant	982	1001	abstract	healthy participants	human
37836527	distant	1351	1364	abstract	gut microbiota	microbiome
37836527	distant	1552	1563	abstract	inflammation	DDF
37836527	distant	1568	1589	abstract	overweight adolescents	human
37836527	distant	1608	1621	abstract	gut microbiota	microbiome


37777156	distant	0	32	title	Metaorganismal choline metabolism	microbiome
37777156	distant	23	31	abstract	intestine	anatomical location
37777156	distant	276	316	abstract	endocrine-like small molecule metabolites	chemical
37777156	distant	338	345	abstract	bacteria	bacteria
37777156	distant	555	568	abstract	gut microbiome	microbiome
37777156	distant	619	644	abstract	neurodegenerative diseases	DDF
37777156	distant	696	709	abstract	gut microbiome	microbiome
37777156	distant	876	879	abstract	TMAO	chemical
37777156	distant	936	949	abstract	brain diseases	DDF
37777156	distant	961	971	abstract	Alzheimer's	DDF
37777156	distant	974	984	abstract	Parkinson's	DDF
37777156	distant	991	1005	abstract	ischemic stroke	DDF
37777156	distant	1246	1259	abstract	trimethylamine	chemical
37777156	distant	1262	1264	abstract	TMA	chemical
37777156	distant	1301	1322	abstract	behavioral phenotyping	biomedical technique
37777156	distant	1327	1330	abstract	mice	animal
37777156	distant	1360	1363	abstract	TMAO	chemical
37777156	distant	1397	1417	abstract	murine olfactory bulb	anatomical location
37777156	distant	1472	1498	abstract	bacterial choline TMA lyase	chemical
37777156	distant	1501	1506	abstract	CutC/D	chemical


38488556	distant	45	60	title	steroid hormones	chemical
38488556	distant	79	97	title	Parkinson's disease	DDF
38488556	distant	85	98	abstract	gut microbiome	microbiome
38488556	distant	101	116	abstract	steroid hormones	chemical
38488556	distant	123	141	abstract	Parkinson's disease	DDF
38488556	distant	228	253	abstract	neurodegenerative diseases	DDF
38488556	distant	260	278	abstract	Parkinson's disease	DDF
38488556	distant	325	338	abstract	gut microbiota	microbiome
38488556	distant	393	406	abstract	gut microbiome	microbiome
38488556	distant	652	669	abstract	, high-sugar diets	food
38488556	distant	722	733	abstract	inflammation	DDF
38488556	distant	739	756	abstract	immune dysfunction	DDF
38488556	distant	1008	1022	abstract	brain disorders	DDF
38488556	distant	1101	1116	abstract	steroid hormones	chemical
38488556	distant	1134	1152	abstract	Parkinson's disease	DDF
38488556	distant	1155	1166	abstract	Progesterone	chemical
38488556	distant	1441	1462	abstract	α-synuclein aggregates	chemical
38488556	distant	1483	1485	abstract	gut	anatomical location
38488556	distant	1505	1509	abstract	brain	anatomical location
38488556	distant	1519	1529	abstract	vagus nerve	anatomical location
38488556	distant	1532	1556	abstract	Gastrointestinal symptoms	DDF
38488556	distant	1568	1581	abstract	motor symptoms	DDF
38488556	distant	1649	1661	abstract	gut dysbiosis	DDF
38488556	distant	1678	1689	abstract	inflammation	DDF
38488556	distant	1695	1721	abstract	neurotransmitter imbalances	DDF
38488556	distant	1873	1886	abstract	gut microbiome	microbiome
38488556	distant	1889	1904	abstract	steroid hormones	chemical
38488556	distant	1911	1929	abstract	Parkinson's disease	DDF
38488556	distant	2079	2104	abstract	neurodegenerative diseases	DDF
38488556	distant	2114	2132	abstract	Parkinson's disease	DDF


37604976	distant	16	66	title	Alzheimer's disease-associated microbiota dysbiosis	DDF
37604976	distant	120	123	title	mice	animal
37604976	distant	129	136	title	patients	human
37604976	distant	0	6	abstract	Spouses	human
37604976	distant	11	43	abstract	Alzheimer's disease (AD) patients	human
37604976	distant	80	98	abstract	incidental dementia	DDF
37604976	distant	237	256	abstract	microbiota dysbiosis	DDF
37604976	distant	301	302	abstract	AD	DDF
37604976	distant	341	364	abstract	gut microbiota dysbiosis	DDF
37604976	distant	390	403	abstract	AD individuals	human
37604976	distant	408	425	abstract	non-AD individuals	human
37604976	distant	464	478	abstract	AD pathogenesis	DDF
37604976	distant	484	503	abstract	cognitive impairment	DDF
37604976	distant	601	614	abstract	wild-type mice	animal
37604976	distant	620	637	abstract	AD transgenic mice	animal
37604976	distant	665	688	abstract	16S rRNA gene sequencing	biomedical technique
37604976	distant	747	761	abstract	behavioral test	biomedical technique
37604976	distant	764	780	abstract	mass spectrometry	biomedical technique
37604976	distant	783	796	abstract	site-mutations	biomedical technique
37604976	distant	868	881	abstract	wild-type mice	animal
37604976	distant	887	904	abstract	AD transgenic mice	animal
37604976	distant	933	950	abstract	AD transgenic mice	animal
37604976	distant	955	968	abstract	wild-type mice	animal
37604976	distant	982	1019	abstract	AD-associated gut microbiota dysbiosis	DDF
37604976	distant	1047	1066	abstract	cognitive impairment	DDF
37604976	distant	1075	1088	abstract	wild-type mice	animal
37604976	distant	1103	1115	abstract	Lactobacillus	bacteria
37604976	distant	1121	1135	abstract	Bifidobacterium	bacteria
37604976	distant	1167	1180	abstract	wild-type mice	animal
37604976	distant	1187	1209	abstract	oral and gut microbiota	microbiome
37604976	distant	1214	1232	abstract	AD patient partners	human
37604976	distant	1252	1262	abstract	AD patients	human
37604976	distant	1282	1297	abstract	healthy controls	human
37604976	distant	1441	1445	abstract	GSK3β	gene
37604976	distant	1450	1458	abstract	lysine 15	chemical
37604976	distant	1493	1498	abstract	serine	chemical
37604976	distant	1657	1690	abstract	AD-associated microbiota dysbiosis	DDF
37604976	distant	1711	1730	abstract	cognitive impairment	DDF


34650532	distant	29	42	title	Gut Microbiome	microbiome
34650532	distant	47	74	title	Parkinson's Disease Patients	human
34650532	distant	0	27	abstract	Gastrointestinal dysfunction	DDF
34650532	distant	90	108	abstract	Parkinson's disease	DDF
34650532	distant	111	112	abstract	PD	DDF
34650532	distant	163	176	abstract	gut microbiome	microbiome
34650532	distant	184	213	abstract	shotgun metagenomic sequencing	biomedical technique
34650532	distant	218	228	abstract	PD patients	human
34650532	distant	270	280	abstract	PD patients	human
34650532	distant	283	290	abstract	PD group	human
34650532	distant	318	332	abstract	healthy spouses	human
34650532	distant	341	348	abstract	patients	human
34650532	distant	351	352	abstract	SP	human
34650532	distant	374	404	abstract	shotgun metagenomics sequencing	biomedical technique
34650532	distant	475	485	abstract	PD patients	human
34650532	distant	491	511	abstract	Bilophila wadsworthia	bacteria
34650532	distant	545	558	abstract	gut microbiome	microbiome
34650532	distant	563	573	abstract	PD patients	human
34650532	distant	629	652	abstract	random forest (RF) model	statistical technique
34650532	distant	723	730	abstract	patients	human
34650532	distant	737	738	abstract	PD	DDF
34650532	distant	745	752	abstract	controls	human
34650532	distant	897	906	abstract	Klebsiella	bacteria
34650532	distant	919	932	abstract	Parasutterella	bacteria
34650532	distant	999	1000	abstract	PD	DDF
34650532	distant	1034	1043	abstract	Prevotella	bacteria
34650532	distant	1102	1150	abstract	Cluster of Orthologous Groups of protein database	statistical technique
34650532	distant	1256	1297	abstract	branched-chain amino acid-related proteins	chemical
34650532	distant	1333	1336	abstract	GH43	gene
34650532	distant	1371	1378	abstract	PD group	human
34650532	distant	1408	1417	abstract	metagenome	biomedical technique
34650532	distant	1473	1480	abstract	PD group	human


30838027	distant	25	38	title	Gut Microbiota	microbiome
30838027	distant	43	56	title	Mood Disorders	DDF
30838027	distant	0	13	abstract	Gut microbiota	microbiome
30838027	distant	86	88	abstract	gut	anatomical location
30838027	distant	154	167	abstract	gut microbiota	microbiome
30838027	distant	289	314	abstract	gene sequencing techniques	biomedical technique
30838027	distant	385	398	abstract	gut microbiota	microbiome
30838027	distant	404	424	abstract	psychiatric disorders	DDF
30838027	distant	488	501	abstract	gut microbiota	microbiome
30838027	distant	506	513	abstract	patients	human
30838027	distant	520	533	abstract	mood disorders	DDF
30838027	distant	604	617	abstract	gut microbiota	microbiome
30838027	distant	622	635	abstract	mood disorders	DDF
30838027	distant	751	769	abstract	healthy individuals	human
30838027	distant	809	858	abstract	short-chain fatty acids-producing bacterial genera	bacteria
30838027	distant	882	904	abstract	pro-inflammatory genera	bacteria
30838027	distant	963	970	abstract	patients	human
30838027	distant	977	995	abstract	depressive episodes	DDF
30838027	distant	1033	1046	abstract	Actinobacteria	bacteria
30838027	distant	1056	1073	abstract	Enterobacteriaceae	bacteria
30838027	distant	1100	1115	abstract	Faecalibacterium	bacteria
30838027	distant	1151	1158	abstract	patients	human
30838027	distant	1172	1187	abstract	bipolar disorder	DDF
30838027	distant	1192	1216	abstract	major depressive disorder	DDF
30838027	distant	1461	1474	abstract	gut microbiota	microbiome
30838027	distant	1479	1492	abstract	mood disorders	DDF


35708472	distant	0	16	title	Neuroinflammation	DDF
35708472	distant	43	55	title	Periodontitis	DDF
35708472	distant	0	12	abstract	Periodontitis	DDF
35708472	distant	17	45	abstract	chronic, inflammatory disease	DDF
35708472	distant	56	76	abstract	systemic inflammation	DDF
35708472	distant	116	141	abstract	neurodegenerative diseases	DDF
35708472	distant	184	210	abstract	neurodegenerative disorders	DDF
35708472	distant	221	240	abstract	sporadic Alzheimer's	DDF
35708472	distant	243	262	abstract	Parkinson's diseases	DDF
35708472	distant	268	285	abstract	multiple sclerosis	DDF
35708472	distant	288	289	abstract	AD	DDF
35708472	distant	292	293	abstract	PD	DDF
35708472	distant	300	301	abstract	MS	DDF
35708472	distant	343	367	abstract	Chronic neuroinflammation	DDF
35708472	distant	447	467	abstract	systemic inflammation	DDF
35708472	distant	527	547	abstract	Systemic inflammation	DDF
35708472	distant	593	597	abstract	brain	anatomical location
35708472	distant	606	617	abstract	inflammation	DDF
35708472	distant	652	656	abstract	brain	anatomical location
35708472	distant	721	746	abstract	neurodegenerative diseases	DDF
35708472	distant	775	793	abstract	periodontal disease	DDF
35708472	distant	909	931	abstract	Dysbiotic oral bacteria	bacteria
35708472	distant	973	983	abstract	bloodstream	anatomical location
35708472	distant	1076	1089	abstract	gut microbiota	microbiome
35708472	distant	1104	1115	abstract	inflammation	DDF
35708472	distant	1183	1198	abstract	trigeminal nerve	anatomical location
35708472	distant	1282	1286	abstract	brain	anatomical location
35708472	distant	1289	1290	abstract	PD	DDF
35708472	distant	1296	1297	abstract	MS	DDF
35708472	distant	1321	1345	abstract	gastrointestinal symptoms	DDF
35708472	distant	1359	1372	abstract	gut microbiome	microbiome
35708472	distant	1391	1431	abstract	alterations in the enteric nervous system	DDF
35708472	distant	1493	1500	abstract	patients	human
35708472	distant	1507	1519	abstract	periodontitis	DDF
35708472	distant	1556	1557	abstract	PD	DDF
35708472	distant	1563	1564	abstract	MS	DDF
35708472	distant	1588	1592	abstract	brain	anatomical location
35708472	distant	1595	1613	abstract	periodontal disease	DDF
35708472	distant	1620	1640	abstract	systemic inflammation	DDF
35708472	distant	1802	1806	abstract	brain	anatomical location
35708472	distant	1900	1916	abstract	neurodegeneration	DDF
35708472	distant	2042	2054	abstract	periodontitis	DDF
35708472	distant	2061	2081	abstract	systemic inflammation	DDF


38562309	distant	0	26	title	Hospital-treated infections	DDF
38562309	distant	71	109	title	register-based sibling comparison study	statistical technique
38562309	distant	0	17	abstract	Serious infections	DDF
38562309	distant	49	67	abstract	Parkinson's disease	DDF
38562309	distant	198	224	abstract	Gastrointestinal infections	DDF
38562309	distant	291	303	abstract	gut dysbiosis	DDF
38562309	distant	429	439	abstract	individuals	human
38562309	distant	530	556	abstract	Hospital-treated infections	DDF
38562309	distant	640	651	abstract	Participants	human
38562309	distant	679	697	abstract	Parkinson's disease	DDF
38562309	distant	768	777	abstract	individual	human
38562309	distant	797	810	abstract	Cox regression	statistical technique
38562309	distant	819	843	abstract	sibling comparison design	statistical technique
38562309	distant	1097	1115	abstract	Parkinson's disease	DDF
38562309	distant	1277	1336	abstract	hospital-treated gastrointestinal and respiratory infections	DDF
38562309	distant	1408	1426	abstract	Parkinson's disease	DDF
38562309	distant	1765	1777	abstract	genitourinary	anatomical location
38562309	distant	1783	1786	abstract	skin	anatomical location
38562309	distant	1817	1843	abstract	hospital-treated infections	DDF
38562309	distant	1852	1873	abstract	gastrointestinal tract	anatomical location
38562309	distant	1879	1883	abstract	lungs	anatomical location
38562309	distant	1929	1942	abstract	gut microbiome	microbiome
38562309	distant	1985	1994	abstract	Parkinson'	DDF


37088645	distant	60	73	title	gut microbiota	microbiome
37088645	distant	47	60	abstract	gut microbiota	microbiome
37088645	distant	287	300	abstract	gut microbiota	microbiome
37088645	distant	572	585	abstract	adult patients	human
37088645	distant	662	709	abstract	age-, sex-, and body mass index-matched patients	human
37088645	distant	877	937	abstract	age-and sex-matched nonbariatric surgery eligible individuals	human
37088645	distant	1012	1062	abstract	sociodemographic and health behavior questionnaires	biomedical technique
37088645	distant	1065	1089	abstract	physiological assessments	biomedical technique
37088645	distant	1092	1106	abstract	anthropometrics	biomedical technique
37088645	distant	1109	1148	abstract	blood-, urine-, and fecal-based measures	biomedical technique
37088645	distant	1152	1185	abstract	neuropsychological cognitive tests	biomedical technique
37088645	distant	1192	1228	abstract	structural magnetic resonance imaging	biomedical technique
37088645	distant	1231	1246	abstract	Cluster analyses	statistical technique
37088645	distant	1367	1396	abstract	repeated measures mixed models	statistical technique
37088645	distant	1423	1471	abstract	global cognitive and structural brain alterations	DDF


34576191	distant	12	25	title	Gut Microbiota	microbiome
34576191	distant	54	100	title	Selected Diseases of the Central Nervous System	DDF
34576191	distant	4	17	abstract	gut microbiome	microbiome
34576191	distant	280	282	abstract	gut	anatomical location
34576191	distant	285	305	abstract	intestinal microbiota	microbiome
34576191	distant	316	320	abstract	brain	anatomical location
34576191	distant	376	398	abstract	short-chain fatty acids	chemical
34576191	distant	401	405	abstract	SCFAs	chemical
34576191	distant	448	466	abstract	signaling molecules	chemical
34576191	distant	758	779	abstract	neurological disorders	DDF
34576191	distant	919	935	abstract	neurodegeneration	DDF
34576191	distant	941	957	abstract	neuroinflammation	DDF
34576191	distant	970	1005	abstract	Alzheimer's and Parkinson's diseases	DDF
34576191	distant	1019	1036	abstract	multiple sclerosis	DDF
34576191	distant	1116	1143	abstract	neuropsychological disorders	DDF
34576191	distant	1152	1177	abstract	major depressive disorders	DDF
34576191	distant	1180	1182	abstract	MDD	DDF
34576191	distant	1189	1212	abstract	autism spectrum disorder	DDF
34576191	distant	1215	1217	abstract	ASD	DDF


33517890	distant	0	32	title	Gut microbiota-derived propionate	chemical
33517890	distant	73	83	title	osteocalcin	chemical
33517890	distant	90	100	title	mouse model	animal
33517890	distant	105	123	title	Parkinson's disease	DDF
33517890	distant	0	18	abstract	Parkinson's disease	DDF
33517890	distant	21	22	abstract	PD	DDF
33517890	distant	30	55	abstract	neurodegenerative disorder	DDF
33517890	distant	115	128	abstract	gut microbiota	microbiome
