pmid	annotator	subject_label	object_label
31952509	distant	microbiome	DDF
31952509	distant	bacteria	DDF
31952509	distant	DDF	DDF


36843420	distant	microbiome	DDF
36843420	distant	DDF	human
36843420	distant	chemical	DDF
36843420	distant	DDF	DDF


37447374	distant	gene	microbiome
37447374	distant	microbiome	animal
37447374	distant	animal	biomedical technique
37447374	distant	chemical	anatomical location
37447374	distant	microbiome	biomedical technique


38722169	distant	DDF	human
38722169	distant	drug	DDF
38722169	distant	DDF	DDF


37004759	distant	chemical	DDF
37004759	distant	microbiome	biomedical technique


38693730	distant	microbiome	DDF
38693730	distant	DDF	human
38693730	distant	dietary supplement	DDF
38693730	distant	DDF	DDF
38693730	distant	DDF	dietary supplement


36235760	distant	microbiome	DDF
36235760	distant	DDF	DDF


33407119	distant	microbiome	human
33407119	distant	human	bacteria


27793226	distant	DDF	human
27793226	distant	DDF	DDF


38004795	distant	microbiome	DDF
38004795	distant	DDF	DDF


36571897	distant	chemical	animal
36571897	distant	drug	animal
36571897	distant	microbiome	human
36571897	distant	DDF	animal
36571897	distant	DDF	human
36571897	distant	DDF	DDF
36571897	distant	chemical	human
36571897	distant	drug	human
36571897	distant	drug	drug
36571897	distant	DDF	chemical
36571897	distant	drug	DDF


34550085	distant	microbiome	DDF
34550085	distant	DDF	human
34550085	distant	dietary supplement	DDF
34550085	distant	dietary supplement	human


34589731	distant	microbiome	animal
34589731	distant	chemical	microbiome
34589731	distant	animal	biomedical technique
34589731	distant	DDF	animal


37569349	distant	microbiome	DDF
37569349	distant	dietary supplement	DDF
37569349	distant	DDF	DDF


35393656	distant	microbiome	DDF
35393656	distant	bacteria	DDF
35393656	distant	DDF	DDF


32485204	distant	dietary supplement	DDF
32485204	distant	bacteria	DDF
32485204	distant	dietary supplement	animal
32485204	distant	DDF	animal
32485204	distant	dietary supplement	bacteria


37007475	distant	DDF	microbiome
37007475	distant	microbiome	human
37007475	distant	microbiome	DDF
37007475	distant	DDF	human
37007475	distant	drug	microbiome
37007475	distant	DDF	DDF
37007475	distant	microbiome	biomedical technique


37951975	distant	microbiome	human
37951975	distant	dietary supplement	human
37951975	distant	DDF	human
37951975	distant	dietary supplement	DDF
37951975	distant	human	biomedical technique
37951975	distant	DDF	DDF
37951975	distant	dietary supplement	microbiome


38648770	distant	microbiome	DDF
38648770	distant	DDF	microbiome
38648770	distant	DDF	bacteria
38648770	distant	DDF	human


25847918	distant	bacteria	microbiome
25847918	distant	DDF	human
25847918	distant	DDF	DDF
25847918	distant	animal	microbiome
25847918	distant	chemical	microbiome
25847918	distant	chemical	anatomical location
25847918	distant	anatomical location	animal


36502554	distant	microbiome	DDF
36502554	distant	DDF	human
36502554	distant	drug	DDF
36502554	distant	drug	microbiome


38627687	distant	DDF	human
38627687	distant	chemical	microbiome
38627687	distant	human	biomedical technique


35057561	distant	microbiome	DDF
35057561	distant	DDF	microbiome
35057561	distant	DDF	DDF


34440563	distant	chemical	DDF
34440563	distant	DDF	human
34440563	distant	drug	DDF
34440563	distant	DDF	DDF


36937822	distant	chemical	DDF
36937822	distant	DDF	human
36937822	distant	chemical	human
36937822	distant	DDF	DDF


37956855	distant	chemical	animal
37956855	distant	drug	animal
37956855	distant	microbiome	human
37956855	distant	bacteria	human
37956855	distant	DDF	human
37956855	distant	drug	bacteria
37956855	distant	drug	human
37956855	distant	chemical	anatomical location
37956855	distant	DDF	animal
37956855	distant	anatomical location	animal
37956855	distant	drug	DDF


38589422	distant	microbiome	human
38589422	distant	microbiome	DDF
38589422	distant	DDF	human
38589422	distant	DDF	DDF
38589422	distant	microbiome	animal
38589422	distant	anatomical location	animal
38589422	distant	DDF	animal
38589422	distant	microbiome	biomedical technique


37709081	distant	chemical	DDF
37709081	distant	DDF	DDF
37709081	distant	gene	DDF
37709081	distant	DDF	animal


38332676	distant	drug	animal
38332676	distant	drug	microbiome
38332676	distant	DDF	DDF
38332676	distant	anatomical location	animal
38332676	distant	DDF	animal
38332676	distant	drug	DDF
38332676	distant	microbiome	biomedical technique


34829694	distant	microbiome	DDF
34829694	distant	dietary supplement	DDF
34829694	distant	DDF	DDF
34829694	distant	animal	biomedical technique
34829694	distant	dietary supplement	animal
34829694	distant	DDF	animal
34829694	distant	dietary supplement	microbiome
34829694	distant	microbiome	biomedical technique


36593394	distant	DDF	human
36593394	distant	microbiome	drug
36593394	distant	biomedical technique	human


37690584	distant	microbiome	animal
37690584	distant	dietary supplement	DDF
37690584	distant	chemical	DDF
37690584	distant	DDF	DDF


33919680	distant	microbiome	anatomical location


38582087	distant	chemical	DDF
38582087	distant	DDF	human
38582087	distant	chemical	bacteria
38582087	distant	bacteria	DDF
38582087	distant	DDF	animal


35711028	distant	microbiome	DDF
35711028	distant	DDF	human
35711028	distant	DDF	DDF


28195358	distant	anatomical location	biomedical technique
28195358	distant	microbiome	DDF
28195358	distant	DDF	human
28195358	distant	human	biomedical technique
28195358	distant	DDF	DDF


32149335	distant	microbiome	DDF
32149335	distant	microbiome	anatomical location


37199590	distant	microbiome	human
37199590	distant	microbiome	DDF
37199590	distant	DDF	human
37199590	distant	DDF	DDF
37199590	distant	microbiome	animal


35656540	distant	microbiome	DDF
35656540	distant	DDF	human
35656540	distant	DDF	DDF


38248533	distant	DDF	microbiome
38248533	distant	microbiome	human
38248533	distant	DDF	human
38248533	distant	human	biomedical technique
38248533	distant	microbiome	biomedical technique


33067279	distant	DDF	human
33067279	distant	dietary supplement	DDF
33067279	distant	dietary supplement	human


33005892	distant	microbiome	human
33005892	distant	microbiome	DDF
33005892	distant	DDF	human
33005892	distant	DDF	DDF
33005892	distant	human	biomedical technique
33005892	distant	DDF	animal
33005892	distant	microbiome	biomedical technique
33005892	distant	microbiome	anatomical location


35189807	distant	drug	chemical
35189807	distant	drug	microbiome
35189807	distant	DDF	DDF
35189807	distant	anatomical location	animal
35189807	distant	chemical	anatomical location
35189807	distant	drug	DDF


34841505	distant	DDF	human
34841505	distant	human	biomedical technique
34841505	distant	DDF	DDF


34280457	distant	chemical	DDF
34280457	distant	DDF	microbiome
34280457	distant	microbiome	human
34280457	distant	microbiome	DDF
34280457	distant	microbiome	animal
34280457	distant	chemical	microbiome
34280457	distant	dietary supplement	microbiome


28536926	distant	DDF	bacteria
28536926	distant	microbiome	human
28536926	distant	microbiome	DDF
28536926	distant	DDF	human
28536926	distant	human	biomedical technique


37375029	distant	microbiome	DDF
37375029	distant	dietary supplement	DDF
37375029	distant	DDF	DDF


37046334	distant	microbiome	human
37046334	distant	DDF	anatomical location
37046334	distant	biomedical technique	DDF
37046334	distant	anatomical location	human
37046334	distant	DDF	human
37046334	distant	drug	microbiome
37046334	distant	human	biomedical technique
37046334	distant	drug	human
37046334	distant	dietary supplement	microbiome


34650506	distant	microbiome	DDF
34650506	distant	DDF	DDF


38350544	distant	chemical	DDF
38350544	distant	chemical	microbiome


37989444	distant	chemical	DDF
37989444	distant	DDF	microbiome
37989444	distant	gene	chemical


34376593	distant	microbiome	DDF
34376593	distant	bacteria	DDF
34376593	distant	dietary supplement	DDF
34376593	distant	microbiome	anatomical location


33422641	distant	DDF	animal
33422641	distant	microbiome	animal
33422641	distant	anatomical location	animal
33422641	distant	chemical	anatomical location
33422641	distant	drug	DDF


35443740	distant	microbiome	DDF
35443740	distant	DDF	DDF


37239020	distant	chemical	DDF
37239020	distant	microbiome	human
37239020	distant	DDF	human
37239020	distant	gene	human
37239020	distant	DDF	DDF


38458803	distant	DDF	human


32093762	distant	human	biomedical technique


38176929	distant	chemical	DDF
38176929	distant	microbiome	human
38176929	distant	microbiome	DDF
38176929	distant	DDF	human
38176929	distant	DDF	DDF
38176929	distant	microbiome	anatomical location


33428888	distant	chemical	DDF
33428888	distant	DDF	DDF


38436218	distant	chemical	microbiome


29276734	distant	microbiome	DDF


38700338	distant	DDF	bacteria
38700338	distant	DDF	microbiome
38700338	distant	microbiome	human
38700338	distant	DDF	human
38700338	distant	human	biomedical technique
38700338	distant	DDF	DDF


35477134	distant	drug	animal
35477134	distant	dietary supplement	DDF
35477134	distant	drug	microbiome
35477134	distant	microbiome	animal
35477134	distant	DDF	animal
35477134	distant	microbiome	biomedical technique


32982910	distant	microbiome	DDF
32982910	distant	DDF	DDF


32566740	distant	DDF	bacteria
32566740	distant	DDF	microbiome
32566740	distant	DDF	anatomical location
32566740	distant	microbiome	DDF
32566740	distant	DDF	DDF


31273718	distant	microbiome	DDF
31273718	distant	DDF	human
31273718	distant	DDF	DDF




31812830	distant	microbiome	DDF


30532687	distant	microbiome	DDF
30532687	distant	DDF	DDF


37228982	distant	microbiome	animal
37228982	distant	DDF	human
37228982	distant	dietary supplement	DDF


34589003	distant	DDF	bacteria
34589003	distant	microbiome	DDF
34589003	distant	DDF	human
34589003	distant	human	biomedical technique
34589003	distant	DDF	gene
34589003	distant	microbiome	biomedical technique


37659269	distant	chemical	DDF
37659269	distant	chemical	animal
37659269	distant	microbiome	DDF
37659269	distant	DDF	human
37659269	distant	DDF	DDF
37659269	distant	microbiome	animal
37659269	distant	animal	biomedical technique
37659269	distant	DDF	animal


37181872	distant	microbiome	DDF
37181872	distant	DDF	microbiome


26810963	distant	dietary supplement	human
26810963	distant	DDF	human
26810963	distant	food	DDF
26810963	distant	dietary supplement	DDF
26810963	distant	dietary supplement	microbiome


37619773	distant	microbiome	DDF
37619773	distant	DDF	human
37619773	distant	chemical	human
37619773	distant	chemical	DDF


31341063	distant	anatomical location	biomedical technique
31341063	distant	gene	anatomical location
31341063	distant	microbiome	animal
31341063	distant	animal	biomedical technique
31341063	distant	chemical	anatomical location
31341063	distant	anatomical location	animal
31341063	distant	gene	animal


36389228	distant	microbiome	DDF
36389228	distant	DDF	human
36389228	distant	microbiome	anatomical location
36389228	distant	DDF	DDF


36750613	distant	DDF	bacteria
36750613	distant	biomedical technique	human
36750613	distant	microbiome	human
36750613	distant	DDF	anatomical location
36750613	distant	microbiome	DDF
36750613	distant	DDF	human
36750613	distant	bacteria	human
36750613	distant	human	human


34853754	distant	microbiome	DDF
34853754	distant	DDF	human
34853754	distant	DDF	DDF


36877601	distant	chemical	DDF
36877601	distant	microbiome	DDF
36877601	distant	DDF	DDF
36877601	distant	chemical	microbiome
36877601	distant	dietary supplement	animal
36877601	distant	dietary supplement	microbiome


26590418	distant	microbiome	human
26590418	distant	DDF	DDF


38613114	distant	DDF	DDF


36672595	distant	chemical	DDF
36672595	distant	chemical	microbiome
36672595	distant	DDF	DDF


33669008	distant	microbiome	DDF
33669008	distant	DDF	human
33669008	distant	chemical	DDF


32799901	distant	bacteria	DDF
32799901	distant	microbiome	animal
32799901	distant	chemical	anatomical location
32799901	distant	DDF	animal
32799901	distant	anatomical location	animal
32799901	distant	microbiome	biomedical technique


33087991	distant	microbiome	DDF
33087991	distant	DDF	human




38007616	distant	drug	DDF
38007616	distant	dietary supplement	DDF
38007616	distant	DDF	DDF


31931033	distant	microbiome	DDF
31931033	distant	food	animal
31931033	distant	dietary supplement	DDF
31931033	distant	bacteria	biomedical technique
31931033	distant	bacteria	DDF
31931033	distant	DDF	DDF
31931033	distant	dietary supplement	animal
31931033	distant	animal	biomedical technique
31931033	distant	DDF	animal
31931033	distant	gene	animal
31931033	distant	dietary supplement	bacteria


33717189	distant	microbiome	DDF
33717189	distant	chemical	bacteria
33717189	distant	chemical	DDF
33717189	distant	DDF	DDF


30611275	distant	dietary supplement	human


37836654	distant	chemical	DDF
37836654	distant	microbiome	human
37836654	distant	microbiome	DDF
37836654	distant	DDF	human
37836654	distant	dietary supplement	DDF
37836654	distant	DDF	DDF
37836654	distant	microbiome	animal
37836654	distant	DDF	animal


26092111	distant	microbiome	DDF
26092111	distant	bacteria	DDF
26092111	distant	DDF	DDF


34171417	distant	microbiome	DDF
34171417	distant	bacteria	DDF


33918462	distant	microbiome	DDF
33918462	distant	microbiome	biomedical technique


38390241	distant	chemical	DDF
38390241	distant	chemical	microbiome
38390241	distant	DDF	DDF
38390241	distant	microbiome	DDF


32534583	distant	DDF	human
32534583	distant	DDF	DDF


36871911	distant	DDF	human


37927277	distant	chemical	DDF


35055364	distant	microbiome	DDF
35055364	distant	DDF	human
35055364	distant	DDF	DDF




38317780	distant	microbiome	animal
38317780	distant	anatomical location	animal


37218177	distant	DDF	microbiome
37218177	distant	microbiome	human
37218177	distant	dietary supplement	human
37218177	distant	DDF	human
37218177	distant	dietary supplement	DDF
37218177	distant	dietary supplement	microbiome


36466165	distant	microbiome	DDF


31859119	distant	DDF	microbiome
31859119	distant	microbiome	drug
31859119	distant	microbiome	DDF
31859119	distant	DDF	human
31859119	distant	drug	microbiome
31859119	distant	DDF	DDF
31859119	distant	drug	DDF


33252574	distant	microbiome	DDF
33252574	distant	dietary supplement	microbiome
33252574	distant	DDF	DDF


37391847	distant	microbiome	DDF
37391847	distant	DDF	microbiome
37391847	distant	human	statistical technique
37391847	distant	human	biomedical technique


37686747	distant	dietary supplement	DDF
37686747	distant	dietary supplement	microbiome
37686747	distant	DDF	DDF


34869080	distant	DDF	bacteria
34869080	distant	DDF	microbiome
34869080	distant	microbiome	DDF
34869080	distant	DDF	human
34869080	distant	human	biomedical technique
34869080	distant	DDF	DDF
34869080	distant	microbiome	statistical technique
34869080	distant	microbiome	biomedical technique


37962812	distant	DDF	microbiome
37962812	distant	microbiome	human
37962812	distant	DDF	human
37962812	distant	dietary supplement	DDF
37962812	distant	drug	microbiome
37962812	distant	human	human


38357211	distant	microbiome	DDF
38357211	distant	DDF	animal
38357211	distant	microbiome	animal
38357211	distant	DDF	DDF


32032668	distant	DDF	human
32032668	distant	anatomical location	DDF


31356838	distant	DDF	human
31356838	distant	DDF	DDF


38381349	distant	DDF	human
38381349	distant	microbiome	biomedical technique
38381349	distant	dietary supplement	human
38381349	distant	bacteria	DDF




38660662	distant	microbiome	DDF
38660662	distant	bacteria	DDF


38226944	distant	microbiome	DDF
38226944	distant	DDF	microbiome
38226944	distant	microbiome	human
38226944	distant	DDF	DDF


38106100	distant	microbiome	DDF
38106100	distant	bacteria	DDF


38020771	distant	microbiome	DDF
38020771	distant	DDF	human
38020771	distant	dietary supplement	microbiome
38020771	distant	human	biomedical technique


33488420	distant	microbiome	DDF


37340511	distant	DDF	microbiome
37340511	distant	microbiome	human
37340511	distant	microbiome	DDF
37340511	distant	DDF	human
37340511	distant	dietary supplement	DDF
37340511	distant	DDF	DDF


30499231	distant	DDF	human
30499231	distant	dietary supplement	DDF
30499231	distant	dietary supplement	human
30499231	distant	DDF	DDF


32062351	distant	DDF	bacteria
32062351	distant	drug	bacteria
32062351	distant	drug	microbiome
32062351	distant	bacteria	DDF


30894059	distant	DDF	bacteria
30894059	distant	DDF	microbiome
30894059	distant	microbiome	human
30894059	distant	microbiome	DDF
30894059	distant	DDF	human
30894059	distant	DDF	DDF
30894059	distant	human	biomedical technique


37049619	distant	microbiome	human
37049619	distant	microbiome	DDF
37049619	distant	DDF	human
37049619	distant	bacteria	human
37049619	distant	human	biomedical technique
37049619	distant	DDF	DDF


36650572	distant	microbiome	DDF
36650572	distant	DDF	DDF


38649365	distant	microbiome	human
38649365	distant	microbiome	DDF
38649365	distant	DDF	human
38649365	distant	human	biomedical technique
38649365	distant	food	microbiome
38649365	distant	food	human
38649365	distant	microbiome	biomedical technique


31954994	distant	DDF	human
31954994	distant	drug	DDF
31954994	distant	chemical	anatomical location
31954994	distant	DDF	DDF


36376318	distant	microbiome	DDF
36376318	distant	human	statistical technique
36376318	distant	DDF	anatomical location
36376318	distant	human	biomedical technique


35145822	distant	microbiome	DDF
35145822	distant	DDF	human
35145822	distant	food	DDF
35145822	distant	DDF	DDF
35145822	distant	human	DDF


31275138	distant	DDF	anatomical location
31275138	distant	DDF	human
31275138	distant	DDF	DDF
31275138	distant	chemical	anatomical location
31275138	distant	DDF	animal


36786865	distant	drug	animal
36786865	distant	DDF	human
36786865	distant	DDF	DDF
36786865	distant	drug	human
36786865	distant	DDF	animal
36786865	distant	drug	DDF


34876830	distant	microbiome	DDF
34876830	distant	dietary supplement	DDF
34876830	distant	DDF	DDF


30415609	distant	food	DDF
30415609	distant	microbiome	anatomical location
30415609	distant	DDF	DDF


34053243	distant	microbiome	DDF
34053243	distant	DDF	human
34053243	distant	DDF	DDF


37150361	distant	microbiome	DDF


34474339	distant	chemical	DDF
34474339	distant	DDF	microbiome
34474339	distant	microbiome	DDF
34474339	distant	DDF	human
34474339	distant	DDF	DDF
34474339	distant	microbiome	animal
34474339	distant	DDF	animal


34238926	distant	microbiome	DDF
34238926	distant	DDF	human
34238926	distant	DDF	bacteria


35111696	distant	microbiome	DDF
35111696	distant	chemical	microbiome
35111696	distant	chemical	DDF
35111696	distant	DDF	DDF


36803912	distant	DDF	DDF


36969812	distant	chemical	animal
36969812	distant	chemical	chemical
36969812	distant	microbiome	animal
36969812	distant	chemical	microbiome
36969812	distant	chemical	anatomical location
36969812	distant	food	microbiome


30718848	distant	microbiome	DDF
30718848	distant	DDF	bacteria
30718848	distant	drug	bacteria


33171595	distant	microbiome	DDF
33171595	distant	chemical	microbiome
33171595	distant	dietary supplement	human
33171595	distant	microbiome	biomedical technique






30525951	distant	DDF	human
30525951	distant	dietary supplement	human
30525951	distant	bacteria	DDF


28680792	distant	DDF	human
28680792	distant	DDF	microbiome
28680792	distant	microbiome	biomedical technique


36278360	distant	chemical	DDF
36278360	distant	DDF	microbiome
36278360	distant	microbiome	human
36278360	distant	microbiome	DDF
36278360	distant	DDF	human


37069399	distant	DDF	bacteria
37069399	distant	microbiome	human
37069399	distant	microbiome	DDF
37069399	distant	DDF	human
37069399	distant	DDF	DDF
37069399	distant	microbiome	animal
37069399	distant	human	biomedical technique
37069399	distant	chemical	microbiome
37069399	distant	microbiome	biomedical technique


38405047	distant	microbiome	DDF
38405047	distant	DDF	human
38405047	distant	microbiome	human
38405047	distant	DDF	DDF


35110993	distant	microbiome	DDF
35110993	distant	DDF	human
35110993	distant	dietary supplement	DDF
35110993	distant	DDF	DDF
35110993	distant	dietary supplement	microbiome


33521857	distant	microbiome	animal
33521857	distant	DDF	human
33521857	distant	microbiome	DDF


33487078	distant	microbiome	DDF
33487078	distant	food	DDF
33487078	distant	chemical	DDF


31124390	distant	biomedical technique	DDF
31124390	distant	microbiome	DDF
31124390	distant	drug	microbiome
31124390	distant	microbiome	animal
31124390	distant	DDF	animal


36693863	distant	microbiome	DDF
36693863	distant	microbiome	biomedical technique


31390549	distant	microbiome	DDF
31390549	distant	drug	DDF


36549572	distant	microbiome	DDF
36549572	distant	DDF	human


37981054	distant	microbiome	DDF
37981054	distant	DDF	DDF


37498481	distant	microbiome	DDF


25634609	distant	microbiome	DDF


37690779	distant	microbiome	human
37690779	distant	drug	bacteria
37690779	distant	dietary supplement	DDF
37690779	distant	dietary supplement	bacteria
37690779	distant	dietary supplement	microbiome


29407287	distant	microbiome	DDF
29407287	distant	DDF	DDF


28368029	distant	bacteria	microbiome
28368029	distant	microbiome	DDF
28368029	distant	DDF	human
28368029	distant	bacteria	DDF
28368029	distant	microbiome	animal
28368029	distant	animal	biomedical technique
28368029	distant	bacteria	animal
28368029	distant	DDF	animal


37852343	distant	chemical	DDF
37852343	distant	DDF	anatomical location
37852343	distant	DDF	human
37852343	distant	DDF	DDF
37852343	distant	chemical	anatomical location
37852343	distant	drug	DDF


36583066	distant	drug	microbiome
36583066	distant	gene	anatomical location


33657381	distant	chemical	DDF
33657381	distant	biomedical technique	human
33657381	distant	microbiome	human
33657381	distant	DDF	human
33657381	distant	DDF	DDF


34348619	distant	DDF	human
34348619	distant	DDF	DDF


36601680	distant	dietary supplement	DDF
36601680	distant	dietary supplement	bacteria
36601680	distant	DDF	DDF


26242295	distant	biomedical technique	human
26242295	distant	dietary supplement	human
26242295	distant	DDF	human
26242295	distant	DDF	DDF
26242295	distant	chemical	human


35645785	distant	microbiome	human
35645785	distant	microbiome	DDF
35645785	distant	DDF	human
35645785	distant	human	biomedical technique
35645785	distant	microbiome	biomedical technique


30794085	distant	microbiome	DDF
30794085	distant	DDF	human
30794085	distant	microbiome	human
30794085	distant	human	bacteria


31722195	distant	chemical	DDF
31722195	distant	DDF	human
31722195	distant	human	human


38351227	distant	microbiome	DDF
38351227	distant	bacteria	DDF
38351227	distant	DDF	DDF


37771782	distant	chemical	DDF
37771782	distant	anatomical location	biomedical technique
37771782	distant	microbiome	DDF
37771782	distant	dietary supplement	DDF
37771782	distant	DDF	DDF
37771782	distant	dietary supplement	microbiome


37513676	distant	chemical	DDF
37513676	distant	microbiome	DDF
37513676	distant	food	DDF
37513676	distant	DDF	human
37513676	distant	dietary supplement	DDF
37513676	distant	DDF	DDF
37513676	distant	chemical	microbiome
37513676	distant	food	microbiome
37513676	distant	dietary supplement	bacteria
37513676	distant	dietary supplement	microbiome


37759312	distant	microbiome	DDF
37759312	distant	DDF	human
37759312	distant	microbiome	human
37759312	distant	bacteria	DDF


38582855	distant	microbiome	DDF
38582855	distant	DDF	human


38421082	distant	microbiome	DDF
38421082	distant	bacteria	anatomical location
38421082	distant	anatomical location	DDF
38421082	distant	human	biomedical technique


33389842	distant	DDF	human
33389842	distant	DDF	anatomical location
33389842	distant	DDF	DDF


37233680	distant	dietary supplement	human
37233680	distant	microbiome	DDF
37233680	distant	DDF	human
37233680	distant	dietary supplement	DDF
37233680	distant	human	biomedical technique
37233680	distant	DDF	DDF


36209779	distant	microbiome	DDF
36209779	distant	DDF	microbiome
36209779	distant	DDF	human
36209779	distant	human	microbiome


37925207	distant	microbiome	DDF


35572407	distant	microbiome	DDF
35572407	distant	chemical	DDF
35572407	distant	microbiome	anatomical location
35572407	distant	DDF	DDF


32899236	distant	microbiome	DDF
32899236	distant	DDF	human
32899236	distant	drug	DDF
32899236	distant	dietary supplement	bacteria


31998605	distant	chemical	microbiome


31215725	distant	DDF	human
31215725	distant	drug	DDF
31215725	distant	drug	human
31215725	distant	DDF	DDF


36406749	distant	DDF	anatomical location
36406749	distant	microbiome	DDF
36406749	distant	DDF	human
36406749	distant	DDF	DDF
36406749	distant	microbiome	dietary supplement


36986226	distant	microbiome	DDF
36986226	distant	DDF	DDF




34518605	distant	microbiome	human
34518605	distant	microbiome	DDF
34518605	distant	DDF	human
34518605	distant	human	biomedical technique
34518605	distant	drug	human
34518605	distant	microbiome	anatomical location
34518605	distant	microbiome	biomedical technique


38694913	distant	chemical	DDF
38694913	distant	chemical	bacteria
38694913	distant	bacteria	biomedical technique
38694913	distant	bacteria	DDF
38694913	distant	DDF	DDF


32130662	distant	microbiome	DDF
32130662	distant	DDF	DDF


36516898	distant	microbiome	drug
36516898	distant	microbiome	DDF
36516898	distant	DDF	human
36516898	distant	DDF	DDF
36516898	distant	drug	DDF


37808915	distant	DDF	bacteria
37808915	distant	microbiome	human
37808915	distant	microbiome	DDF
37808915	distant	DDF	human
37808915	distant	human	bacteria
37808915	distant	human	biomedical technique


34488774	distant	chemical	DDF
34488774	distant	chemical	human
34488774	distant	chemical	anatomical location


36353491	distant	bacteria	DDF
36353491	distant	microbiome	anatomical location
36353491	distant	DDF	DDF


31327219	distant	DDF	human
31327219	distant	human	biomedical technique
31327219	distant	DDF	anatomical location
31327219	distant	DDF	DDF


38203294	distant	chemical	DDF
38203294	distant	food	DDF
38203294	distant	dietary supplement	DDF
38203294	distant	DDF	DDF
38203294	distant	chemical	anatomical location


35996352	distant	DDF	human
35996352	distant	dietary supplement	DDF
35996352	distant	dietary supplement	chemical
35996352	distant	dietary supplement	human


33005148	distant	microbiome	DDF
33005148	distant	microbiome	animal
33005148	distant	animal	biomedical technique
33005148	distant	DDF	animal
33005148	distant	drug	DDF


37232729	distant	microbiome	DDF
37232729	distant	dietary supplement	human


33035575	distant	DDF	human
33035575	distant	drug	DDF
33035575	distant	drug	microbiome


38170072	distant	microbiome	DDF


33287416	distant	chemical	DDF
33287416	distant	microbiome	DDF
33287416	distant	DDF	human
33287416	distant	food	DDF
33287416	distant	dietary supplement	DDF
33287416	distant	chemical	microbiome


30890906	distant	gene	microbiome
30890906	distant	microbiome	DDF
30890906	distant	DDF	human
30890906	distant	DDF	DDF
30890906	distant	gene	DDF


32504503	distant	microbiome	DDF
32504503	distant	DDF	DDF


37867494	distant	microbiome	DDF


35892042	distant	microbiome	human


35345829	distant	chemical	DDF
35345829	distant	chemical	animal
35345829	distant	microbiome	DDF
35345829	distant	DDF	human
35345829	distant	dietary supplement	DDF
35345829	distant	DDF	DDF
35345829	distant	dietary supplement	chemical
35345829	distant	DDF	animal
35345829	distant	dietary supplement	microbiome
35345829	distant	microbiome	biomedical technique


35582476	distant	microbiome	DDF


36231182	distant	microbiome	DDF
36231182	distant	DDF	human
36231182	distant	DDF	DDF




35966709	distant	microbiome	DDF
35966709	distant	DDF	human
35966709	distant	microbiome	anatomical location
35966709	distant	DDF	DDF


34654024	distant	microbiome	human
34654024	distant	microbiome	DDF
34654024	distant	DDF	human
34654024	distant	statistical technique	DDF
34654024	distant	DDF	chemical




35456813	distant	microbiome	DDF
35456813	distant	DDF	human
35456813	distant	microbiome	human


36139496	distant	anatomical location	biomedical technique
36139496	distant	dietary supplement	bacteria
36139496	distant	dietary supplement	human
36139496	distant	human	biomedical technique


35050172	distant	microbiome	human
35050172	distant	chemical	anatomical location
35050172	distant	DDF	DDF


36570854	distant	microbiome	DDF
36570854	distant	DDF	human
36570854	distant	drug	DDF


37118092	distant	chemical	DDF
37118092	distant	chemical	animal
37118092	distant	chemical	chemical
37118092	distant	animal	animal
37118092	distant	microbiome	animal
37118092	distant	DDF	animal


36440396	distant	microbiome	DDF


36579574	distant	DDF	bacteria
36579574	distant	microbiome	human
36579574	distant	microbiome	DDF
36579574	distant	DDF	human
36579574	distant	bacteria	human
36579574	distant	microbiome	biomedical technique


36079050	distant	chemical	DDF
36079050	distant	DDF	human


36056826	distant	microbiome	DDF
36056826	distant	DDF	DDF


35466109	distant	DDF	microbiome
35466109	distant	chemical	animal
35466109	distant	DDF	anatomical location
35466109	distant	chemical	anatomical location
35466109	distant	anatomical location	animal
35466109	distant	chemical	gene


36356994	distant	DDF	microbiome
36356994	distant	microbiome	human
36356994	distant	dietary supplement	human
36356994	distant	DDF	human
36356994	distant	dietary supplement	microbiome


36437993	distant	dietary supplement	human
36437993	distant	human	biomedical technique




35918353	distant	microbiome	chemical
35918353	distant	animal	biomedical technique


35790976	distant	chemical	DDF
35790976	distant	microbiome	human
35790976	distant	DDF	human
35790976	distant	dietary supplement	DDF
35790976	distant	DDF	DDF
35790976	distant	human	biomedical technique
35790976	distant	chemical	microbiome
35790976	distant	chemical	human
35790976	distant	drug	human
35790976	distant	dietary supplement	microbiome


36364950	distant	chemical	DDF
36364950	distant	DDF	human
36364950	distant	food	chemical
36364950	distant	human	biomedical technique
36364950	distant	dietary supplement	chemical


39201866	distant	DDF	microbiome
39201866	distant	microbiome	human
39201866	distant	microbiome	DDF
