pmid|annotator|subject_label|object_label
32105745|student_A|drug|bacteria
32105745|student_A|drug|DDF
32105745|student_A|DDF|animal
32105745|student_A|chemical|DDF
32105745|student_A|drug|microbiome
32105745|student_A|bacteria|microbiome
32768944|student_A|DDF|anatomical location
32768944|student_A|microbiome|animal
32768944|student_A|chemical|animal
32768944|student_A|microbiome|anatomical location
32768944|student_A|microbiome|DDF
32768944|student_A|chemical|microbiome
32768944|student_A|chemical|DDF
37960284|student_A|DDF|DDF
37960284|student_A|microbiome|DDF
34370175|student_A|dietary supplement|DDF
34370175|student_A|microbiome|anatomical location
34370175|student_A|microbiome|DDF
35308288|student_B|dietary supplement|microbiome
35308288|student_B|chemical|microbiome
35308288|student_B|anatomical location|animal
35308288|student_B|chemical|DDF
36402501|student_A|microbiome|DDF
38963982|student_A|drug|DDF
38963982|student_A|drug|gene
38963982|student_A|DDF|animal
38963982|student_A|drug|microbiome
39458270|student_A|DDF|human
39458270|student_A|microbiome|biomedical technique
39458270|student_A|DDF|microbiome
39458270|student_A|microbiome|DDF
39458270|student_A|bacteria|DDF
34530073|student_A|DDF|human
34530073|student_A|microbiome|human
34530073|student_A|microbiome|biomedical technique
34530073|student_A|DDF|bacteria
34530073|student_A|human|biomedical technique
34530073|student_A|microbiome|DDF
34530073|student_A|chemical|microbiome
34530073|student_A|chemical|DDF
34530073|student_A|bacteria|microbiome
34569965|student_B|microbiome|animal
34569965|student_B|DDF|microbiome
34569965|student_B|microbiome|human
34569965|student_B|microbiome|DDF
36363733|student_B|anatomical location|human
36363733|student_B|DDF|human
36363733|student_B|dietary supplement|DDF
36363733|student_B|dietary supplement|microbiome
36363733|student_B|chemical|microbiome
35819136|student_B|drug|DDF
35819136|student_B|chemical|microbiome
35819136|student_B|DDF|human
35819136|student_B|drug|microbiome
35572129|student_A|DDF|microbiome
35572129|student_A|DDF|human
35572129|student_A|DDF|animal
35572129|student_A|chemical|DDF
39092201|student_B|DDF|anatomical location
39092201|student_B|animal|biomedical technique
39092201|student_B|chemical|anatomical location
39092201|student_B|microbiome|anatomical location
39092201|student_B|microbiome|DDF
39092201|student_B|chemical|DDF
33194809|student_A|drug|DDF
33194809|student_A|chemical|anatomical location
33194809|student_A|drug|microbiome
33194809|student_A|microbiome|DDF
33050862|student_B|dietary supplement|microbiome
33050862|student_B|dietary supplement|DDF
33050862|student_B|DDF|human
33050862|student_B|microbiome|DDF
38999739|student_A|DDF|human
38999739|student_A|dietary supplement|DDF
38999739|student_A|dietary supplement|microbiome
38999739|student_A|DDF|bacteria
38999739|student_A|microbiome|DDF
38999739|student_A|drug|DDF
38999739|student_A|bacteria|DDF
36168204|student_A|DDF|anatomical location
36168204|student_A|bacteria|DDF
36168204|student_A|bacteria|drug
36168204|student_A|DDF|microbiome
35076890|student_A|DDF|microbiome
35076890|student_A|DDF|human
35076890|student_A|microbiome|human
32317956|student_A|chemical|microbiome
32317956|student_A|food|DDF
32317956|student_A|chemical|anatomical location
32317956|student_A|chemical|bacteria
32317956|student_A|chemical|DDF
32317956|student_A|bacteria|microbiome
33418492|student_B|DDF|human
33418492|student_B|DDF|chemical
33418492|student_B|DDF|DDF
33418492|student_B|human|biomedical technique
33418492|student_B|chemical|DDF
34669122|student_A|drug|DDF
34669122|student_A|DDF|DDF
34669122|student_A|chemical|DDF
35432048|student_B|dietary supplement|DDF
35432048|student_B|microbiome|DDF
36365032|student_B|microbiome|human
36365032|student_B|DDF|human
36365032|student_B|human|biomedical technique
35981685|student_B|microbiome|animal
35981685|student_B|DDF|human
35981685|student_B|microbiome|DDF
35981685|student_B|anatomical location|animal
35981685|student_B|DDF|animal
36244970|student_A|DDF|human
36244970|student_A|microbiome|human
36244970|student_A|microbiome|biomedical technique
36244970|student_A|microbiome|DDF
36244970|student_A|bacteria|DDF
36244970|student_A|chemical|DDF
36244970|student_A|bacteria|microbiome
33889128|student_B|DDF|human
33889128|student_B|human|biomedical technique
33889128|student_B|microbiome|anatomical location
39260135|student_B|dietary supplement|DDF
39260135|student_B|microbiome|anatomical location
39260135|student_B|dietary supplement|microbiome
39260135|student_B|DDF|microbiome
39260135|student_B|DDF|DDF
39260135|student_B|microbiome|DDF
39260135|student_B|drug|DDF
39260135|student_B|chemical|microbiome
39260135|student_B|chemical|DDF
39260135|student_B|drug|microbiome
33064969|student_A|microbiome|animal
33064969|student_A|microbiome|human
33064969|student_A|microbiome|DDF
33064969|student_A|bacteria|DDF
33064969|student_A|DDF|animal
38984896|student_A|DDF|human
38984896|student_A|microbiome|DDF
32157731|student_A|microbiome|animal
32157731|student_A|animal|biomedical technique
32157731|student_A|chemical|animal
32157731|student_A|drug|DDF
32157731|student_A|dietary supplement|DDF
32157731|student_A|DDF|animal
32157731|student_A|chemical|gene
32157731|student_A|bacteria|DDF
32157731|student_A|food|human
32157731|student_A|chemical|microbiome
32157731|student_A|chemical|DDF
32157731|student_A|drug|microbiome
36958817|student_A|DDF|anatomical location
36958817|student_A|DDF|human
36958817|student_A|DDF|microbiome
36958817|student_A|chemical|microbiome
36958817|student_A|chemical|DDF
36466655|student_A|anatomical location|human
36466655|student_A|chemical|bacteria
36466655|student_A|dietary supplement|bacteria
36466655|student_A|chemical|anatomical location
36466655|student_A|dietary supplement|DDF
36466655|student_A|microbiome|DDF
36466655|student_A|bacteria|DDF
36466655|student_A|chemical|microbiome
36466655|student_A|bacteria|microbiome
35526743|student_B|anatomical location|human
35526743|student_B|DDF|human
35526743|student_B|microbiome|human
35526743|student_B|chemical|anatomical location
35526743|student_B|microbiome|DDF
35526743|student_B|chemical|microbiome
39371767|student_A|dietary supplement|DDF
39371767|student_A|microbiome|DDF
35151796|student_B|microbiome|animal
35151796|student_B|DDF|animal
35151796|student_B|anatomical location|animal
35151796|student_B|microbiome|DDF
38097625|student_A|DDF|human
38097625|student_A|microbiome|DDF
38097625|student_A|human|biomedical technique
38097625|student_A|chemical|bacteria
38097625|student_A|chemical|microbiome
39203714|student_A|dietary supplement|DDF
39203714|student_A|DDF|microbiome
39203714|student_A|DDF|DDF
39203714|student_A|chemical|chemical
39203714|student_A|chemical|DDF
35837118|student_A|microbiome|biomedical technique
35837118|student_A|DDF|microbiome
35837118|student_A|human|biomedical technique
35837118|student_A|microbiome|DDF
35837118|student_A|chemical|DDF
36615279|student_A|chemical|chemical
36615279|student_A|chemical|microbiome
36615279|student_A|chemical|DDF
35303781|student_A|microbiome|DDF
37179826|student_A|DDF|DDF
39346901|student_A|animal|biomedical technique
39346901|student_A|dietary supplement|DDF
39346901|student_A|microbiome|DDF
39346901|student_A|drug|DDF
39346901|student_A|bacteria|DDF
34475403|student_A|microbiome|animal
34475403|student_A|animal|biomedical technique
34475403|student_A|DDF|animal
34475403|student_A|microbiome|biomedical technique
34475403|student_A|DDF|chemical
34475403|student_A|DDF|bacteria
34475403|student_A|microbiome|DDF
34475403|student_A|chemical|microbiome
34475403|student_A|chemical|DDF
34475403|student_A|bacteria|microbiome
36687704|student_A|dietary supplement|microbiome
36687704|student_A|dietary supplement|DDF
36687704|student_A|chemical|anatomical location
36687704|student_A|DDF|chemical
38931307|student_A|microbiome|animal
38931307|student_A|chemical|bacteria
38931307|student_A|DDF|human
38931307|student_A|chemical|microbiome
38931307|student_A|microbiome|DDF
38931307|student_A|DDF|animal
38931307|student_A|chemical|DDF
38896988|student_A|DDF|DDF
38896988|student_A|DDF|animal
38896988|student_A|chemical|anatomical location
35599496|student_A|microbiome|animal
35599496|student_A|DDF|animal
35599496|student_A|DDF|DDF
35599496|student_A|microbiome|DDF
35599496|student_A|microbiome|gene
35599496|student_A|drug|gene
35599496|student_A|drug|microbiome
33571701|student_A|dietary supplement|DDF
33571701|student_A|DDF|DDF
33092396|student_A|anatomical location|human
33092396|student_A|dietary supplement|DDF
33092396|student_A|DDF|human
33092396|student_A|DDF|DDF
35203645|student_B|chemical|anatomical location
35203645|student_B|DDF|DDF
35203645|student_B|chemical|microbiome
35203645|student_B|chemical|DDF
35203645|student_B|bacteria|microbiome
39126817|student_A|dietary supplement|microbiome
39126817|student_A|dietary supplement|DDF
39203794|student_A|DDF|human
39203794|student_A|microbiome|human
39203794|student_A|microbiome|biomedical technique
39203794|student_A|DDF|microbiome
39203794|student_A|DDF|DDF
39203794|student_A|human|biomedical technique
39203794|student_A|microbiome|DDF
39203794|student_A|bacteria|DDF
39203794|student_A|bacteria|chemical
39203794|student_A|bacteria|bacteria
36364961|student_B|dietary supplement|microbiome
36364961|student_B|dietary supplement|DDF
36364961|student_B|microbiome|DDF
35157946|student_A|DDF|microbiome
35157946|student_A|DDF|human
35157946|student_A|microbiome|DDF
33662500|student_A|animal|biomedical technique
33662500|student_A|food|microbiome
33662500|student_A|food|bacteria
34571840|student_A|bacteria|DDF
34571840|student_A|DDF|DDF
34571840|student_A|microbiome|DDF
31737957|student_A|DDF|human
31737957|student_A|DDF|DDF
31737957|student_A|microbiome|DDF
31737957|student_A|drug|DDF
31737957|student_A|drug|microbiome
35937875|student_A|DDF|human
35937875|student_A|microbiome|human
35937875|student_A|microbiome|biomedical technique
35937875|student_A|microbiome|DDF
35937875|student_A|drug|DDF
35937875|student_A|chemical|microbiome
35937875|student_A|drug|microbiome
35937875|student_A|bacteria|microbiome
36543925|student_A|microbiome|animal
36543925|student_A|DDF|human
36543925|student_A|microbiome|human
36543925|student_A|chemical|anatomical location
36543925|student_A|dietary supplement|gene
36543925|student_A|microbiome|DDF
36543925|student_A|drug|DDF
36543925|student_A|bacteria|DDF
36543925|student_A|microbiome|gene
36543925|student_A|DDF|animal
36543925|student_A|bacteria|microbiome
39360304|student_A|microbiome|animal
39360304|student_A|animal|biomedical technique
39360304|student_A|microbiome|biomedical technique
39360304|student_A|DDF|microbiome
39360304|student_A|DDF|DDF
39360304|student_A|DDF|animal
39456245|student_A|microbiome|human
39456245|student_A|human|biomedical technique
32987244|student_A|food|DDF
32987244|student_A|DDF|DDF
32987244|student_A|chemical|DDF
38974216|student_B|DDF|microbiome
38974216|student_B|chemical|DDF
38974216|student_B|microbiome|DDF
32710966|student_A|DDF|anatomical location
32710966|student_A|chemical|anatomical location
32710966|student_A|anatomical location|animal
32710966|student_A|chemical|chemical
32710966|student_A|chemical|DDF
34896331|student_A|DDF|chemical
34896331|student_A|chemical|microbiome
34896331|student_A|chemical|DDF
34896331|student_A|microbiome|DDF
38928361|student_B|DDF|human
38928361|student_B|microbiome|anatomical location
38928361|student_B|DDF|DDF
38928361|student_B|microbiome|DDF
38928361|student_B|drug|DDF
39331265|student_A|DDF|microbiome
39331265|student_A|microbiome|DDF
39331265|student_A|chemical|gene
39331265|student_A|chemical|microbiome
39331265|student_A|chemical|DDF
36075637|student_B|DDF|DDF
33573273|student_A|chemical|anatomical location
33573273|student_A|chemical|bacteria
33573273|student_A|chemical|microbiome
31854093|student_B|DDF|anatomical location
31854093|student_B|animal|biomedical technique
31854093|student_B|DDF|DDF
31854093|student_B|anatomical location|animal
31854093|student_B|bacteria|DDF
31854093|student_B|chemical|DDF
35464431|student_A|dietary supplement|DDF
35464431|student_A|microbiome|anatomical location
35464431|student_A|DDF|DDF
35464431|student_A|microbiome|DDF
35464431|student_A|DDF|animal
32894625|student_A|DDF|DDF
32894625|student_A|DDF|human
34835406|student_A|dietary supplement|microbiome
34835406|student_A|microbiome|biomedical technique
34835406|student_A|microbiome|DDF
36569929|student_A|DDF|microbiome
36569929|student_A|DDF|DDF
36569929|student_A|chemical|DDF
36569929|student_A|microbiome|DDF
35041424|student_A|food|DDF
35041424|student_A|microbiome|DDF
37490970|student_A|DDF|human
37490970|student_A|microbiome|human
37490970|student_A|microbiome|DDF
37490970|student_A|bacteria|DDF
37490970|student_A|chemical|DDF
35844606|student_B|microbiome|anatomical location
35844606|student_B|microbiome|DDF
33935107|student_A|chemical|microbiome
35879588|student_A|microbiome|human
35879588|student_A|dietary supplement|DDF
35879588|student_A|DDF|human
35879588|student_A|microbiome|DDF
32244373|student_B|food|DDF
32244373|student_B|DDF|DDF
32244373|student_B|chemical|microbiome
39339804|student_B|food|bacteria
39339804|student_B|microbiome|human
39339804|student_B|dietary supplement|bacteria
39339804|student_B|microbiome|anatomical location
39339804|student_B|food|microbiome
39339804|student_B|dietary supplement|microbiome
39339804|student_B|DDF|DDF
39339804|student_B|microbiome|microbiome
39339804|student_B|bacteria|microbiome
38776563|student_A|DDF|DDF
38776563|student_A|DDF|human
38776563|student_A|microbiome|anatomical location
38776563|student_A|microbiome|DDF
39106786|student_A|microbiome|DDF
33549028|student_A|microbiome|anatomical location
33549028|student_A|microbiome|DDF
32247371|student_A|drug|DDF
32247371|student_A|microbiome|human
32247371|student_A|DDF|human
32247371|student_A|microbiome|DDF
39089603|student_A|DDF|human
39089603|student_A|microbiome|biomedical technique
39089603|student_A|DDF|DDF
39089603|student_A|microbiome|DDF
39089603|student_A|bacteria|DDF
34402617|student_A|microbiome|biomedical technique
33390888|student_A|drug|DDF
33390888|student_A|dietary supplement|DDF
33138351|student_A|chemical|DDF
33138351|student_A|microbiome|DDF
38848976|student_B|chemical|gene
38848976|student_B|microbiome|biomedical technique
38848976|student_B|microbiome|DDF
38848976|student_B|drug|DDF
38848976|student_B|microbiome|gene
38848976|student_B|bacteria|gene
38848976|student_B|bacteria|microbiome
39364125|student_B|DDF|human
39364125|student_B|microbiome|human
39364125|student_B|microbiome|anatomical location
39364125|student_B|DDF|microbiome
39364125|student_B|DDF|DDF
39364125|student_B|DDF|bacteria
39364125|student_B|microbiome|DDF
39337263|student_A|DDF|microbiome
39337263|student_A|DDF|DDF
39337263|student_A|DDF|human
39337263|student_A|microbiome|DDF
35245613|student_A|DDF|anatomical location
35245613|student_A|bacteria|DDF
35245613|student_A|DDF|human
35245613|student_A|microbiome|DDF
35367961|student_A|microbiome|DDF
35444255|student_B|DDF|human
35444255|student_B|microbiome|biomedical technique
35444255|student_B|DDF|microbiome
35444255|student_B|human|biomedical technique
35444255|student_B|microbiome|DDF
35444255|student_B|chemical|microbiome
35444255|student_B|bacteria|microbiome
38057970|student_A|DDF|human
31968211|student_A|microbiome|human
31968211|student_A|anatomical location|human
31968211|student_A|microbiome|anatomical location
31968211|student_A|microbiome|DDF
34358037|student_A|bacteria|DDF
34358037|student_A|DDF|DDF
34358037|student_A|microbiome|DDF
36235622|student_A|bacteria|DDF
36235622|student_A|DDF|DDF
36235622|student_A|dietary supplement|DDF
35207483|student_B|drug|DDF
35207483|student_B|dietary supplement|DDF
31931152|student_A|dietary supplement|DDF
31931152|student_A|DDF|human
31931152|student_A|microbiome|DDF
39360531|student_A|DDF|human
39360531|student_A|chemical|DDF
39386896|student_B|DDF|human
39386896|student_B|microbiome|human
39386896|student_B|chemical|anatomical location
39386896|student_B|microbiome|anatomical location
39386896|student_B|microbiome|biomedical technique
39386896|student_B|DDF|bacteria
39386896|student_B|microbiome|DDF
33338469|student_B|DDF|anatomical location
33338469|student_B|bacteria|DDF
33338469|student_B|chemical|chemical
33338469|student_B|chemical|bacteria
33338469|student_B|chemical|DDF
33338469|student_B|bacteria|chemical
35603160|student_A|DDF|human
35603160|student_A|DDF|bacteria
35603160|student_A|DDF|DDF
35603160|student_A|human|biomedical technique
35603160|student_A|chemical|DDF
35603160|student_A|bacteria|microbiome
39027446|student_A|DDF|human
39027446|student_A|dietary supplement|DDF
39027446|student_A|bacteria|DDF
39027446|student_A|DDF|chemical
39027446|student_A|DDF|microbiome
39027446|student_A|DDF|bacteria
39027446|student_A|DDF|DDF
39027446|student_A|microbiome|DDF
39027446|student_A|drug|DDF
39027446|student_A|chemical|chemical
39027446|student_A|chemical|microbiome
39027446|student_A|bacteria|bacteria
38735387|student_A|drug|DDF
38735387|student_A|DDF|DDF
38735387|student_A|bacteria|gene
36362150|student_A|chemical|anatomical location
36362150|student_A|DDF|microbiome
36362150|student_A|DDF|DDF
36362150|student_A|microbiome|DDF
36362150|student_A|bacteria|DDF
38863592|student_A|DDF|human
38863592|student_A|food|DDF
38863592|student_A|microbiome|human
38863592|student_A|dietary supplement|DDF
38863592|student_A|food|microbiome
35715396|student_A|microbiome|human
35715396|student_A|bacteria|human
35715396|student_A|DDF|human
35715396|student_A|microbiome|biomedical technique
35508109|student_B|microbiome|animal
35508109|student_B|animal|biomedical technique
35508109|student_B|dietary supplement|DDF
35508109|student_B|microbiome|gene
35508109|student_B|DDF|animal
35342048|student_A|DDF|microbiome
35342048|student_A|chemical|microbiome
35342048|student_A|DDF|human
35342048|student_A|microbiome|biomedical technique
31654753|student_A|DDF|DDF
31654753|student_A|microbiome|DDF
38959280|student_A|anatomical location|human
38959280|student_A|DDF|human
38959280|student_A|microbiome|DDF
36593694|student_B|DDF|anatomical location
36593694|student_B|chemical|anatomical location
36593694|student_B|DDF|bacteria
36593694|student_B|DDF|DDF
36593694|student_B|DDF|microbiome
36593694|student_B|bacteria|bacteria
36593694|student_B|microbiome|DDF
36593694|student_B|bacteria|DDF
36593694|student_B|bacteria|chemical
36593694|student_B|bacteria|microbiome
39029984|student_A|DDF|human
39029984|student_A|microbiome|anatomical location
39029984|student_A|DDF|DDF
39029984|student_A|drug|DDF
39029984|student_A|chemical|microbiome
39029984|student_A|chemical|DDF
34768765|student_A|DDF|human
34768765|student_A|drug|DDF
34768765|student_A|bacteria|animal
34768765|student_A|bacteria|human
34768765|student_A|DDF|DDF
34768765|student_A|human|biomedical technique
34768765|student_A|microbiome|DDF
34768765|student_A|anatomical location|animal
34768765|student_A|bacteria|DDF
34768765|student_A|DDF|animal
38815661|student_B|DDF|human
38815661|student_B|microbiome|human
38815661|student_B|microbiome|biomedical technique
38815661|student_B|microbiome|DDF
38815661|student_B|bacteria|microbiome
38827186|student_A|microbiome|DDF
38869657|student_B|DDF|human
38869657|student_B|microbiome|human
38869657|student_B|drug|human
38869657|student_B|chemical|human
38869657|student_B|microbiome|biomedical technique
38869657|student_B|bacteria|human
38869657|student_B|chemical|microbiome
38869657|student_B|bacteria|chemical
38869657|student_B|drug|microbiome
39417049|student_A|DDF|microbiome
39417049|student_A|microbiome|DDF
35713539|student_A|DDF|human
34982206|student_A|drug|DDF
34982206|student_A|drug|human
34982206|student_A|chemical|DDF
34982206|student_A|chemical|human
35779628|student_A|drug|DDF
35779628|student_A|drug|animal
35779628|student_A|DDF|DDF
35779628|student_A|drug|human
36039924|student_A|dietary supplement|DDF
35103734|student_A|chemical|animal
35103734|student_A|chemical|anatomical location
35103734|student_A|DDF|DDF
35103734|student_A|chemical|gene
35103734|student_A|chemical|chemical
35103734|student_A|chemical|microbiome
35103734|student_A|chemical|DDF
35103734|student_A|bacteria|microbiome
35831877|student_B|DDF|microbiome
35831877|student_B|microbiome|DDF
35044528|student_B|microbiome|DDF
38857554|student_A|DDF|human
38857554|student_A|dietary supplement|DDF
38857554|student_A|anatomical location|animal
38857554|student_A|DDF|animal
38857554|student_A|chemical|DDF
31829756|student_A|DDF|DDF
31829756|student_A|chemical|DDF
31829756|student_A|microbiome|DDF
32844199|student_A|microbiome|gene
32844199|student_A|DDF|human
32844199|student_A|human|biomedical technique
32844199|student_A|microbiome|DDF
39476179|student_A|dietary supplement|microbiome
39476179|student_A|DDF|microbiome
39476179|student_A|drug|microbiome
39476179|student_A|microbiome|DDF
38908788|student_A|DDF|human
38908788|student_A|microbiome|human
38908788|student_A|microbiome|biomedical technique
38908788|student_A|DDF|microbiome
38908788|student_A|DDF|bacteria
38908788|student_A|microbiome|DDF
38908788|student_A|chemical|DDF
32827699|student_A|animal|biomedical technique
32827699|student_A|microbiome|biomedical technique
32827699|student_A|microbiome|DDF
32827699|student_A|anatomical location|animal
32827699|student_A|bacteria|DDF
32827699|student_A|DDF|animal
32827699|student_A|chemical|DDF
38892645|student_A|DDF|human
38892645|student_A|microbiome|human
38892645|student_A|dietary supplement|DDF
38892645|student_A|dietary supplement|microbiome
38892645|student_A|DDF|DDF
38892645|student_A|dietary supplement|human
36408101|student_B|microbiome|anatomical location
36408101|student_B|chemical|DDF
35600818|student_B|animal|biomedical technique
35600818|student_B|drug|bacteria
35600818|student_B|DDF|bacteria
35600818|student_B|microbiome|DDF
35600818|student_B|drug|DDF
35600818|student_B|DDF|animal
35600818|student_B|drug|microbiome
36421902|student_B|DDF|human
36421902|student_B|DDF|chemical
36421902|student_B|human|biomedical technique
36421902|student_B|microbiome|DDF
36421902|student_B|chemical|DDF
31684843|student_A|food|DDF
31684843|student_A|DDF|DDF
31684843|student_A|dietary supplement|DDF
34566874|student_B|drug|DDF
34566874|student_B|microbiome|human
34566874|student_B|DDF|human
35453597|student_B|anatomical location|human
35453597|student_B|DDF|human
35453597|student_B|DDF|microbiome
35453597|student_B|microbiome|DDF
35453597|student_B|drug|DDF
35822696|student_A|DDF|microbiome
35822696|student_A|bacteria|DDF
35822696|student_A|microbiome|DDF
32035595|student_B|dietary supplement|DDF
32035595|student_B|chemical|DDF
35349746|student_A|DDF|DDF
35349746|student_A|microbiome|anatomical location
36686268|student_A|bacteria|DDF
36686268|student_A|microbiome|DDF
39303815|student_B|animal|biomedical technique
39303815|student_B|chemical|anatomical location
39303815|student_B|DDF|animal
39303815|student_B|drug|bacteria
39303815|student_B|microbiome|DDF
39303815|student_B|drug|DDF
39303815|student_B|chemical|microbiome
32934117|student_A|DDF|human
32934117|student_A|DDF|chemical
32934117|student_A|DDF|DDF
32934117|student_A|human|biomedical technique
32934117|student_A|microbiome|DDF
32934117|student_A|bacteria|DDF
32934117|student_A|chemical|microbiome
32934117|student_A|chemical|DDF
34682763|student_A|dietary supplement|microbiome
34682763|student_A|drug|microbiome
34682763|student_A|bacteria|microbiome
34682763|student_A|microbiome|DDF
32323181|student_A|DDF|DDF
32323181|student_A|chemical|microbiome
32323181|student_A|microbiome|anatomical location
32323181|student_A|microbiome|DDF
35299696|student_A|microbiome|DDF
39458509|student_A|dietary supplement|microbiome
39458509|student_A|DDF|microbiome
39458509|student_A|dietary supplement|DDF
39458509|student_A|microbiome|DDF
32357258|student_A|DDF|human
32357258|student_A|DDF|chemical
32357258|student_A|DDF|DDF
32357258|student_A|human|biomedical technique
32357258|student_A|microbiome|DDF
32357258|student_A|chemical|microbiome
32357258|student_A|chemical|DDF
35076270|student_A|drug|DDF
35076270|student_A|DDF|microbiome
35076270|student_A|drug|gene
31340904|student_A|dietary supplement|DDF
31340904|student_A|DDF|DDF
31340904|student_A|microbiome|DDF
31340904|student_A|bacteria|DDF
31340904|student_A|chemical|bacteria
35959396|student_A|bacteria|DDF
35959396|student_A|bacteria|chemical
36145184|student_B|dietary supplement|DDF
36145184|student_B|chemical|microbiome
36145184|student_B|chemical|DDF
38968876|student_A|DDF|microbiome
38968876|student_A|bacteria|microbiome
32325848|student_B|bacteria|human
32325848|student_B|microbiome|DDF
39163908|student_B|dietary supplement|bacteria
39163908|student_B|dietary supplement|DDF
39163908|student_B|dietary supplement|microbiome
39163908|student_B|human|biomedical technique
39163908|student_B|bacteria|DDF
39163908|student_B|chemical|microbiome
39163908|student_B|bacteria|microbiome
35067061|student_B|microbiome|animal
35067061|student_B|anatomical location|animal
35067061|student_B|bacteria|DDF
35067061|student_B|DDF|animal
35067061|student_B|bacteria|gene
35067061|student_B|bacteria|chemical
35067061|student_B|bacteria|microbiome
32161568|student_B|DDF|human
32161568|student_B|microbiome|human
32161568|student_B|chemical|human
32161568|student_B|DDF|bacteria
32161568|student_B|DDF|DDF
32161568|student_B|bacteria|human
32161568|student_B|human|biomedical technique
32161568|student_B|microbiome|DDF
32161568|student_B|bacteria|DDF
33499229|student_A|DDF|human
33499229|student_A|microbiome|human
33499229|student_A|DDF|bacteria
33499229|student_A|microbiome|DDF
33499229|student_A|chemical|microbiome
33499229|student_A|bacteria|microbiome
35491707|student_A|DDF|microbiome
35491707|student_A|dietary supplement|DDF
34907601|student_B|microbiome|animal
34907601|student_B|DDF|human
34907601|student_B|dietary supplement|DDF
34907601|student_B|dietary supplement|gene
34907601|student_B|microbiome|biomedical technique
34907601|student_B|dietary supplement|microbiome
34907601|student_B|DDF|animal
34907601|student_B|bacteria|microbiome
38756585|student_B|DDF|human
38756585|student_B|DDF|bacteria
38756585|student_B|DDF|DDF
38756585|student_B|human|biomedical technique
34025392|student_A|DDF|anatomical location
34025392|student_A|DDF|human
34025392|student_A|dietary supplement|DDF
34025392|student_A|DDF|DDF
34025392|student_A|DDF|animal
31552496|student_A|dietary supplement|microbiome
31552496|student_A|chemical|DDF
31552496|student_A|drug|DDF
31552496|student_A|microbiome|DDF
35849305|student_A|DDF|human
35849305|student_A|dietary supplement|DDF
35849305|student_A|dietary supplement|microbiome
35849305|student_A|microbiome|DDF
35849305|student_A|bacteria|DDF
38732060|student_A|dietary supplement|microbiome
38732060|student_A|dietary supplement|DDF
38732060|student_A|microbiome|anatomical location
38732060|student_A|dietary supplement|human
35399732|student_B|bacteria|DDF
35399732|student_B|DDF|human
35399732|student_B|microbiome|human
34274348|student_A|chemical|microbiome
34274348|student_A|microbiome|anatomical location
39317918|student_A|microbiome|anatomical location
32247376|student_A|DDF|DDF
32247376|student_A|microbiome|DDF
36613486|student_B|anatomical location|human
36613486|student_B|chemical|microbiome
36613486|student_B|DDF|human
36613486|student_B|microbiome|human
38889540|student_B|anatomical location|human
38889540|student_B|DDF|human
38889540|student_B|microbiome|human
38889540|student_B|dietary supplement|microbiome
38889540|student_B|DDF|microbiome
36421473|student_A|chemical|DDF
36421473|student_A|microbiome|anatomical location
36421473|student_A|bacteria|microbiome
36421473|student_A|microbiome|DDF
33860738|student_A|DDF|DDF
33860738|student_A|DDF|human
39378456|student_A|dietary supplement|microbiome
39378456|student_A|dietary supplement|DDF
39378456|student_A|drug|microbiome
39378456|student_A|microbiome|DDF
39125364|student_A|dietary supplement|human
39125364|student_A|dietary supplement|DDF
39125364|student_A|DDF|human
39125364|student_A|microbiome|DDF
35711580|student_B|DDF|human
35711580|student_B|microbiome|human
35711580|student_B|chemical|anatomical location
35711580|student_B|human|biomedical technique
35711580|student_B|microbiome|DDF
35742813|student_B|drug|animal
35742813|student_B|anatomical location|animal
35742813|student_B|dietary supplement|DDF
35742813|student_B|microbiome|DDF
35742813|student_B|drug|DDF
35742813|student_B|drug|gene
37389240|student_A|DDF|anatomical location
37389240|student_A|DDF|bacteria
37389240|student_A|DDF|DDF
37389240|student_A|DDF|human
36359864|student_A|microbiome|animal
36359864|student_A|drug|animal
36359864|student_A|DDF|human
36359864|student_A|microbiome|human
36359864|student_A|drug|human
36359864|student_A|chemical|DDF
36359864|student_A|drug|bacteria
36359864|student_A|microbiome|DDF
36359864|student_A|drug|DDF
36359864|student_A|chemical|chemical
36359864|student_A|drug|chemical
36359864|student_A|drug|microbiome
35016506|student_A|food|DDF
35016506|student_A|DDF|animal
35016506|student_A|food|gene
35016506|student_A|microbiome|DDF
33148438|student_A|animal|biomedical technique
33148438|student_A|chemical|animal
33148438|student_A|dietary supplement|DDF
33148438|student_A|microbiome|biomedical technique
33148438|student_A|microbiome|DDF
33148438|student_A|DDF|animal
38803488|student_A|chemical|DDF
38803488|student_A|bacteria|gene
38803488|student_A|microbiome|DDF
35115853|student_A|microbiome|animal
35115853|student_A|DDF|microbiome
34347266|student_B|anatomical location|animal
34347266|student_B|DDF|animal
34347266|student_B|chemical|DDF
34347266|student_B|microbiome|DDF
37529095|student_A|bacteria|animal
37529095|student_A|DDF|DDF
35422756|student_A|DDF|anatomical location
35422756|student_A|chemical|anatomical location
35422756|student_A|DDF|chemical
35422756|student_A|DDF|DDF
35422756|student_A|chemical|DDF
35422756|student_A|bacteria|microbiome
34954497|student_A|microbiome|human
34954497|student_A|microbiome|DDF
34954497|student_A|DDF|human
34954497|student_A|bacteria|microbiome
37346870|student_A|DDF|animal
37346870|student_A|DDF|human
37346870|student_A|microbiome|DDF
