pmid|annotator|start_idx|end_idx|location|text_span|label
38903788|student_A|467|472|abstract|caecum|anatomical location
38903788|student_A|498|506|abstract|radiation|biomedical technique
38903788|student_A|537|546|abstract|microbiota|microbiome
38903788|student_A|559|576|abstract|intestinal regions|anatomical location
38903788|student_A|588|593|abstract|caecum|anatomical location
38903788|student_A|678|681|abstract|host|human
38903788|student_A|695|713|abstract|microbial symbionts|microbiome
38903788|student_A|846|859|abstract|bacterial taxa|bacteria
38903788|student_A|918|928|abstract|Akkermansia|bacteria
38903788|student_A|941|954|abstract|Faecalibaculum|bacteria
38903788|student_A|974|982|abstract|radiation|biomedical technique
38903788|student_A|991|996|abstract|caecum|anatomical location
38903788|student_A|1081|1083|abstract|gut|anatomical location
38903788|student_A|1099|1113|abstract|Lachnospiraceae|bacteria
38903788|student_A|1126|1136|abstract|Bacteroides|bacteria
38903788|student_A|1180|1188|abstract|radiation|biomedical technique
38903788|student_A|1226|1242|abstract|caecal microbiota|microbiome
38903788|student_A|1251|1271|abstract|T-cell-depleted group|human
38903788|student_A|1290|1314|abstract|non-T-cell-depleted group|human
38903788|student_A|1411|1419|abstract|radiation|biomedical technique
38903788|student_A|1429|1442|abstract|gut microbiota|microbiome
38903788|student_A|1544|1561|abstract|intestinal regions|anatomical location
36191374|student_A|18|50|title|chronic unpredictable mild stress|biomedical technique
36191374|student_A|60|78|title|maternal separation|biomedical technique
36191374|student_A|83|117|title|mice postpartum depression modeling|biomedical technique
36191374|student_A|0|20|abstract|Postpartum depression|DDF
36191374|student_A|23|25|abstract|PPD|DDF
36191374|student_A|70|76|abstract|mothers|human
36191374|student_A|184|186|abstract|PPD|DDF
36191374|student_A|241|329|abstract|maternal separation (MS) and chronic unpredictable mild stress (CUMS) modeling approaches|biomedical technique
36191374|student_A|518|538|abstract|MS and CUMS paradigms|biomedical technique
36191374|student_A|565|567|abstract|PPD|DDF
36191374|student_A|628|641|abstract|gut microbiota|microbiome
36191374|student_A|726|741|abstract|forced swim test|biomedical technique
36191374|student_A|744|746|abstract|FST|biomedical technique
36191374|student_A|753|772|abstract|tail suspension test|biomedical technique
36191374|student_A|775|777|abstract|TST|biomedical technique
36191374|student_A|874|898|abstract|depression-like behaviors|DDF
36191374|student_A|905|908|abstract|CUMS|biomedical technique
36191374|student_A|970|988|abstract|5-hydroxytryptamine|chemical
36191374|student_A|991|994|abstract|5-HT|chemical
36191374|student_A|1075|1105|abstract|corticotropin releasing hormone|chemical
36191374|student_A|1108|1149|abstract|corticotropin releasing hormone receptor 1|chemical
36191374|student_A|1155|1164|abstract|CMUS group|animal
36191374|student_A|1179|1186|abstract|MS group|animal
36191374|student_A|1193|1206|abstract|gut microbiota|microbiome
36191374|student_A|1211|1228|abstract|MS and CUMS groups|animal
36191374|student_A|1298|1310|abstract|Bacteroidetes|bacteria
36191374|student_A|1313|1322|abstract|Firmicutes|bacteria
36191374|student_A|1325|1338|abstract|Proteobacteria|bacteria
36191374|student_A|1520|1522|abstract|PPD|DDF
35091889|student_A|0|22|title|Vancomycin Pretreatment|drug
35091889|student_A|27|63|title|MPTP-Induced Parkinson's Disease Mice|animal
35091889|student_A|103|114|title|Inflammation|DDF
35091889|student_A|124|128|title|Brain|anatomical location
35091889|student_A|134|136|title|Gut|anatomical location
35091889|student_A|40|53|abstract|gut microbiota|microbiome
35091889|student_A|71|82|abstract|pathogenesis|DDF
35091889|student_A|87|105|abstract|Parkinson's disease|DDF
35091889|student_A|108|109|abstract|PD|DDF
35091889|student_A|204|227|abstract|antibiotics pretreatment|drug
35091889|student_A|236|305|abstract|1-methyl-4-phenyl-1, 2, 3, 6-tetrahydropyridine (MPTP)-induced PD mice|animal
35091889|student_A|323|345|abstract|vancomycin pretreatment|drug
35091889|student_A|360|365|abstract|gavage|anatomical location
35091889|student_A|390|399|abstract|vancomycin|drug
35091889|student_A|404|418|abstract|distilled water|dietary supplement
35091889|student_A|435|438|abstract|mice|animal
35091889|student_A|446|449|abstract|mice|animal
35091889|student_A|474|477|abstract|MPTP|chemical
35091889|student_A|571|593|abstract|vancomycin pretreatment|drug
35091889|student_A|618|634|abstract|motor dysfunction|DDF
35091889|student_A|639|642|abstract|mice|animal
35091889|student_A|647|669|abstract|pole and traction tests|biomedical technique
35091889|student_A|681|703|abstract|vancomycin pretreatment|drug
35091889|student_A|722|729|abstract|dopamine|chemical
35091889|student_A|732|733|abstract|DA|chemical
35091889|student_A|754|765|abstract|DA synthesis|chemical
35091889|student_A|785|794|abstract|metabolism|chemical
35091889|student_A|799|800|abstract|DA|chemical
35091889|student_A|835|862|abstract|striatal monoamine oxidase B|gene
35091889|student_A|865|869|abstract|MAO-B|gene
35091889|student_A|886|908|abstract|vancomycin pretreatment|drug
35091889|student_A|971|1000|abstract|substantia nigra pars compacta|anatomical location
35091889|student_A|1003|1006|abstract|SNpc|anatomical location
35091889|student_A|1022|1038|abstract|neuroinflammation|DDF
35091889|student_A|1069|1090|abstract|TLR4/MyD88/NF-κB/TNF-α|gene
35091889|student_A|1118|1122|abstract|brain|anatomical location
35091889|student_A|1128|1130|abstract|gut|anatomical location
35091889|student_A|1144|1166|abstract|vancomycin pretreatment|drug
35091889|student_A|1221|1249|abstract|fecal short chain fatty acids|chemical
35091889|student_A|1252|1256|abstract|SCFAs|chemical
35091889|student_A|1277|1287|abstract|Akkermansia|bacteria
35091889|student_A|1293|1299|abstract|Blautia|bacteria
35091889|student_A|1331|1353|abstract|vancomycin pretreatment|drug
35091889|student_A|1382|1393|abstract|inflammation|DDF
35091889|student_A|1413|1416|abstract|TLR4|gene
35091889|student_A|1497|1510|abstract|gut microbiota|microbiome
35091889|student_A|1543|1565|abstract|vancomycin pretreatment|drug
35091889|student_A|1618|1629|abstract|inflammation|DDF
35091889|student_A|1639|1641|abstract|gut|anatomical location
35091889|student_A|1647|1651|abstract|brain|anatomical location
35091889|student_A|1690|1709|abstract|MPTP-induced PD mice|animal
35091889|student_A|1735|1757|abstract|vancomycin pretreatment|drug
35091889|student_A|1762|1798|abstract|MPTP-induced Parkinson's disease mice|animal
35091889|student_A|1819|1832|abstract|gut microbiota|microbiome
35091889|student_A|1838|1842|abstract|SCFAs|chemical
35091889|student_A|1855|1877|abstract|vancomycin pretreatment|drug
35091889|student_A|1902|1918|abstract|motor dysfunction|DDF
35091889|student_A|1939|1957|abstract|dopamine metabolism|chemical
35091889|student_A|1971|1982|abstract|inflammation|DDF
35091889|student_A|1992|1996|abstract|brain|anatomical location
35091889|student_A|2002|2004|abstract|gut|anatomical location
35091889|student_A|2044|2063|abstract|MPTP-induced PD mice|animal
39158758|student_B|55|98|title|Phosphodiesterase Type-5 Inhibitor Tadalafil|drug
39158758|student_B|142|155|title|Gut-Brain Axis|anatomical location
39158758|student_B|164|179|title|CNS Autoimmunity|DDF
39158758|student_B|0|17|abstract|Multiple Sclerosis|DDF
39158758|student_B|20|21|abstract|MS|DDF
39158758|student_B|76|97|abstract|central nervous system|anatomical location
39158758|student_B|100|102|abstract|CNS|anatomical location
39158758|student_B|208|214|abstract|anxiety|DDF
39158758|student_B|220|229|abstract|depression|DDF
39158758|student_B|232|261|abstract|Phosphodiesterase-5 inhibitors|drug
39158758|student_B|264|269|abstract|PDE5Is|drug
39158758|student_B|280|289|abstract|Sildenafil|drug
39158758|student_B|295|303|abstract|Tadalafil|drug
39158758|student_B|473|475|abstract|EAE|biomedical technique
39158758|student_B|486|487|abstract|MS|DDF
39158758|student_B|508|525|abstract|immunofluorescence|biomedical technique
39158758|student_B|528|547|abstract|immunohistochemistry|biomedical technique
39158758|student_B|550|561|abstract|western blot|biomedical technique
39158758|student_B|568|587|abstract|16 S rRNA sequencing|biomedical technique
39158758|student_B|639|679|abstract|Experimental Autoimmune Encephalomyelitis|biomedical technique
39158758|student_B|682|684|abstract|EAE|biomedical technique
39158758|student_B|687|690|abstract|mice|animal
39158758|student_B|702|718|abstract|neuroinflammation|DDF
39158758|student_B|721|747|abstract|reduced synaptic plasticity|DDF
39158758|student_B|750|760|abstract|dysfunction|DDF
39158758|student_B|765|777|abstract|glutamatergic|chemical
39158758|student_B|798|820|abstract|glucocorticoid receptor|gene
39158758|student_B|823|824|abstract|GR|gene
39158758|student_B|849|867|abstract|blood-brain barrier|anatomical location
39158758|student_B|870|872|abstract|BBB|anatomical location
39158758|student_B|925|927|abstract|CNS|anatomical location
39158758|student_B|941|952|abstract|inflammation|DDF
39158758|student_B|955|987|abstract|increased intestinal permeability|DDF
39158758|student_B|994|1017|abstract|immune cell infiltration|DDF
39158758|student_B|1026|1037|abstract|distal colon|anatomical location
39158758|student_B|1053|1072|abstract|16 S rRNA sequencing|biomedical technique
39158758|student_B|1088|1109|abstract|behavioral dysfunction|DDF
39158758|student_B|1114|1116|abstract|EAE|biomedical technique
39158758|student_B|1118|1121|abstract|mice|animal
39158758|student_B|1157|1170|abstract|gut microbiota|microbiome
39158758|student_B|1207|1216|abstract|Firmicutes|bacteria
39158758|student_B|1222|1237|abstract|Saccharibacteria|bacteria
39158758|student_B|1258|1271|abstract|Proteobacteria|bacteria
39158758|student_B|1274|1288|abstract|Parabacteroides|bacteria
39158758|student_B|1295|1307|abstract|Desulfovibrio|bacteria
39158758|student_B|1358|1376|abstract|Erysipelotrichaceae|bacteria
39158758|student_B|1382|1400|abstract|Desulfovibrionaceae|bacteria
39158758|student_B|1429|1451|abstract|Lactobacillus johnsonii|bacteria
39158758|student_B|1483|1491|abstract|Tadalafil|drug
39158758|student_B|1667|1669|abstract|EAE|biomedical technique
39158758|student_B|1720|1733|abstract|gut microbiota|microbiome
39158758|student_B|1764|1772|abstract|Tadalafil|drug
39158758|student_B|1907|1915|abstract|Tadalafil|drug
39158758|student_B|1978|1995|abstract|depressed patients|human
36552604|student_A|85|98|title|Gut Microbiota|microbiome
36552604|student_A|113|125|title|Motor Deficit|DDF
36552604|student_A|130|163|title|6-OHDA-Induced Parkinson's Disease|DDF
36552604|student_A|0|15|abstract|Oxidative stress|DDF
36552604|student_A|21|33|abstract|gut dysbiosis|DDF
36552604|student_A|62|80|abstract|Parkinson's disease|DDF
36552604|student_A|83|84|abstract|PD|DDF
36552604|student_A|117|135|abstract|mangosteen pericarp|food
36552604|student_A|138|139|abstract|MP|food
36552604|student_A|187|199|abstract|free radicals|chemical
36552604|student_A|357|366|abstract|MP extract|food
36552604|student_A|492|494|abstract|LMP|food
36552604|student_A|520|529|abstract|MP extract|food
36552604|student_A|532|534|abstract|HMP|food
36552604|student_A|692|721|abstract|substantia nigra pars compacta|anatomical location
36552604|student_A|724|726|abstract|SNc|anatomical location
36552604|student_A|734|743|abstract|MP extract|food
36552604|student_A|761|763|abstract|HMP|food
36552604|student_A|968|972|abstract|brain|anatomical location
36552604|student_A|978|989|abstract|inflammation|DDF
36552604|student_A|1035|1044|abstract|Sutterella|bacteria
36552604|student_A|1054|1059|abstract|Rothia|bacteria
36552604|student_A|1073|1087|abstract|Aggregatibacter|bacteria
36552604|student_A|1257|1267|abstract|antioxidant|chemical
36552604|student_A|1289|1301|abstract|free radicals|chemical
36552604|student_A|1304|1313|abstract|MP extract|food
36552604|student_A|1367|1380|abstract|gut microbiota|microbiome
36552604|student_A|1476|1488|abstract|motor deficit|DDF
36552604|student_A|1539|1548|abstract|MP extract|food
36552604|student_A|1601|1602|abstract|PD|DDF
39295905|student_A|4|74|title|butyrate-producing and spore-forming bacterial genus <i>Coprococcus</i>|bacteria
39295905|student_A|105|126|title|neurological disorders|DDF
39295905|student_A|128|141|abstract|DNA sequencing|biomedical technique
39295905|student_A|147|168|abstract|cultivation techniques|statistical technique
39295905|student_A|409|422|abstract|dietary fibres|chemical
39295905|student_A|431|435|abstract|colon|anatomical location
39295905|student_A|470|492|abstract|short-chain fatty acids|chemical
39295905|student_A|505|511|abstract|acetate|chemical
39295905|student_A|514|523|abstract|propionate|chemical
39295905|student_A|530|537|abstract|butyrate|chemical
39295905|student_A|543|553|abstract|Coprococcus|bacteria
39295905|student_A|596|612|abstract|phylum Firmicutes|bacteria
39295905|student_A|670|719|abstract|neuropsychological and neurodegenerative disorders|DDF
39295905|student_A|793|815|abstract|<i>Coprococcus</i> spp.|bacteria
39295905|student_A|820|840|abstract|depressed individuals|human
39295905|student_A|858|877|abstract|Coprococcus eutactus|bacteria
39295905|student_A|996|1003|abstract|children|human
39295905|student_A|1010|1037|abstract|delayed language development|DDF
39295905|student_A|1043|1048|abstract|adults|human
39295905|student_A|1055|1073|abstract|Parkinson's disease|DDF
39295905|student_A|1106|1116|abstract|Coprococcus|bacteria
39295905|student_A|1309|1332|abstract|genus <i>Coprococcus</i>|bacteria
39295905|student_A|1471|1492|abstract|neurological disorders|DDF
32865266|student_A|92|105|title|gut microbiota|microbiome
32865266|student_A|113|120|title|patients|human
32865266|student_A|127|145|title|Parkinson's disease|DDF
32865266|student_A|0|18|abstract|Parkinson's disease|DDF
32865266|student_A|25|51|abstract|common degenerative disease|DDF
32865266|student_A|163|181|abstract|Parkinson's disease|DDF
32865266|student_A|247|260|abstract|gut microbiome|microbiome
32865266|student_A|428|448|abstract|intestinal microbiota|microbiome
32865266|student_A|453|472|abstract|Parkinson's patients|human
32865266|student_A|762|779|abstract|altered microbiota|microbiome
32865266|student_A|938|944|abstract|control|human
32865266|student_A|950|977|abstract|Parkinson's disease patients|human
32865266|student_A|1087|1105|abstract|phlya Bacteroidetes|bacteria
32865266|student_A|1111|1124|abstract|Actinobacteria|bacteria
32865266|student_A|1175|1181|abstract|control|human
32865266|student_A|1187|1214|abstract|Parkinson's disease patients|human
32865266|student_A|1240|1253|abstract|Prevotellacaea|bacteria
32865266|student_A|1259|1274|abstract|Lactobacillaceae|bacteria
32865266|student_A|1288|1302|abstract|Bifidobacterium|bacteria
32865266|student_A|1308|1318|abstract|Clostridium|bacteria
32865266|student_A|1402|1429|abstract|Parkinson's disease patients|human
36099873|student_B|4|23|title|microbiota-gut-brain|microbiome
36099873|student_B|33|47|title|sleep disorders|DDF
36099873|student_B|314|327|abstract|central system|anatomical location
36099873|student_B|366|383|abstract|peripheral tissues|anatomical location
36099873|student_B|586|600|abstract|sleep disorders|DDF
36099873|student_B|645|658|abstract|gut microbiota|microbiome
36099873|student_B|664|678|abstract|sleep disorders|DDF
36099873|student_B|707|720|abstract|gut microbiota|microbiome
36099873|student_B|813|826|abstract|gut microbiota|microbiome
36099873|student_B|874|885|abstract|gut bacteria|bacteria
36099873|student_B|920|937|abstract|sleep disturbances|DDF
36099873|student_B|940|954|abstract|sleep disorders|DDF
36099873|student_B|960|1015|abstract|sleep disorders comorbid with neuropsychiatric disorders|DDF
36099873|student_B|1097|1110|abstract|gut microbiome|microbiome
36099873|student_B|1256|1269|abstract|gut microbiota|microbiome
36099873|student_B|1344|1358|abstract|sleep disorders|DDF
37515687|student_A|0|13|title|Gut microbiota|microbiome
37515687|student_A|4|17|abstract|gut microbiota|microbiome
37515687|student_A|165|185|abstract|secondary metabolites|chemical
37515687|student_A|405|413|abstract|disorders|DDF
37515687|student_A|426|432|abstract|obesity|DDF
37515687|student_A|435|445|abstract|fatty liver|DDF
37515687|student_A|451|469|abstract|Parkinson's disease|DDF
37515687|student_A|498|506|abstract|gut flora|microbiome
37515687|student_A|620|628|abstract|disorders|DDF
37515687|student_A|631|634|abstract|Iron|chemical
37515687|student_A|687|693|abstract|mammals|animal
37515687|student_A|699|706|abstract|bacteria|bacteria
37515687|student_A|770|783|abstract|gut microbiota|microbiome
37515687|student_A|845|858|abstract|gut microbiota|microbiome
37515687|student_A|897|910|abstract|gut microbiota|microbiome
37515687|student_A|1080|1091|abstract|gut microbes|bacteria
37515687|student_A|1245|1253|abstract|disorders|DDF
37515687|student_A|1338|1369|abstract|dysregulation of iron metabolism|DDF
37515687|student_A|1375|1401|abstract|dysbiosis of gut microbiota|DDF
37515687|student_A|1459|1488|abstract|metabolic and chronic diseases|DDF
35611932|student_A|0|9|title|Urolithins|chemical
35611932|student_A|22|31|title|biomarkers|chemical
35611932|student_A|36|48|title|gut dysbiosis|DDF
35611932|student_A|71|90|title|Parkinson's patients|human
35611932|student_A|0|24|abstract|Gut microbiota alteration|DDF
35611932|student_A|27|39|abstract|gut dysbiosis|DDF
35611932|student_A|85|103|abstract|Parkinson's disease|DDF
35611932|student_A|106|129|abstract|Gut dysbiosis biomarkers|chemical
35611932|student_A|171|180|abstract|Urolithins|chemical
35611932|student_A|183|211|abstract|anti-inflammatory metabolites|chemical
35611932|student_A|232|250|abstract|dietary polyphenols|chemical
35611932|student_A|264|286|abstract|gut microbial ecologies|microbiome
35611932|student_A|289|309|abstract|urolithin metabotypes|chemical
35611932|student_A|434|461|abstract|Parkinson's disease patients|human
35611932|student_A|519|539|abstract|urolithin metabotypes|chemical
35611932|student_A|542|554|abstract|gut dysbiosis|DDF
35611932|student_A|580|607|abstract|Parkinson's disease patients|human
35611932|student_A|689|709|abstract|microbiota sequencing|biomedical technique
35611932|student_A|733|751|abstract|urolithin profiling|biomedical technique
35611932|student_A|788|794|abstract|walnuts|dietary supplement
35611932|student_A|834|843|abstract|medication|drug
35611932|student_A|867|888|abstract|Hoehn and Yahr disease|DDF
35611932|student_A|958|980|abstract|urolithin non-producers|human
35611932|student_A|983|994|abstract|metabotype-0|human
35611932|student_A|1036|1049|abstract|gut microbiome|microbiome
35611932|student_A|1054|1074|abstract|metabotype-0 patients|human
35611932|student_A|1215|1232|abstract|Enterobacteriaceae|bacteria
35611932|student_A|1246|1264|abstract|protective bacteria|bacteria
35611932|student_A|1323|1330|abstract|butyrate|chemical
35611932|student_A|1336|1363|abstract|urolithin-producing bacteria|bacteria
35611932|student_A|1366|1388|abstract|Lachnospiraceae members|bacteria
35611932|student_A|1397|1409|abstract|Gordonibacter|bacteria
35611932|student_A|1538|1548|abstract|glutathione|chemical
35611932|student_A|1551|1558|abstract|cysteine|chemical
35611932|student_A|1564|1573|abstract|methionine|chemical
35611932|student_A|1638|1646|abstract|Urolithin|chemical
35611932|student_A|1648|1656|abstract|detection|biomedical technique
35611932|student_A|1730|1753|abstract|gut microbiome dysbiosis|DDF
35611932|student_A|1759|1781|abstract|intestinal inflammation|DDF
35611932|student_A|1786|1813|abstract|Parkinson's disease patients|human
35611932|student_A|1879|1889|abstract|diagnostics|biomedical technique
36280322|student_A|0|19|title|Human gut microbiota|microbiome
36280322|student_A|25|43|title|Parkinson's disease|DDF
36280322|student_A|44|46|abstract|gut|anatomical location
36280322|student_A|56|60|abstract|brain|anatomical location
36280322|student_A|153|175|abstract|gastrointestinal issues|DDF
36280322|student_A|329|330|abstract|PD|DDF
36280322|student_A|429|442|abstract|gut microbiota|microbiome
36280322|student_A|468|481|abstract|gut microbiota|microbiome
36280322|student_A|551|561|abstract|α-synuclein|chemical
36280322|student_A|606|622|abstract|PD neuropathology|DDF
36280322|student_A|646|648|abstract|gut|anatomical location
36280322|student_A|707|717|abstract|vagus nerve|anatomical location
36280322|student_A|723|736|abstract|olfactory bulb|anatomical location
36280322|student_A|739|750|abstract|Inflammation|DDF
36280322|student_A|759|761|abstract|gut|anatomical location
36280322|student_A|855|876|abstract|healthy gut microbiota|microbiome
36280322|student_A|897|905|abstract|pathogens|bacteria
36280322|student_A|915|930|abstract|gut inflammation|DDF
36280322|student_A|945|961|abstract|neuroinflammation|DDF
36280322|student_A|1094|1095|abstract|PD|DDF
36280322|student_A|1129|1140|abstract|PD pathology|DDF
36280322|student_A|1147|1159|abstract|gut dysbiosis|DDF
36280322|student_A|1185|1186|abstract|PD|DDF
36280322|student_A|1196|1206|abstract|medications|drug
36280322|student_A|1247|1267|abstract|microbial metabolites|chemical
36280322|student_A|1276|1277|abstract|PD|DDF
35337376|student_A|115|140|title|neuropsychiatric disorders|DDF
35337376|student_A|0|4|abstract|Women|human
35337376|student_A|10|12|abstract|men|human
35337376|student_A|68|93|abstract|neuropsychiatric disorders|DDF
35337376|student_A|106|130|abstract|major depressive disorder|DDF
35337376|student_A|133|135|abstract|MDD|DDF
35337376|student_A|139|166|abstract|generalized anxiety disorder|DDF
35337376|student_A|169|171|abstract|GAD|DDF
35337376|student_A|175|187|abstract|schizophrenia|DDF
35337376|student_A|190|205|abstract|eating disorders|DDF
35337376|student_A|218|233|abstract|anorexia nervosa|DDF
35337376|student_A|240|254|abstract|bulimia nervosa|DDF
35337376|student_A|257|284|abstract|neurodevelopmental disorders|DDF
35337376|student_A|295|318|abstract|autism spectrum disorder|DDF
35337376|student_A|321|323|abstract|ASD|DDF
35337376|student_A|331|357|abstract|neurodegenerative disorders|DDF
35337376|student_A|369|387|abstract|Alzheimer's disease|DDF
35337376|student_A|390|408|abstract|Parkinson's disease|DDF
35337376|student_A|431|442|abstract|sex hormones|chemical
35337376|student_A|590|601|abstract|sex hormones|chemical
35337376|student_A|630|634|abstract|brain|anatomical location
35337376|student_A|641|654|abstract|gut microbiota|microbiome
35337376|student_A|696|721|abstract|neuropsychiatric disorders|DDF
35337376|student_A|856|891|abstract|neurologic and psychiatric disorders|DDF
35337376|student_A|1032|1057|abstract|neuropsychiatric disorders|DDF
35337376|student_A|1199|1224|abstract|neuropsychiatric disorders|DDF
35337376|student_A|1337|1341|abstract|brain|anatomical location
35337376|student_A|1347|1360|abstract|gut microbiota|microbiome
35337376|student_A|1498|1511|abstract|gut microbiota|microbiome
35337376|student_A|1544|1569|abstract|neuropsychiatric disorders|DDF
35631252|student_B|0|15|title|Medicinal Plants|drug
35631252|student_B|41|54|title|Gut Microbiome|microbiome
35631252|student_B|59|71|title|Mental Health|DDF
35631252|student_B|8|58|abstract|neurocognitive and mental health-related conditions|DDF
35631252|student_B|90|103|abstract|gut microbiome|microbiome
35631252|student_B|257|272|abstract|medicinal plants|drug
35631252|student_B|295|310|abstract|mental disorders|DDF
35631252|student_B|355|368|abstract|gut microbiota|microbiome
35631252|student_B|392|407|abstract|medicinal plants|drug
35631252|student_B|439|503|abstract|depression, sleeping disorders, anxiety, or cognitive dysfunction|DDF
35631252|student_B|560|573|abstract|gut microbiome|microbiome
35631252|student_B|627|711|abstract|Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) statement|statistical technique
35631252|student_B|802|817|abstract|medicinal plants|drug
35631252|student_B|853|866|abstract|gut microbiome|microbiome
35631252|student_B|934|952|abstract|herbal preparations|drug
35631252|student_B|1106|1137|abstract|health-beneficial microorganisms|microbiome
35631252|student_B|1202|1226|abstract|gut microbial metabolites|chemical
35631252|student_B|1241|1253|abstract|Panax ginseng|drug
35631252|student_B|1263|1282|abstract|Schisandra chinensis|drug
35631252|student_B|1296|1312|abstract|Salvia rosmarinus|drug
35631252|student_B|1379|1392|abstract|gut microbiota|microbiome
35631252|student_B|1528|1543|abstract|medicinal plants|drug
36516809|student_B|0|35|title|Neurotensin-Binding Immunoglobulin G|chemical
36516809|student_B|40|47|title|Patients|human
36516809|student_B|54|72|title|Parkinson's Disease|DDF
36516809|student_B|0|10|abstract|Neurotensin|chemical
36516809|student_B|13|15|abstract|NTS|chemical
36516809|student_B|23|35|abstract|13-amino acid|chemical
36516809|student_B|37|48|abstract|neuropeptide|chemical
36516809|student_B|79|83|abstract|brain|anatomical location
36516809|student_B|131|137|abstract|peptide|chemical
36516809|student_B|158|165|abstract|dopamine|chemical
36516809|student_B|176|211|abstract|Neuropeptide-binding immunoglobulins|chemical
36516809|student_B|351|353|abstract|NTS|chemical
36516809|student_B|359|366|abstract|dopamine|chemical
36516809|student_B|406|420|abstract|NTS-binding IgG|chemical
36516809|student_B|440|447|abstract|patients|human
36516809|student_B|454|472|abstract|Parkinson's disease|DDF
36516809|student_B|475|476|abstract|PD|DDF
36516809|student_B|533|565|abstract|enzyme-linked immunosorbent assay|biomedical technique
36516809|student_B|575|578|abstract|male|human
36516809|student_B|584|589|abstract|female|human
36516809|student_B|591|592|abstract|PD|DDF
36516809|student_B|733|744|abstract|6-amino acid|chemical
36516809|student_B|757|759|abstract|NTS|chemical
36516809|student_B|953|954|abstract|PD|DDF
36516809|student_B|1062|1063|abstract|PD|DDF
36516809|student_B|1144|1158|abstract|NTS-binding IgG|chemical
36516809|student_B|1228|1229|abstract|PD|DDF
36516809|student_B|1247|1256|abstract|amantadine|drug
36516809|student_B|1275|1282|abstract|levodopa|drug
36516809|student_B|1389|1391|abstract|NTS|chemical
36516809|student_B|1468|1481|abstract|gut microbiota|microbiome
36516809|student_B|1508|1522|abstract|NTS-binding IgG|chemical
36516809|student_B|1559|1560|abstract|PD|DDF
36516809|student_B|1724|1725|abstract|PD|DDF
36516809|student_B|1755|1768|abstract|gut microbiota|microbiome
35246670|student_A|0|11|title|Inflammation|DDF
35246670|student_A|17|34|title|immune dysfunction|DDF
35246670|student_A|39|55|title|Parkinson disease|DDF
35246670|student_A|0|16|abstract|Parkinson disease|DDF
35246670|student_A|19|20|abstract|PD|DDF
35246670|student_A|28|64|abstract|progressive neurodegenerative disease|DDF
35246670|student_A|79|95|abstract|peripheral organs|anatomical location
35246670|student_A|170|186|abstract|neuroinflammation|DDF
35246670|student_A|212|253|abstract|Neurohistological and neuroimaging studies|biomedical technique
35246670|student_A|332|333|abstract|PD|DDF
35246670|student_A|412|419|abstract|patients|human
35246670|student_A|426|427|abstract|PD|DDF
35246670|student_A|463|474|abstract|inflammation|DDF
35246670|student_A|538|554|abstract|neuroinflammation|DDF
35246670|student_A|702|703|abstract|PD|DDF
35246670|student_A|773|782|abstract|pesticides|chemical
35246670|student_A|803|816|abstract|gut microbiota|microbiome
35246670|student_A|1035|1036|abstract|PD|DDF
35246670|student_A|1154|1161|abstract|patients|human
35246670|student_A|1168|1169|abstract|PD|DDF
35246670|student_A|1269|1287|abstract|at-risk individuals|human
35840611|student_A|15|24|title|probiotics|dietary supplement
35840611|student_A|15|32|abstract|human neuroimaging|statistical technique
35840611|student_A|38|51|abstract|lesion studies|biomedical technique
35840611|student_A|71|84|abstract|gut microbiota|microbiome
35840611|student_A|212|224|abstract|brain regions|anatomical location
35840611|student_A|293|306|abstract|gut microbiota|microbiome
35840611|student_A|330|343|abstract|healthy humans|human
35840611|student_A|439|452|abstract|gut microbiota|microbiome
35840611|student_A|596|601|abstract|groups|human
35840611|student_A|655|666|abstract|participants|human
35840611|student_A|692|701|abstract|probiotics|dietary supplement
35840611|student_A|708|714|abstract|placebo|drug
35840611|student_A|780|789|abstract|probiotics|dietary supplement
35840611|student_A|987|1002|abstract|probiotics group|human
35840611|student_A|1023|1035|abstract|placebo group|human
39065244|student_A|49|66|title|Multiple Sclerosis|DDF
39065244|student_A|71|102|title|Mendelian Randomization Analysis|statistical technique
39065244|student_A|32|52|abstract|microbial communities|microbiome
39065244|student_A|69|71|abstract|gut|anatomical location
39065244|student_A|120|137|abstract|multiple sclerosis|DDF
39065244|student_A|140|141|abstract|MS|DDF
39065244|student_A|188|189|abstract|MS|DDF
39065244|student_A|275|311|abstract|Mendelian randomization (MR) analyses|statistical technique
39065244|student_A|544|557|abstract|gut microbiome|microbiome
39065244|student_A|563|564|abstract|MS|DDF
39065244|student_A|641|671|abstract|genome-wide association studies|statistical technique
39065244|student_A|674|678|abstract|GWASs|statistical technique
39065244|student_A|688|701|abstract|gut microbiome|microbiome
39065244|student_A|785|788|abstract|GWAS|statistical technique
39065244|student_A|819|826|abstract|patients|human
39065244|student_A|939|965|abstract|<i>Actinobacteria</i> class|bacteria
39065244|student_A|968|999|abstract|<i>Bifidobacteriaceae</i> family|bacteria
39065244|student_A|1002|1027|abstract|<i>Lactobacillus</i> genus|bacteria
39065244|student_A|1045|1066|abstract|<i>Prevotella</i> spp.|bacteria
39065244|student_A|1069|1098|abstract|<i>Lachnospiranaceae</i> genus|bacteria
39065244|student_A|1101|1129|abstract|<i>Negativibacillus</i> genus|bacteria
